"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2014,3,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2014,3,735,95,183,23,1036
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2014,3,64,10,305,48,427
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2014,3,316,53,187,28,584
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2014,3,1,0,67,20,88
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2014,3,609,4,308,2,923
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2014,3,0,0,32,0,32
San Mateo Sheriff's Dept.,Womens Correctional Center ,2014,3,0,69,0,55,124
San Mateo Sheriff's Dept.,Womens Transitional Fac,2014,3,0,0,0,13,13
Santa Ana Police Dept.,Santa Ana Police Facility,2014,3,302,85,0,0,387
Santa Barbara Sheriff's Dept.,Medium Security Facility,2014,3,132,25,67,11,235
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2014,3,534,84,153,29,800
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2014,3,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2014,3,1360,0,824,0,2184
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2014,3,0,364,0,207,571
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2014,3,1211,0,217,0,1428
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2014,3,0,3,0,15,18
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2014,3,213,30,67,9,319
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2014,3,44,0,46,0,90
Shasta Sheriff's Dept.,Shasta County Main Jail ,2014,3,209,47,71,7,334
Sierra Sheriff's Dept.,Sierra County Jail ,2014,3,5,0,2,1,8
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2014,3,64,9,22,2,97
Solano Sheriff's Dept.,Claybank Facility ,2014,3,167,35,142,21,365
Solano Sheriff's Dept.,Solano County Justice Center ,2014,3,406,49,126,13,594
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2014,3,325,76,240,91,732
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2014,3,110,0,252,0,362
Stanislaus Sheriff's Dept.,Public Safety Cntr Units 1 & 2,2014,3,177,23,85,15,300
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2014,3,372,85,32,14,503
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2014,3,259,0,39,0,298
Sutter Sheriff's Dept.,Sutter County Jail ,2014,3,172,27,28,29,256
Tehama Sheriff's Dept.,Tehama County Jail ,2014,3,98,10,68,13,189
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2014,3,27,2,17,2,48
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2014,3,363,95,173,92,723
Tulare Sheriff's Dept.,Men's Correctional Facility,2014,3,149,0,145,0,294
Tulare Sheriff's Dept.,Pre-Trial Facility,2014,3,230,17,127,37,411
Tulare Sheriff's Dept.,Tulare County Jail ,2014,3,178,0,99,0,277
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2014,3,80,23,27,10,140
Ventura Sheriff's Dept.,Todd Road Jail,2014,3,237,111,328,110,786
Ventura Sheriff's Dept.,Ventura County Main Jail ,2014,3,618,11,242,5,876
Ventura Work Furlough,Ventura County Work Furlough ,2014,3,0,0,58,9,67
Yolo Sheriff's Dept.,Leinberger Center ,2014,3,67,0,78,0,145
Yolo Sheriff's Dept.,Monroe Detention Center ,2014,3,189,37,85,15,326
Yuba Sheriff's Dept.,Yuba County Jail ,2014,3,299,34,56,10,399
Alameda Sheriff's Dept.,Glen Dyer Jail,2014,4,428,0,52,0,480
Alameda Sheriff's Dept.,Santa Rita Jail,2014,4,1967,227,602,80,2876
Amador Sheriff's Dept.,Amador County Jail,2014,4,37,10,39,13,99
Butte Sheriff's Dept.,Butte County Jail,2014,4,300,63,194,31,588
Calaveras Sheriff's Dept.,Calaveras County Jail,2014,4,32,5,27,2,66
Colusa Sheriff's Dept.,Colusa County Jail,2014,4,51,7,20,7,85
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2014,4,0,0,80,0,80
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2014,4,522,4,140,0,666
Contra Costa Sheriff's Dept.,West County Detention Facility ,2014,4,540,140,168,40,888
Del Norte Sheriff's Dept.,Del Norte County Jail,2014,4,39,7,37,12,95
El Dorado Sheriff's Dept.,El Dorado County Jail,2014,4,124,27,87,22,260
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2014,4,36,9,51,15,111
Fresno Sheriff's Dept.,Fresno County Main Jail,2014,4,727,19,261,2,1009
Fresno Sheriff's Dept.,Fresno North Annex Jail,2014,4,890,0,485,0,1375
Fresno Sheriff's Dept.,Fresno South Annex Jail,2014,4,203,145,69,73,490
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2014,4,52,6,33,7,98
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2014,4,191,29,110,25,355
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2014,4,124,17,0,0,141
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2014,4,153,22,235,27,437
Inyo Sheriff's Dept.,Inyo County Jail,2014,4,21,3,35,8,67
Kern Sheriff's Dept.,Central Receiving Facility,2014,4,115,37,19,6,177
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2014,4,301,0,81,0,382
Kern Sheriff's Dept.,Lerdo Minimum,2014,4,291,30,407,64,792
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2014,4,790,117,255,47,1209
Kings Sheriff's Dept.,Kings County Branch Jail ,2014,4,89,31,49,24,193
Kings Sheriff's Dept.,Kings County Jail Facility,2014,4,315,42,71,9,437
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2014,4,154,30,147,29,360
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2014,4,41,13,52,13,119
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2014,4,0,1149,0,1019,2168
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2014,4,2835,0,2019,0,4854
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2014,4,2092,0,1880,0,3972
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2014,4,0,0,134,0,134
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2014,4,907,0,905,0,1812
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2014,4,478,0,1030,0,1508
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2014,4,2240,24,1557,401,4222
Madera Corrections Dept.,Madera Adult Correctional Fac,2014,4,347,58,58,7,470
Marin Sheriff's Dept.,Marin County Jail,2014,4,174,29,74,13,290
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2014,4,22,2,17,3,44
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2014,4,137,25,111,16,289
Merced Sheriff's Dept.,John Latorraca Correctional Center,2014,4,319,53,251,60,683
Merced Sheriff's Dept.,Merced County Jail ,2014,4,153,0,110,0,263
Modoc Sheriff's Dept.,Modoc County Jail,2014,4,11,2,17,3,33
Mono Sheriff's Dept.,Mono County Jail ,2014,4,15,2,12,3,32
Monterey Sheriff's Dept.,Monterey County Jail ,2014,4,437,85,82,46,650
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2014,4,162,116,0,0,278
Napa Corrections Dept.,Napa County Jail ,2014,4,160,21,53,5,239
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2014,4,164,39,23,7,233
Orange Sheriff's Dept.,Intake Release Center ,2014,4,287,221,81,207,796
Orange Sheriff's Dept.,James A Musick Facilities,2014,4,357,37,690,149,1233
Orange Sheriff's Dept.,Orange County Mens Jail ,2014,4,925,0,340,0,1265
Orange Sheriff's Dept.,Orange County Women's Jail,2014,4,0,174,0,184,358
Orange Sheriff's Dept.,Theo Lacy,2014,4,1649,0,1645,0,3294
Placer Sheriff's Dept.,Placer County Main Jail ,2014,4,364,49,66,12,491
Placer Sheriff's Dept.,Placer County Minimum Security ,2014,4,8,3,122,26,159
Plumas Sheriff's Dept.,Plumas County Jail ,2014,4,32,5,14,4,55
Riverside Sheriff's Dept.,Blythe Jail ,2014,4,80,0,29,0,109
Riverside Sheriff's Dept.,Indio Jail ,2014,4,283,30,61,9,383
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2014,4,828,136,449,97,1510
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2014,4,517,117,150,44,828
Riverside Sheriff's Dept.,Southwest Detention Center,2014,4,786,5,337,0,1128
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2014,4,596,22,1357,234,2209
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2014,4,1704,162,188,92,2146
San Benito Sheriff's Dept.,San Benito Adult Detention ,2014,4,74,11,30,11,126
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2014,4,856,0,102,0,958
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2014,4,285,172,599,96,1152
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2014,4,722,103,136,19,980
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2014,4,2017,272,342,60,2691
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2014,4,111,0,413,0,524
San Diego Sheriff's Dept.,George Bailey Detention Facility,2014,4,827,0,929,0,1756
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2014,4,0,438,0,436,874
San Diego Sheriff's Dept.,San Diego Central Detention ,2014,4,675,0,300,0,975
San Diego Sheriff's Dept.,San Diego Facility #8,2014,4,90,0,188,0,278
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2014,4,306,0,166,0,472
San Diego Sheriff's Dept.,Vista Facility ,2014,4,507,5,294,2,808
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2014,4,3,0,230,85,318
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2014,4,140,105,25,19,289
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2014,4,0,0,0,0,0
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2014,4,290,0,51,0,341
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2014,4,534,0,94,0,628
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2014,4,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2014,4,745,102,169,27,1043
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2014,4,74,11,289,49,423
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2014,4,296,56,205,25,582
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2014,4,1,0,71,18,90
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2014,4,638,5,272,2,917
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2014,4,0,0,36,0,36
San Mateo Sheriff's Dept.,Womens Correctional Center ,2014,4,0,65,0,54,119
San Mateo Sheriff's Dept.,Womens Transitional Fac,2014,4,0,0,0,14,14
Santa Ana Police Dept.,Santa Ana Police Facility,2014,4,325,81,0,0,406
Santa Barbara Sheriff's Dept.,Medium Security Facility,2014,4,112,30,74,10,226
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2014,4,524,88,158,29,799
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2014,4,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2014,4,1383,0,820,0,2203
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2014,4,0,377,0,210,587
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2014,4,1223,0,207,0,1430
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2014,4,0,6,0,12,18
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2014,4,207,32,73,11,323
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2014,4,42,0,52,0,94
Shasta Sheriff's Dept.,Shasta County Main Jail ,2014,4,207,43,71,8,329
Sierra Sheriff's Dept.,Sierra County Jail ,2014,4,3,0,2,1,6
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2014,4,70,8,20,2,100
Solano Sheriff's Dept.,Claybank Facility ,2014,4,149,38,141,16,344
Solano Sheriff's Dept.,Solano County Justice Center ,2014,4,401,45,129,14,589
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2014,4,326,76,227,96,725
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2014,4,116,0,174,0,290
Stanislaus Sheriff's Dept.,Public Safety Cntr Units 1 & 2,2014,4,212,28,98,21,359
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2014,4,364,88,39,14,505
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2014,4,263,0,40,0,303
Sutter Sheriff's Dept.,Sutter County Jail ,2014,4,171,24,28,29,252
Tehama Sheriff's Dept.,Tehama County Jail ,2014,4,94,12,72,12,190
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2014,4,27,2,19,4,52
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2014,4,359,94,159,81,693
Tulare Sheriff's Dept.,Men's Correctional Facility,2014,4,147,0,146,0,293
Tulare Sheriff's Dept.,Pre-Trial Facility,2014,4,239,30,126,37,432
Tulare Sheriff's Dept.,Tulare County Jail ,2014,4,168,0,99,0,267
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2014,4,83,22,27,8,140
Ventura Sheriff's Dept.,Todd Road Jail,2014,4,240,108,330,124,802
Ventura Sheriff's Dept.,Ventura County Main Jail ,2014,4,624,9,232,7,872
Ventura Work Furlough,Ventura County Work Furlough ,2014,4,0,0,58,12,70
Yolo Sheriff's Dept.,Leinberger Center ,2014,4,69,0,72,0,141
Yolo Sheriff's Dept.,Monroe Detention Center ,2014,4,178,32,84,22,316
Yuba Sheriff's Dept.,Yuba County Jail ,2014,4,290,41,62,7,400
Alameda Sheriff's Dept.,Glen Dyer Jail,2014,5,403,0,53,0,456
Alameda Sheriff's Dept.,Santa Rita Jail,2014,5,1953,242,606,79,2880
Amador Sheriff's Dept.,Amador County Jail,2014,5,28,9,54,12,103
Butte Sheriff's Dept.,Butte County Jail,2014,5,312,60,185,34,591
Calaveras Sheriff's Dept.,Calaveras County Jail,2014,5,34,6,26,2,68
Colusa Sheriff's Dept.,Colusa County Jail,2014,5,50,7,18,7,82
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2014,5,0,0,76,0,76
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2014,5,524,3,148,0,675
Contra Costa Sheriff's Dept.,West County Detention Facility ,2014,5,453,95,248,108,904
Del Norte Sheriff's Dept.,Del Norte County Jail,2014,5,40,6,44,11,101
El Dorado Sheriff's Dept.,El Dorado County Jail,2014,5,130,25,87,24,266
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2014,5,34,11,58,16,119
Fresno Sheriff's Dept.,Fresno County Main Jail,2014,5,711,21,289,4,1025
Fresno Sheriff's Dept.,Fresno North Annex Jail,2014,5,885,0,497,0,1382
Fresno Sheriff's Dept.,Fresno South Annex Jail,2014,5,195,142,80,74,491
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2014,5,53,9,27,6,95
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2014,5,201,26,115,24,366
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2014,5,132,21,0,0,153
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2014,5,156,26,233,27,442
Inyo Sheriff's Dept.,Inyo County Jail,2014,5,19,2,35,8,64
Kern Sheriff's Dept.,Central Receiving Facility,2014,5,115,39,22,7,183
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2014,5,301,0,77,0,378
Kern Sheriff's Dept.,Lerdo Minimum,2014,5,279,36,415,58,788
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2014,5,814,113,235,55,1217
Kings Sheriff's Dept.,Kings County Branch Jail ,2014,5,92,37,40,16,185
Kings Sheriff's Dept.,Kings County Jail Facility,2014,5,331,47,54,6,438
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2014,5,153,27,153,32,365
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2014,5,48,11,53,13,125
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2014,5,0,1205,0,967,2172
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2014,5,2923,0,1941,0,4864
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2014,5,2149,0,1817,0,3966
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2014,5,3,0,353,0,356
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2014,5,1001,0,785,0,1786
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2014,5,488,0,793,0,1281
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2014,5,2298,18,1574,398,4288
Madera Corrections Dept.,Madera Adult Correctional Fac,2014,5,342,57,57,5,461
Marin Sheriff's Dept.,Marin County Jail,2014,5,178,25,72,12,287
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2014,5,23,2,20,3,48
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2014,5,148,22,103,20,293
Merced Sheriff's Dept.,John Latorraca Correctional Center,2014,5,313,55,262,59,689
Merced Sheriff's Dept.,Merced County Jail ,2014,5,153,0,114,0,267
Modoc Sheriff's Dept.,Modoc County Jail,2014,5,11,5,12,3,31
Mono Sheriff's Dept.,Mono County Jail ,2014,5,16,1,13,3,33
Monterey Sheriff's Dept.,Monterey County Jail ,2014,5,463,97,92,53,705
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2014,5,187,0,110,0,297
Napa Corrections Dept.,Napa County Jail ,2014,5,153,23,55,6,237
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2014,5,136,32,23,7,198
Orange Sheriff's Dept.,Intake Release Center ,2014,5,216,259,66,256,797
Orange Sheriff's Dept.,James A Musick Facilities,2014,5,315,38,717,144,1214
Orange Sheriff's Dept.,Orange County Mens Jail ,2014,5,978,0,356,0,1334
Orange Sheriff's Dept.,Orange County Women's Jail,2014,5,0,130,0,150,280
Orange Sheriff's Dept.,Theo Lacy,2014,5,1640,0,1648,0,3288
Placer Sheriff's Dept.,Placer County Main Jail ,2014,5,362,49,66,12,489
Placer Sheriff's Dept.,Placer County Minimum Security ,2014,5,8,3,120,25,156
Plumas Sheriff's Dept.,Plumas County Jail ,2014,5,27,6,13,2,48
Riverside Sheriff's Dept.,Blythe Jail ,2014,5,78,0,30,0,108
Riverside Sheriff's Dept.,Indio Jail ,2014,5,277,34,63,11,385
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2014,5,820,140,450,98,1508
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2014,5,511,118,151,44,824
Riverside Sheriff's Dept.,Southwest Detention Center,2014,5,785,6,339,0,1130
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2014,5,596,22,1357,234,2209
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2014,5,1695,164,193,91,2143
San Benito Sheriff's Dept.,San Benito Adult Detention ,2014,5,71,15,30,9,125
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2014,5,847,0,107,0,954
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2014,5,261,180,596,117,1154
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2014,5,718,101,134,28,981
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2014,5,1982,273,357,61,2673
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2014,5,104,0,430,0,534
San Diego Sheriff's Dept.,George Bailey Detention Facility,2014,5,818,0,937,0,1755
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2014,5,0,419,0,382,801
San Diego Sheriff's Dept.,San Diego Central Detention ,2014,5,692,0,332,0,1024
San Diego Sheriff's Dept.,San Diego Facility #8,2014,5,88,0,194,0,282
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2014,5,333,0,166,0,499
San Diego Sheriff's Dept.,Vista Facility ,2014,5,490,32,248,14,784
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2014,5,1,0,219,122,342
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2014,5,97,100,17,18,232
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2014,5,0,0,0,0,0
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2014,5,283,0,50,0,333
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2014,5,577,0,102,0,679
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2014,5,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2014,5,738,92,190,26,1046
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2014,5,75,11,275,49,410
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2014,5,282,56,213,30,581
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2014,5,0,0,77,22,99
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2014,5,649,8,267,3,927
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2014,5,0,0,36,0,36
San Mateo Sheriff's Dept.,Womens Correctional Center ,2014,5,0,67,0,46,113
San Mateo Sheriff's Dept.,Womens Transitional Fac,2014,5,0,0,0,14,14
Santa Ana Police Dept.,Santa Ana Police Facility,2014,5,302,85,0,0,387
Santa Barbara Sheriff's Dept.,Medium Security Facility,2014,5,132,32,68,10,242
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2014,5,517,84,144,27,772
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2014,5,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2014,5,1339,0,855,0,2194
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2014,5,0,378,0,204,582
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2014,5,1242,0,196,0,1438
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2014,5,0,2,0,14,16
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2014,5,194,29,62,10,295
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2014,5,37,0,54,0,91
Shasta Sheriff's Dept.,Shasta County Main Jail ,2014,5,212,33,73,11,329
Sierra Sheriff's Dept.,Sierra County Jail ,2014,5,3,1,1,0,5
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2014,5,68,8,18,1,95
Solano Sheriff's Dept.,Claybank Facility ,2014,5,158,35,129,20,342
Solano Sheriff's Dept.,Solano County Justice Center ,2014,5,425,46,131,8,610
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2014,5,314,78,228,89,709
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2014,5,102,0,163,0,265
Stanislaus Sheriff's Dept.,Public Safety Cntr Units 1 & 2,2014,5,202,24,110,13,349
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2014,5,363,88,39,16,506
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2014,5,259,0,43,0,302
Sutter Sheriff's Dept.,Sutter County Jail ,2014,5,169,22,30,28,249
Tehama Sheriff's Dept.,Tehama County Jail ,2014,5,92,13,61,10,176
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2014,5,32,3,18,3,56
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2014,5,363,97,179,85,724
Tulare Sheriff's Dept.,Men's Correctional Facility,2014,5,143,0,147,0,290
Tulare Sheriff's Dept.,Pre-Trial Facility,2014,5,236,29,137,37,439
Tulare Sheriff's Dept.,Tulare County Jail ,2014,5,182,0,96,0,278
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2014,5,75,19,35,9,138
Ventura Sheriff's Dept.,Todd Road Jail,2014,5,275,113,309,113,810
Ventura Sheriff's Dept.,Ventura County Main Jail ,2014,5,631,9,223,5,868
Ventura Work Furlough,Ventura County Work Furlough ,2014,5,0,0,56,9,65
Yolo Sheriff's Dept.,Leinberger Center ,2014,5,59,0,78,0,137
Yolo Sheriff's Dept.,Monroe Detention Center ,2014,5,180,38,75,23,316
Yuba Sheriff's Dept.,Yuba County Jail ,2014,5,312,38,47,16,413
Alameda Sheriff's Dept.,Glen Dyer Jail,2014,6,416,0,49,0,465
Alameda Sheriff's Dept.,Santa Rita Jail,2014,6,1969,222,590,88,2869
Amador Sheriff's Dept.,Amador County Jail,2014,6,49,9,34,14,106
Butte Sheriff's Dept.,Butte County Jail,2014,6,307,58,192,36,593
Calaveras Sheriff's Dept.,Calaveras Co. Adult Detention Facility,2014,6,35,8,28,3,74
Colusa Sheriff's Dept.,Colusa County Jail,2014,6,42,6,21,5,74
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2014,6,0,0,83,0,83
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2014,6,535,5,145,0,685
Contra Costa Sheriff's Dept.,West County Detention Facility ,2014,6,464,96,261,105,926
Del Norte Sheriff's Dept.,Del Norte County Jail,2014,6,36,5,46,12,99
El Dorado Sheriff's Dept.,El Dorado County Jail,2014,6,137,30,80,22,269
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2014,6,41,11,66,18,136
Fresno Sheriff's Dept.,Fresno County Main Jail,2014,6,708,22,277,3,1010
Fresno Sheriff's Dept.,Fresno North Annex Jail,2014,6,890,0,524,0,1414
Fresno Sheriff's Dept.,Fresno South Annex Jail,2014,6,206,152,70,63,491
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2014,6,54,9,29,6,98
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2014,6,182,27,137,21,367
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2014,6,120,19,0,0,139
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2014,6,175,24,195,27,421
Inyo Sheriff's Dept.,Inyo County Jail,2014,6,17,3,37,5,62
Kern Sheriff's Dept.,Central Receiving Facility,2014,6,118,42,16,6,182
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2014,6,306,0,77,0,383
Kern Sheriff's Dept.,Lerdo Minimum,2014,6,330,50,370,44,794
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2014,6,832,126,221,44,1223
Kings Sheriff's Dept.,Kings County Branch Jail ,2014,6,100,32,38,13,183
Kings Sheriff's Dept.,Kings County Jail Facility,2014,6,333,59,35,6,433
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2014,6,149,26,154,31,360
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2014,6,41,8,57,15,121
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2014,6,0,1178,0,988,2166
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2014,6,2873,0,1978,0,4851
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2014,6,2151,0,1829,0,3980
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2014,6,1,0,387,0,388
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2014,6,936,0,841,0,1777
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2014,6,463,0,801,0,1264
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2014,6,2227,19,1633,388,4267
