"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2013,3,85,103,14,38,240
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2013,3,228,0,46,0,274
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2013,3,256,0,53,0,309
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2013,3,541,0,126,0,667
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2013,3,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2013,3,728,84,183,26,1021
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2013,3,79,8,294,31,412
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2013,3,289,50,237,42,618
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2013,3,2,2,61,18,83
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2013,3,537,3,308,2,850
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2013,3,0,0,32,0,32
San Mateo Sheriff's Dept.,Womens Correctional Center ,2013,3,0,69,0,67,136
San Mateo Sheriff's Dept.,Womens Transitional Fac,2013,3,0,0,0,13,13
Santa Ana Police Dept.,Santa Ana Police Facility,2013,3,355,88,0,0,443
Santa Barbara Sheriff's Dept.,Medium Security Facility,2013,3,107,29,85,10,231
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2013,3,510,67,165,36,778
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2013,3,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2013,3,1177,0,782,0,1959
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2013,3,0,312,0,200,512
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2013,3,1170,0,233,0,1403
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2013,3,0,5,0,8,13
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2013,3,213,27,70,8,318
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2013,3,34,0,60,0,94
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2013,3,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,2013,3,178,32,98,16,324
Sierra Sheriff's Dept.,Sierra County Jail ,2013,3,1,0,1,1,3
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2013,3,68,10,21,3,102
Solano Sheriff's Dept.,Claybank Facility ,2013,3,120,24,123,21,288
Solano Sheriff's Dept.,Solano County Justice Center ,2013,3,431,49,127,21,628
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2013,3,322,79,280,88,769
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2013,3,96,0,236,0,332
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2013,3,410,103,175,17,705
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2013,3,52,0,33,0,85
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2013,3,318,0,52,0,370
Sutter Sheriff's Dept.,Sutter County Jail ,2013,3,169,24,50,22,265
Tehama Sheriff's Dept.,Tehama County Jail ,2013,3,90,13,64,12,179
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2013,3,23,6,22,3,54
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2013,3,330,78,202,91,701
Tulare Sheriff's Dept.,Men's Correctional Facility,2013,3,118,0,168,0,286
Tulare Sheriff's Dept.,Pre-Trial Facility,2013,3,183,8,139,38,368
Tulare Sheriff's Dept.,Tulare County Jail ,2013,3,151,0,104,0,255
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2013,3,74,18,33,12,137
Ventura Sheriff's Dept.,Todd Road Jail,2013,3,327,108,243,87,765
Ventura Sheriff's Dept.,Ventura County Main Jail ,2013,3,542,12,235,3,792
Ventura Work Furlough,Ventura County Work Furlough ,2013,3,0,0,69,23,92
Yolo Sheriff's Dept.,Leinberger Center ,2013,3,58,0,83,0,141
Yolo Sheriff's Dept.,Monroe Detention Center ,2013,3,176,28,75,30,309
Yuba Sheriff's Dept.,Yuba County Jail ,2013,3,296,36,84,10,426
Alameda Sheriff's Dept.,Glen Dyer Jail,2013,4,375,3,63,0,441
Alameda Sheriff's Dept.,Santa Rita Jail,2013,4,1843,211,828,83,2965
Amador Sheriff's Dept.,Amador County Jail,2013,4,43,8,35,10,96
Butte Sheriff's Dept.,Butte County Jail,2013,4,359,55,156,25,595
Calaveras Sheriff's Dept.,Calaveras County Jail,2013,4,34,7,26,2,69
Colusa Sheriff's Dept.,Colusa County Jail,2013,4,45,7,13,10,75
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2013,4,0,0,65,0,65
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2013,4,515,3,121,0,639
Contra Costa Sheriff's Dept.,West County Detention Facility ,2013,4,488,131,116,14,749
Del Norte Sheriff's Dept.,Del Norte County Jail,2013,4,36,8,37,7,88
El Dorado Sheriff's Dept.,El Dorado County Jail,2013,4,126,18,88,24,256
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2013,4,42,8,62,12,124
Fresno Sheriff's Dept.,Fresno County Main Jail,2013,4,797,35,305,7,1144
Fresno Sheriff's Dept.,Fresno North Annex Jail,2013,4,875,0,534,0,1409
Fresno Sheriff's Dept.,Fresno South Annex Jail,2013,4,205,117,76,66,464
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2013,4,74,10,23,5,112
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2013,4,201,32,118,20,371
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2013,4,138,8,0,0,146
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2013,4,154,20,205,22,401
Inyo Sheriff's Dept.,Inyo County Jail,2013,4,26,1,37,6,70
Kern Sheriff's Dept.,Central Receiving Facility,2013,4,138,48,20,6,212
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2013,4,381,0,0,0,381
Kern Sheriff's Dept.,Lerdo Minimum,2013,4,433,47,301,47,828
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2013,4,872,136,190,24,1222
Kings Sheriff's Dept.,Kings County Jail Facility,2013,4,199,19,222,53,493
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2013,4,155,21,108,21,305
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2013,4,31,8,50,17,106
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2013,4,0,1198,0,870,2068
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2013,4,2735,0,1764,0,4499
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2013,4,2492,0,1415,0,3907
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2013,4,895,0,439,0,1334
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2013,4,294,0,776,0,1070
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2013,4,447,0,938,0,1385
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2013,4,2248,20,1374,361,4003
Madera Corrections Dept.,Madera Adult Correctional Fac,2013,4,303,41,88,16,448
Marin Sheriff's Dept.,Marin County Jail,2013,4,202,31,49,12,294
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2013,4,26,5,20,3,54
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2013,4,148,21,75,19,263
Merced Sheriff's Dept.,John Latorraca Correctional Center,2013,4,333,49,323,42,747
Merced Sheriff's Dept.,Merced County Jail ,2013,4,150,0,69,0,219
Modoc Sheriff's Dept.,Modoc County Jail,2013,4,13,3,11,3,30
Mono Sheriff's Dept.,Mono County Jail ,2013,4,8,1,17,2,28
Monterey Sheriff's Dept.,Monterey County Jail ,2013,4,511,113,121,47,792
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2013,4,166,0,164,0,330
Napa Corrections Dept.,Napa County Jail ,2013,4,127,18,83,10,238
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2013,4,108,19,23,7,157
Orange Sheriff's Dept.,Intake Release Center ,2013,4,309,181,142,173,805
Orange Sheriff's Dept.,James A Musick Facilities,2013,4,321,47,743,149,1260
Orange Sheriff's Dept.,Orange County Mens Jail ,2013,4,861,0,473,0,1334
Orange Sheriff's Dept.,Orange County Women's Jail,2013,4,0,183,0,185,368
Orange Sheriff's Dept.,Theo Lacy,2013,4,1541,0,1523,0,3064
Placer Sheriff's Dept.,Placer County Main Jail ,2013,4,351,47,64,11,473
Placer Sheriff's Dept.,Placer County Minimum Security ,2013,4,8,3,122,26,159
Plumas Sheriff's Dept.,Plumas County Jail ,2013,4,15,2,18,3,38
Riverside Sheriff's Dept.,Blythe Jail ,2013,4,43,0,67,0,110
Riverside Sheriff's Dept.,Indio Jail ,2013,4,297,20,53,5,375
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2013,4,798,158,366,107,1429
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2013,4,527,113,156,52,848
Riverside Sheriff's Dept.,Southwest Detention Center,2013,4,801,4,315,0,1120
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2013,4,452,0,1331,0,1783
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2013,4,0,14,0,212,226
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2013,4,1683,141,176,88,2088
San Benito Sheriff's Dept.,San Benito Adult Detention ,2013,4,61,12,39,6,118
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2013,4,813,0,162,0,975
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2013,4,82,197,826,116,1221
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2013,4,620,72,0,0,692
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2013,4,2298,327,359,53,3037
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2013,4,124,0,375,0,499
San Diego Sheriff's Dept.,George Bailey Detention Facility,2013,4,988,0,739,0,1727
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2013,4,0,436,0,351,787
San Diego Sheriff's Dept.,San Diego Central Detention ,2013,4,593,0,262,0,855
San Diego Sheriff's Dept.,San Diego Facility #8,2013,4,125,0,135,0,260
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2013,4,262,0,168,0,430
San Diego Sheriff's Dept.,Vista Facility ,2013,4,555,4,268,2,829
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2013,4,8,2,168,66,244
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2013,4,98,113,8,33,252
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2013,4,258,0,34,0,292
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2013,4,228,0,66,0,294
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2013,4,578,0,84,0,662
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2013,4,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2013,4,711,101,189,28,1029
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2013,4,75,9,291,30,405
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2013,4,296,53,223,40,612
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2013,4,3,0,66,19,88
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2013,4,532,5,311,3,851
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2013,4,0,0,31,0,31
San Mateo Sheriff's Dept.,Womens Correctional Center ,2013,4,0,66,0,61,127
San Mateo Sheriff's Dept.,Womens Transitional Fac,2013,4,0,0,0,13,13
Santa Ana Police Dept.,Santa Ana Police Facility,2013,4,363,90,0,0,453
Santa Barbara Sheriff's Dept.,Medium Security Facility,2013,4,120,35,80,7,242
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2013,4,511,77,145,25,758
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2013,4,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2013,4,1187,0,782,0,1969
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2013,4,0,317,0,210,527
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2013,4,1186,0,227,0,1413
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2013,4,0,4,0,10,14
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2013,4,202,23,67,8,300
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2013,4,36,0,56,0,92
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2013,4,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,2013,4,189,30,91,17,327
Sierra Sheriff's Dept.,Sierra County Jail ,2013,4,2,0,1,0,3
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2013,4,64,5,25,5,99
Solano Sheriff's Dept.,Claybank Facility ,2013,4,126,25,115,19,285
Solano Sheriff's Dept.,Solano County Justice Center ,2013,4,444,50,135,18,647
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2013,4,305,84,288,92,769
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2013,4,102,0,241,0,343
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2013,4,408,110,127,17,662
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2013,4,57,0,17,0,74
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2013,4,319,0,47,0,366
Sutter Sheriff's Dept.,Sutter County Jail ,2013,4,190,21,42,18,271
Tehama Sheriff's Dept.,Tehama County Jail ,2013,4,92,11,79,15,197
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2013,4,24,7,20,4,55
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2013,4,325,78,210,97,710
Tulare Sheriff's Dept.,Men's Correctional Facility,2013,4,133,0,162,0,295
Tulare Sheriff's Dept.,Pre-Trial Facility,2013,4,197,10,141,36,384
Tulare Sheriff's Dept.,Tulare County Jail ,2013,4,178,0,98,0,276
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2013,4,74,21,32,11,138
Ventura Sheriff's Dept.,Todd Road Jail,2013,4,313,119,248,96,776
Ventura Sheriff's Dept.,Ventura County Main Jail ,2013,4,532,10,237,3,782
Ventura Work Furlough,Ventura County Work Furlough ,2013,4,0,0,73,20,93
Yolo Sheriff's Dept.,Leinberger Center ,2013,4,63,0,75,0,138
Yolo Sheriff's Dept.,Monroe Detention Center ,2013,4,173,29,75,24,301
Yuba Sheriff's Dept.,Yuba County Jail ,2013,4,296,31,73,18,418
Alameda Sheriff's Dept.,Glen Dyer Jail,2013,5,366,3,64,0,433
Alameda Sheriff's Dept.,Santa Rita Jail,2013,5,1863,207,841,88,2999
Amador Sheriff's Dept.,Amador County Jail,2013,5,47,7,36,9,99
Butte Sheriff's Dept.,Butte County Jail,2013,5,342,56,176,25,599
Calaveras Sheriff's Dept.,Calaveras County Jail,2013,5,34,7,28,2,71
Colusa Sheriff's Dept.,Colusa County Jail,2013,5,44,6,18,10,78
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2013,5,0,0,61,0,61
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2013,5,497,4,136,0,637
Contra Costa Sheriff's Dept.,West County Detention Facility ,2013,5,504,130,129,18,781
Del Norte Sheriff's Dept.,Del Norte County Jail,2013,5,32,7,40,13,92
El Dorado Sheriff's Dept.,El Dorado County Jail,2013,5,123,21,94,21,259
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2013,5,42,9,55,14,120
Fresno Sheriff's Dept.,Fresno County Main Jail,2013,5,797,24,313,2,1136
Fresno Sheriff's Dept.,Fresno North Annex Jail,2013,5,890,0,573,0,1463
Fresno Sheriff's Dept.,Fresno South Annex Jail,2013,5,195,142,86,66,489
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2013,5,75,10,25,4,114
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2013,5,209,35,115,21,380
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2013,5,157,14,0,0,171
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2013,5,184,27,179,22,412
Inyo Sheriff's Dept.,Inyo County Jail,2013,5,26,0,41,8,75
Kern Sheriff's Dept.,Central Receiving Facility,2013,5,126,39,19,7,191
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2013,5,375,0,0,0,375
Kern Sheriff's Dept.,Lerdo Minimum,2013,5,410,53,321,41,825
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2013,5,870,139,180,26,1215
Kings Sheriff's Dept.,Kings County Jail Facility,2013,5,199,29,219,56,503
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2013,5,164,25,112,18,319
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2013,5,33,10,52,16,111
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2013,5,0,1193,0,870,2063
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2013,5,2771,0,1958,0,4729
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2013,5,2387,0,1277,0,3664
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2013,5,920,0,544,0,1464
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2013,5,316,0,747,0,1063
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2013,5,424,0,912,0,1336
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2013,5,2168,20,1303,365,3856
Madera Corrections Dept.,Madera Adult Correctional Fac,2013,5,294,42,70,11,417
Marin Sheriff's Dept.,Marin County Jail,2013,5,201,30,56,11,298
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2013,5,21,4,20,3,48
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2013,5,157,20,79,23,279
Merced Sheriff's Dept.,John Latorraca Correctional Center,2013,5,328,45,349,48,770
Merced Sheriff's Dept.,Merced County Jail ,2013,5,151,0,65,0,216
Modoc Sheriff's Dept.,Modoc County Jail,2013,5,14,3,10,3,30
Mono Sheriff's Dept.,Mono County Jail ,2013,5,12,1,15,3,31
Monterey Sheriff's Dept.,Monterey County Jail ,2013,5,531,107,120,55,813
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2013,5,190,0,141,0,331
Napa Corrections Dept.,Napa County Jail ,2013,5,120,14,73,11,218
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2013,5,109,15,21,6,151
Orange Sheriff's Dept.,Intake Release Center ,2013,5,299,188,145,178,810
Orange Sheriff's Dept.,James A Musick Facilities,2013,5,321,45,766,141,1273
Orange Sheriff's Dept.,Orange County Mens Jail ,2013,5,851,0,449,0,1300
Orange Sheriff's Dept.,Orange County Women's Jail,2013,5,0,180,0,190,370
Orange Sheriff's Dept.,Theo Lacy,2013,5,1571,0,1507,0,3078
Placer Sheriff's Dept.,Placer County Main Jail ,2013,5,340,46,62,11,459
Placer Sheriff's Dept.,Placer County Minimum Security ,2013,5,8,3,122,26,159
Plumas Sheriff's Dept.,Plumas County Jail ,2013,5,11,4,26,2,43
Riverside Sheriff's Dept.,Blythe Jail ,2013,5,49,0,62,0,111
Riverside Sheriff's Dept.,Indio Jail ,2013,5,274,35,53,12,374
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2013,5,818,156,365,97,1436
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2013,5,512,121,154,53,840
Riverside Sheriff's Dept.,Southwest Detention Center,2013,5,813,6,302,0,1121
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2013,5,461,0,1367,0,1828
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2013,5,0,13,0,221,234
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2013,5,1718,134,190,88,2130
San Benito Sheriff's Dept.,San Benito Adult Detention ,2013,5,66,8,36,7,117
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2013,5,781,0,198,0,979
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2013,5,121,196,832,118,1267
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2013,5,615,0,74,0,689
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2013,5,2280,334,367,42,3023
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2013,5,129,0,364,0,493
San Diego Sheriff's Dept.,George Bailey Detention Facility,2013,5,990,0,753,0,1743
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2013,5,0,453,0,368,821
San Diego Sheriff's Dept.,San Diego Central Detention ,2013,5,585,1,276,0,862
San Diego Sheriff's Dept.,San Diego Facility #8,2013,5,122,0,135,0,257
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2013,5,272,0,159,0,431
San Diego Sheriff's Dept.,Vista Facility ,2013,5,552,5,256,2,815
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2013,5,8,2,207,73,290
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2013,5,110,123,24,27,284
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2013,5,244,0,54,0,298
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2013,5,218,0,48,0,266
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2013,5,548,0,121,0,669
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2013,5,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2013,5,721,100,188,29,1038
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2013,5,70,13,288,49,420
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2013,5,280,52,223,35,590
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2013,5,0,1,68,18,87
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2013,5,532,4,351,2,889
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2013,5,0,0,39,0,39
San Mateo Sheriff's Dept.,Womens Correctional Center ,2013,5,0,66,0,56,122
San Mateo Sheriff's Dept.,Womens Transitional Fac,2013,5,0,0,0,13,13
Santa Ana Police Dept.,Santa Ana Police Facility,2013,5,365,103,0,0,468
Santa Barbara Sheriff's Dept.,Medium Security Facility,2013,5,126,29,75,13,243
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2013,5,480,75,165,29,749
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2013,5,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2013,5,1221,0,814,0,2035
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2013,5,0,323,0,201,524
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2013,5,1187,0,235,0,1422
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2013,5,0,5,0,14,19
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2013,5,199,23,67,7,296
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2013,5,30,0,57,0,87
Shasta Sheriff's Dept.,Shasta County Main Jail ,2013,5,182,30,86,20,318
Sierra Sheriff's Dept.,Sierra County Jail ,2013,5,3,0,1,0,4
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2013,5,66,9,22,2,99
Solano Sheriff's Dept.,Claybank Facility ,2013,5,128,30,119,22,299
Solano Sheriff's Dept.,Solano County Justice Center ,2013,5,476,53,131,16,676
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2013,5,313,87,284,98,782
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2013,5,92,0,225,0,317
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2013,5,414,113,124,23,674
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2013,5,57,0,10,0,67
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2013,5,318,0,48,0,366
Sutter Sheriff's Dept.,Sutter County Jail ,2013,5,183,27,43,20,273
Tehama Sheriff's Dept.,Tehama County Jail ,2013,5,85,9,80,15,189
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2013,5,25,7,25,1,58
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2013,5,322,68,219,102,711
Tulare Sheriff's Dept.,Men's Correctional Facility,2013,5,143,0,149,0,292
Tulare Sheriff's Dept.,Pre-Trial Facility,2013,5,193,9,149,34,385
Tulare Sheriff's Dept.,Tulare County Jail ,2013,5,176,0,87,0,263
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2013,5,67,24,38,10,139
Ventura Sheriff's Dept.,Todd Road Jail,2013,5,286,120,281,106,793
Ventura Sheriff's Dept.,Ventura County Main Jail ,2013,5,560,7,218,6,791
Ventura Work Furlough,Ventura County Work Furlough ,2013,5,0,0,74,19,93
Yolo Sheriff's Dept.,Leinberger Center ,2013,5,64,0,76,0,140
Yolo Sheriff's Dept.,Monroe Detention Center ,2013,5,172,30,74,22,298
Yuba Sheriff's Dept.,Yuba County Jail ,2013,5,286,36,81,13,416
Alameda Sheriff's Dept.,Glen Dyer Jail,2013,6,355,3,65,0,423
Alameda Sheriff's Dept.,Santa Rita Jail,2013,6,1885,206,814,93,2998
Amador Sheriff's Dept.,Amador County Jail,2013,6,47,7,32,8,94
Butte Sheriff's Dept.,Butte County Jail,2013,6,351,50,166,30,597
Calaveras Sheriff's Dept.,Calaveras County Jail,2013,6,32,4,31,3,70
Colusa Sheriff's Dept.,Colusa County Jail,2013,6,42,9,16,7,74
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2013,6,0,0,67,0,67
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2013,6,496,2,138,0,636
Contra Costa Sheriff's Dept.,West County Detention Facility ,2013,6,492,153,86,29,760
Del Norte Sheriff's Dept.,Del Norte County Jail,2013,6,36,9,37,14,96
El Dorado Sheriff's Dept.,El Dorado County Jail,2013,6,125,24,95,20,264
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2013,6,46,8,49,13,116
Fresno Sheriff's Dept.,Fresno County Main Jail,2013,6,764,26,323,5,1118
Fresno Sheriff's Dept.,Fresno North Annex Jail,2013,6,930,0,595,0,1525
Fresno Sheriff's Dept.,Fresno South Annex Jail,2013,6,198,146,78,58,480
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2013,6,73,10,25,5,113
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2013,6,200,28,123,24,375
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2013,6,139,14,1,0,154
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2013,6,159,21,226,32,438
Inyo Sheriff's Dept.,Inyo County Jail,2013,6,27,2,39,6,74
Kern Sheriff's Dept.,Central Receiving Facility,2013,6,125,46,18,7,196
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2013,6,374,0,0,0,374
Kern Sheriff's Dept.,Lerdo Minimum,2013,6,421,56,309,36,822
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2013,6,851,132,204,29,1216
Kings Sheriff's Dept.,Kings County Jail Facility,2013,6,226,32,193,52,503
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2013,6,158,31,104,19,312
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2013,6,37,13,59,20,129
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2013,6,0,1205,0,877,2082
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2013,6,2943,0,2022,0,4965
