"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2011,3,305,0,63,0,368
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2011,3,593,0,138,0,731
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2011,3,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2011,3,649,89,127,22,887
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2011,3,28,6,230,49,313
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2011,3,220,36,162,49,467
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2011,3,0,0,43,0,43
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2011,3,630,5,205,1,841
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2011,3,0,0,31,0,31
San Mateo Sheriff's Dept.,Womens Correctional Center ,2011,3,0,75,0,36,111
San Mateo Sheriff's Dept.,Womens Transitional Fac,2011,3,0,0,0,11,11
Santa Ana Police Dept.,Santa Ana Police Facility,2011,3,371,62,7,0,440
Santa Barbara Sheriff's Dept.,Medium Security Facility,2011,3,88,24,113,10,235
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2011,3,442,66,119,25,652
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2011,3,14,1,4,0,19
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2011,3,1190,0,597,0,1787
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2011,3,0,312,0,126,438
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2011,3,1125,0,157,0,1282
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2011,3,0,0,0,17,17
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2011,3,192,21,75,12,300
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2011,3,0,0,95,0,95
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2011,3,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,2011,3,170,25,34,3,232
Sierra Sheriff's Dept.,Sierra County Jail ,2011,3,4,1,2,0,7
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2011,3,75,5,16,3,99
Solano Sheriff's Dept.,Claybank Facility ,2011,3,96,0,35,0,131
Solano Sheriff's Dept.,Solano County Justice Center ,2011,3,437,77,109,22,645
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2011,3,398,64,179,65,706
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2011,3,79,0,175,0,254
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2011,3,345,82,62,48,537
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2011,3,39,0,40,0,79
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2011,3,298,0,54,0,352
Sutter Sheriff's Dept.,Sutter County Jail ,2011,3,139,22,31,10,202
Tehama Sheriff's Dept.,Tehama County Jail ,2011,3,90,13,50,11,164
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2011,3,14,2,25,2,43
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2011,3,327,71,172,67,637
Tulare Sheriff's Dept.,Men's Correctional Facility,2011,3,23,0,151,0,174
Tulare Sheriff's Dept.,Pre-Trial Facility,2011,3,83,2,113,24,222
Tulare Sheriff's Dept.,Tulare County Jail ,2011,3,170,0,71,0,241
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2011,3,51,12,40,13,116
Ventura Sheriff's Dept.,Todd Road Jail,2011,3,552,0,163,0,715
Ventura Sheriff's Dept.,Ventura County Main Jail ,2011,3,362,136,125,75,698
Ventura Work Furlough,Ventura County Work Furlough ,2011,3,0,0,54,17,71
Yolo Sheriff's Dept.,Leinberger Center ,2011,3,88,0,20,0,108
Yolo Sheriff's Dept.,Monroe Detention Center ,2011,3,222,48,25,8,303
Yuba Sheriff's Dept.,Yuba County Jail ,2011,3,301,46,39,8,394
Alameda Sheriff's Dept.,Glen Dyer Jail,2011,4,693,5,84,0,782
Alameda Sheriff's Dept.,Santa Rita Jail,2011,4,2286,209,464,59,3018
Amador Sheriff's Dept.,Amador County Jail,2011,4,33,7,21,8,69
Butte Sheriff's Dept.,Butte County Jail,2011,4,373,48,117,24,562
Calaveras Sheriff's Dept.,Calaveras County Jail,2011,4,35,5,25,2,67
Colusa Sheriff's Dept.,Colusa County Jail,2011,4,21,4,14,3,42
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2011,4,0,0,75,0,75
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2011,4,541,1,61,1,604
Contra Costa Sheriff's Dept.,West County Detention Facility ,2011,4,539,148,73,22,782
Del Norte Sheriff's Dept.,Del Norte County Jail,2011,4,62,4,39,10,115
El Dorado Sheriff's Dept.,El Dorado County Jail,2011,4,93,12,69,21,195
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2011,4,41,6,43,3,93
Fresno Sheriff's Dept.,Fresno County Main Jail,2011,4,891,18,83,4,996
Fresno Sheriff's Dept.,Fresno North Annex Jail,2011,4,163,138,40,28,369
Fresno Sheriff's Dept.,Fresno South Annex Jail,2011,4,377,0,44,0,421
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2011,4,60,8,17,5,90
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2011,4,220,44,94,17,375
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2011,4,190,0,81,0,271
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2011,4,198,46,53,13,310
Inyo Sheriff's Dept.,Inyo County Jail,2011,4,29,4,34,11,78
Kern Sheriff's Dept.,Central Receiving Facility,2011,4,91,25,19,6,141
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2011,4,333,0,16,0,349
Kern Sheriff's Dept.,Lerdo Minimum,2011,4,406,43,205,50,704
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2011,4,926,132,84,22,1164
Kings Sheriff's Dept.,Kings County Jail Facility,2011,4,162,17,124,33,336
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2011,4,124,13,63,14,214
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2011,4,30,12,25,8,75
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2011,4,0,1012,0,532,1544
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2011,4,2988,0,942,0,3930
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2011,4,2652,0,898,0,3550
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2011,4,976,0,253,0,1229
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2011,4,1,0,1,0,2
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2011,4,203,0,351,0,554
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2011,4,2063,22,679,4,2768
Madera Corrections Dept.,Madera Adult Correctional Fac,2011,4,220,25,106,14,365
Marin Sheriff's Dept.,Marin County Jail,2011,4,231,20,47,13,311
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2011,4,19,5,13,2,39
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2011,4,90,13,68,15,186
Merced Sheriff's Dept.,John Latorraca Correctional Center,2011,4,321,41,125,12,499
Merced Sheriff's Dept.,Merced County Jail ,2011,4,107,12,31,1,151
Modoc Sheriff's Dept.,Modoc County Jail,2011,4,7,1,11,2,21
Mono Sheriff's Dept.,Mono County Jail ,2011,4,12,2,11,0,25
Monterey Sheriff's Dept.,Monterey County Jail ,2011,4,512,70,66,42,690
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2011,4,145,0,213,0,358
Napa Corrections Dept.,Napa County Jail ,2011,4,168,20,69,17,274
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2011,4,72,19,56,13,160
Orange Sheriff's Dept.,Intake Release Center ,2011,4,111,331,49,279,770
Orange Sheriff's Dept.,James A Musick Facilities,2011,4,161,13,469,147,790
Orange Sheriff's Dept.,Orange County Mens Jail ,2011,4,825,0,452,0,1277
Orange Sheriff's Dept.,Theo Lacy,2011,4,1585,0,1315,0,2900
Placer Sheriff's Dept.,Placer County Main Jail ,2011,4,287,39,52,9,387
Placer Sheriff's Dept.,Placer County Minimum Security ,2011,4,6,3,101,22,132
Plumas Sheriff's Dept.,Plumas County Jail ,2011,4,12.07,2.9,14.47,2.87,32
Riverside Sheriff's Dept.,Blythe Jail ,2011,4,30,0,14,0,44
Riverside Sheriff's Dept.,Indio Jail ,2011,4,209,44,36,18,307
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2011,4,616,84,349,60,1109
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2011,4,586,134,87,31,838
Riverside Sheriff's Dept.,Southwest Detention Center,2011,4,687,3,136,0,826
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2011,4,478,0,1203,0,1681
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2011,4,0,4,0,194,198
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2011,4,1720,150,125,92,2087
San Benito Sheriff's Dept.,San Benito Adult Detention ,2011,4,72,13,36,5,126
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2011,4,729,127,58,7,921
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2011,4,152,105,459,127,843
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2011,4,655,72,0,0,727
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2011,4,2155,322,211,37,2725
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2011,4,47,0,298,0,345
San Diego Sheriff's Dept.,George Bailey Detention Facility,2011,4,1007,0,525,0,1532
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2011,4,0,324,0,282,606
San Diego Sheriff's Dept.,San Diego Central Detention ,2011,4,608,0,171,0,779
San Diego Sheriff's Dept.,San Diego Facility #8,2011,4,69,0,91,0,160
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2011,4,227,0,134,0,361
San Diego Sheriff's Dept.,Vista Facility ,2011,4,547,43,145,12,747
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2011,4,3,2,265,37,307
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2011,4,114,119,10,35,278
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2011,4,256,0,33,0,289
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2011,4,269,0,78,0,347
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2011,4,595,0,129,0,724
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2011,4,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2011,4,642,91,128,22,883
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2011,4,26,6,231,45,308
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2011,4,242,37,141,37,457
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2011,4,0,0,40,0,40
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2011,4,643,2,188,1,834
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2011,4,0,0,30,0,30
San Mateo Sheriff's Dept.,Womens Correctional Center ,2011,4,0,83,0,32,115
San Mateo Sheriff's Dept.,Womens Transitional Fac,2011,4,0,0,0,10,10
Santa Ana Police Dept.,Santa Ana Police Facility,2011,4,372,82,6,0,460
Santa Barbara Sheriff's Dept.,Medium Security Facility,2011,4,106,29,111,12,258
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2011,4,438,71,126,13,648
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2011,4,10,1,5,0,16
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2011,4,1253,0,574,0,1827
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2011,4,0,331,0,133,464
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2011,4,1155,0,157,0,1312
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2011,4,0,0,0,14,14
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2011,4,205,18,86,11,320
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2011,4,0,0,84,0,84
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2011,4,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,2011,4,166,25,34,4,229
Sierra Sheriff's Dept.,Sierra County Jail ,2011,4,6,1,2,0,9
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2011,4,74,7,18,3,102
Solano Sheriff's Dept.,Claybank Facility ,2011,4,93,0,32,0,125
Solano Sheriff's Dept.,Solano County Justice Center ,2011,4,436,67,105,21,629
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2011,4,380,60,198,72,710
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2011,4,82,0,171,0,253
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2011,4,352,89,59,47,547
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2011,4,41,0,42,0,83
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2011,4,315,0,58,0,373
Sutter Sheriff's Dept.,Sutter County Jail ,2011,4,157,16,28,12,213
Tehama Sheriff's Dept.,Tehama County Jail ,2011,4,93,17,46,9,165
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2011,4,14,3,29,2,48
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2011,4,347,84,175,74,680
Tulare Sheriff's Dept.,Men's Correctional Facility,2011,4,36,0,161,0,197
Tulare Sheriff's Dept.,Pre-Trial Facility,2011,4,83,1,106,26,216
Tulare Sheriff's Dept.,Tulare County Jail ,2011,4,187,0,69,0,256
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2011,4,52,14,42,10,118
Ventura Sheriff's Dept.,Todd Road Jail,2011,4,520,0,175,0,695
Ventura Sheriff's Dept.,Ventura County Main Jail ,2011,4,384,126,138,72,720
Ventura Work Furlough,Ventura County Work Furlough ,2011,4,0,0,47,15,62
Yolo Sheriff's Dept.,Leinberger Center ,2011,4,77,0,32,0,109
Yolo Sheriff's Dept.,Monroe Detention Center ,2011,4,213,47,32,10,302
Yuba Sheriff's Dept.,Yuba County Jail ,2011,4,281,46,36,14,377
Alameda Sheriff's Dept.,Glen Dyer Jail,2011,5,550,5,66,0,621
Alameda Sheriff's Dept.,Santa Rita Jail,2011,5,2404,218,498,63,3183
Amador Sheriff's Dept.,Amador County Jail,2011,5,36,7,14,6,63
Butte Sheriff's Dept.,Butte County Jail,2011,5,382,50,114,25,571
Calaveras Sheriff's Dept.,Calaveras County Jail,2011,5,37,7,22,3,69
Colusa Sheriff's Dept.,Colusa County Jail,2011,5,25,2,15,4,46
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2011,5,0,0,90,0,90
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2011,5,565,2,56,0,623
Contra Costa Sheriff's Dept.,West County Detention Facility ,2011,5,522,145,70,19,756
Del Norte Sheriff's Dept.,Del Norte County Jail,2011,5,68,8,35,7,118
El Dorado Sheriff's Dept.,El Dorado County Jail,2011,5,100,21,69,18,208
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2011,5,53,11,41,2,107
Fresno Sheriff's Dept.,Fresno County Main Jail,2011,5,909,21,82,3,1015
Fresno Sheriff's Dept.,Fresno North Annex Jail,2011,5,356,0,49,0,405
Fresno Sheriff's Dept.,Fresno South Annex Jail,2011,5,162,132,42,28,364
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2011,5,62,10,24,6,102
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2011,5,232,44,90,19,385
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2011,5,206,0,83,0,289
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2011,5,201,44,49,12,306
Inyo Sheriff's Dept.,Inyo County Jail,2011,5,31,2,36,10,79
Kern Sheriff's Dept.,Central Receiving Facility,2011,5,94,27,21,6,148
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2011,5,331,0,18,0,349
Kern Sheriff's Dept.,Lerdo Minimum,2011,5,396,42,213,52,703
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2011,5,905,127,91,23,1146
Kings Sheriff's Dept.,Kings County Jail Facility,2011,5,153,14,126,38,331
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2011,5,119,14,72,19,224
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2011,5,32.03,14.55,21.16,5.45,73
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2011,5,0,1066,0,503,1569
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2011,5,3037,0,943,0,3980
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2011,5,2660,0,993,0,3653
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2011,5,827,0,185,0,1012
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2011,5,0,0,3,0,3
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2011,5,191,0,335,0,526
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2011,5,2073,20,674,4,2771
Madera Corrections Dept.,Madera Adult Correctional Fac,2011,5,226,33,98,9,366
Marin Sheriff's Dept.,Marin County Jail,2011,5,224,24,49,13,310
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2011,5,22,3,10,3,38
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2011,5,91,17,76,15,199
Merced Sheriff's Dept.,John Latorraca Correctional Center,2011,5,321,38,142,15,516
Merced Sheriff's Dept.,Merced County Jail ,2011,5,108,14,25,0,147
Modoc Sheriff's Dept.,Modoc County Jail,2011,5,9,3,9,2,23
Mono Sheriff's Dept.,Mono County Jail ,2011,5,17,2,10,0,29
Monterey Sheriff's Dept.,Monterey County Jail ,2011,5,498,83,79,49,709
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2011,5,129,0,206,0,335
Napa Corrections Dept.,Napa County Jail ,2011,5,164,17,70,15,266
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2011,5,60,13,61,18,152
Orange Sheriff's Dept.,Intake Release Center ,2011,5,117,332,39,289,777
Orange Sheriff's Dept.,James A Musick Facilities,2011,5,192,12,499,134,837
Orange Sheriff's Dept.,Orange County Mens Jail ,2011,5,838,0,436,0,1274
Orange Sheriff's Dept.,Theo Lacy,2011,5,1559,0,1308,0,2867
Placer Sheriff's Dept.,Placer County Main Jail ,2011,5,288,39,53,9,389
Placer Sheriff's Dept.,Placer County Minimum Security ,2011,5,7,3,107,23,140
Plumas Sheriff's Dept.,Plumas County Jail ,2011,5,15,3,10,5,33
Riverside Sheriff's Dept.,Blythe Jail ,2011,5,33,0,14,0,47
Riverside Sheriff's Dept.,Indio Jail ,2011,5,231,50,30,17,328
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2011,5,738,78,357,66,1239
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2011,5,496,125,86,34,741
Riverside Sheriff's Dept.,Southwest Detention Center,2011,5,684,4,134,0,822
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2011,5,432,0,1232,0,1664
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2011,5,0,4,0,194,198
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2011,5,161,1711,91,130,2093
San Benito Sheriff's Dept.,San Benito Adult Detention ,2011,5,73,10,37,8,128
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2011,5,718,108,58,9,893
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2011,5,126,98,475,128,827
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2011,5,635,0,71,0,706
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2011,5,2229,334,224,48,2835
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2011,5,11,0,327,0,338
San Diego Sheriff's Dept.,George Bailey Detention Facility,2011,5,990,0,532,0,1522
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2011,5,0,317,0,267,584
San Diego Sheriff's Dept.,San Diego Central Detention ,2011,5,607,0,181,0,788
San Diego Sheriff's Dept.,San Diego Facility #8,2011,5,87,0,70,0,157
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2011,5,222,0,141,0,363
San Diego Sheriff's Dept.,Vista Facility ,2011,5,524,52,157,13,746
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2011,5,6,2,269,39,316
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2011,5,106,116,10,34,266
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2011,5,235,0,30,0,265
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2011,5,261,0,76,0,337
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2011,5,553,0,120,0,673
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2011,5,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2011,5,587,92,127,26,832
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2011,5,24,5,227,39,295
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2011,5,238,37,144,39,458
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2011,5,0,0,40,0,40
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2011,5,629,3,198,2,832
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2011,5,0,0,31,0,31
San Mateo Sheriff's Dept.,Womens Correctional Center ,2011,5,0,73,0,34,107
San Mateo Sheriff's Dept.,Womens Transitional Fac,2011,5,0,0,0,11,11
Santa Ana Police Dept.,Santa Ana Police Facility,2011,5,354,77,6,0,437
Santa Barbara Sheriff's Dept.,Medium Security Facility,2011,5,125,27,89,9,250
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2011,5,466,59,110,26,661
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2011,5,6,1,6,0,13
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2011,5,1227,0,607,0,1834
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2011,5,0,305,0,150,455
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2011,5,1148,0,182,0,1330
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2011,5,0,0,0,12,12
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2011,5,190,21,103,10,324
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2011,5,0,0,88,0,88
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2011,5,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,2011,5,162,25,36,4,227
Sierra Sheriff's Dept.,Sierra County Jail ,2011,5,6,1,3,0,10
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2011,5,69,9,21,0,99
Solano Sheriff's Dept.,Claybank Facility ,2011,5,75,36,0,0,111
Solano Sheriff's Dept.,Solano County Justice Center ,2011,5,442,79,108,24,653
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2011,5,384,49,188,75,696
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2011,5,66,0,175,0,241
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2011,5,352,84,60,56,552
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2011,5,44,0,39,0,83
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2011,5,312,0,57,0,369
Sutter Sheriff's Dept.,Sutter County Jail ,2011,5,154,22,31,12,219
Tehama Sheriff's Dept.,Tehama County Jail ,2011,5,95,15,50,9,169
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2011,5,12,3,27,3,45
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2011,5,348,83,175,77,683
Tulare Sheriff's Dept.,Men's Correctional Facility,2011,5,29,0,186,0,215
Tulare Sheriff's Dept.,Pre-Trial Facility,2011,5,93,1,104,25,223
Tulare Sheriff's Dept.,Tulare County Jail ,2011,5,198,0,63,0,261
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2011,5,51,16,39,10,116
Ventura Sheriff's Dept.,Todd Road Jail,2011,5,499,0,200,0,699
Ventura Sheriff's Dept.,Ventura County Main Jail ,2011,5,382,128,138,73,721
Ventura Work Furlough,Ventura County Work Furlough ,2011,5,0,0,56,13,69
Yolo Sheriff's Dept.,Leinberger Center ,2011,5,60,0,29,0,89
Yolo Sheriff's Dept.,Monroe Detention Center ,2011,5,205,35,26,17,283
Yuba Sheriff's Dept.,Yuba County Jail ,2011,5,287,55,46,2,390
Alameda Sheriff's Dept.,Glen Dyer Jail,2011,6,387,4,45,0,436
Alameda Sheriff's Dept.,Santa Rita Jail,2011,6,2510,223,509,74,3316
Amador Sheriff's Dept.,Amador County Jail,2011,6,32,4,23,6,65
Butte Sheriff's Dept.,Butte County Jail,2011,6,355,48,122,26,551
Calaveras Sheriff's Dept.,Calaveras County Jail,2011,6,35,7,27,5,74
Colusa Sheriff's Dept.,Colusa County Jail,2011,6,23,2,14,5,44
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2011,6,0,0,88,0,88
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2011,6,574,1,60,0,635
Contra Costa Sheriff's Dept.,West County Detention Facility ,2011,6,541,130,42,18,731
Del Norte Sheriff's Dept.,Del Norte County Jail,2011,6,59,5,34,9,107
El Dorado Sheriff's Dept.,El Dorado County Jail,2011,6,113,26,74,19,232
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2011,6,53,12,33,3,101
Fresno Sheriff's Dept.,Fresno County Main Jail,2011,6,883,23,81,1,988
Fresno Sheriff's Dept.,Fresno North Annex Jail,2011,6,338,0,54,0,392
Fresno Sheriff's Dept.,Fresno South Annex Jail,2011,6,150,128,41,32,351
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2011,6,65,14,20,9,108
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2011,6,222,42,90,21,375
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2011,6,216,0,93,0,309
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2011,6,207,46,52,15,320
Inyo Sheriff's Dept.,Inyo County Jail,2011,6,27,1,32,6,66
Kern Sheriff's Dept.,Central Receiving Facility,2011,6,100,27,15,5,147
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2011,6,340,0,17,0,357
Kern Sheriff's Dept.,Lerdo Minimum,2011,6,407,40,195,54,696
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2011,6,926,126,90,29,1171
Kings Sheriff's Dept.,Kings County Jail Facility,2011,6,149,18,127,37,331
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2011,6,116,18,81,21,236
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2011,6,46.5,13.5,19.17,6.86,86
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2011,6,0,1074,0,550,1624
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2011,6,3166,0,1068,0,4234
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2011,6,2646,0,965,0,3611
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2011,6,810,0,191,0,1001
