"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
Kern Sheriff's Dept.,Central Receiving Facility,2003,12,80,25,22,5,132
Kern Sheriff's Dept.,Lerdo Minimum,2003,12,360,4,467,91,922
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2003,12,699,138,192,69,1098
Kings Sheriff's Dept.,Kings County Branch Jail ,2003,12,66,9,62,17,154
Kings Sheriff's Dept.,Kings County Main Jail,2003,12,72,6,61,4,143
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2003,12,148,8,48,30,234
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2003,12,40,21,32,8,101
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2003,12,104,0,177,0,281
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2003,12,4990,0,1919,0,6909
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2003,12,2006,0,794,0,2800
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2003,12,814,0,223,0,1037
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2003,12,800,0,734,0,1534
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2003,12,1672,1407,396,531,4006
Madera Corrections Dept.,Madera Adult Correctional Fac,2003,12,193,35,109,10,347
Marin Sheriff's Dept.,Marin County Jail,2003,12,207,30,27,9,273
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2003,12,17,3,13,1,34
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2003,12,101,20,95,15,231
Merced Sheriff's Dept.,John Latorraca Correctional Center,2003,12,310,50,116,11,487
Merced Sheriff's Dept.,Merced County Jail ,2003,12,136,0,34,0,170
Modoc Sheriff's Dept.,Modoc County Jail,2003,12,13,2,8,4,27
Mono Sheriff's Dept.,Mono County Jail ,2003,12,9,3,6,3,21
Monterey Sheriff's Dept.,Monterey County Jail ,2003,12,421,72,158,60,711
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2003,12,116,0,268,0,384
Napa Corrections Dept.,Napa County Jail ,2003,12,40,10,154,26,230
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2003,12,60,8,70,13,151
Oakland Police Dept.,Oakland Jail,2003,12,85,15,0,0,100
Orange Sheriff's Dept.,Intake Release Center ,2003,12,279,114,155,136,684
Orange Sheriff's Dept.,James A Musick Facilities,2003,12,136,21,800,100,1057
Orange Sheriff's Dept.,Orange County Mens Jail ,2003,12,699,0,609,0,1308
Orange Sheriff's Dept.,Orange County Women's Jail,2003,12,0,155,0,175,330
Orange Sheriff's Dept.,Theo Lacy,2003,12,1013,0,836,0,1849
Placer Sheriff's Dept.,Placer County Main Jail ,2003,12,239,21,70,12,342
Placer Sheriff's Dept.,Placer County Minimum Security ,2003,12,10,6,109,24,149
Plumas Sheriff's Dept.,Plumas County Jail ,2003,12,21,4,19,1,45
Riverside Sheriff's Dept.,Blythe Jail ,2003,12,75,0,28,0,103
Riverside Sheriff's Dept.,Indio Jail ,2003,12,248,27,52,4,331
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2003,12,256,76,260,71,663
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2003,12,720,137,131,31,1019
Riverside Sheriff's Dept.,Southwest Detention Center,2003,12,872,1,199,1,1073
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2003,12,108,0,1358,0,1466
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2003,12,0,0,0,19,19
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2003,12,1296,216,137,198,1847
San Benito Sheriff's Dept.,San Benito Adult Detention ,2003,12,50,7,46,5,108
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2003,12,739,132,60,3,934
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2003,12,122,16,732,174,1044
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2003,12,2473,347,251,53,3124
San Diego Sheriff's Dept.,Descanso Detention Facility,2003,12,9,0,249,0,258
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2003,12,86,0,351,0,437
San Diego Sheriff's Dept.,George Bailey Detention Facility,2003,12,991,0,435,0,1426
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2003,12,0,388,0,212,600
San Diego Sheriff's Dept.,San Diego Central Detention ,2003,12,623,0,181,0,804
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2003,12,361,0,47,0,408
San Diego Sheriff's Dept.,Vista Facility ,2003,12,625,59,143,15,842
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2003,12,0,0,186,17,203
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2003,12,170,83,36,29,318
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2003,12,275,36,43,9,363
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,2003,12,386,0,142,0,528
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2003,12,266,22,53,13,354
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2003,12,152,0,69,0,221
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2003,12,534,60,150,23,767
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2003,12,61,20,341,65,487
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2003,12,163,24,167,24,378
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2003,12,0,0,40,15,55
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2003,12,483,0,421,0,904
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2003,12,0,0,40,0,40
San Mateo Sheriff's Dept.,Womens Correctional Center ,2003,12,0,48,0,67,115
San Mateo Sheriff's Dept.,Womens Transitional Fac,2003,12,0,0,1,0,1
Santa Ana Police Dept.,Santa Ana Police Facility,2003,12,371,27,7,3,408
Santa Barbara Sheriff's Dept.,Medium Security Facility,2003,12,51,15,152,13,231
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2003,12,382,64,179,30,655
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2003,12,1238,0,834,0,2072
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2003,12,0,324,0,150,474
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2003,12,1099,0,212,0,1311
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,2003,12,0,0,158,0,158
Santa Clara Probation Dept.,Womens Residential Center- S. Jose ,2003,12,0,0,0,43,43
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2003,12,0,0,0,25,25
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2003,12,263,38,80,12,393
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2003,12,0,0,74,0,74
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2003,12,0,0,85,0,85
Shasta Sheriff's Dept.,Shasta County Main Jail ,2003,12,223,39,85,25,372
Sierra Sheriff's Dept.,Sierra County Jail ,2003,12,5,1,1,1,8
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2003,12,71,6,19,5,101
Solano Sheriff's Dept.,Claybank Facility ,2003,12,194,0,154,0,348
Solano Sheriff's Dept.,Solano County Justice Center ,2003,12,424,113,91,44,672
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2003,12,385,66,114,16,581
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2003,12,128,1,295,58,482
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2003,12,292,77,87,72,528
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2003,12,93,0,176,0,269
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2003,12,277,0,90,0,367
Sutter Sheriff's Dept.,Sutter County Jail ,2003,12,163,27,50,17,257
Tehama Sheriff's Dept.,Tehama County Jail ,2003,12,98,13,68,11,190
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2003,12,16,4,11,2,33
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2003,12,374,79,163,61,677
Tulare Sheriff's Dept.,Men's Correctional Facility,2003,12,82,0,212,0,294
Tulare Sheriff's Dept.,Tulare County Jail ,2003,12,200,0,48,0,248
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2003,12,64,12,38,15,129
Ventura Sheriff's Dept.,Todd Road Jail,2003,12,452,0,339,0,791
Ventura Sheriff's Dept.,Ventura County Main Jail ,2003,12,415,190,99,32,736
Ventura Sheriff's Dept.,Ventura County Ojai -Women,2003,12,0,0,0,0,0
Ventura Work Furlough,Ventura County Work Furlough ,2003,12,0,0,60,17,77
Yolo Sheriff's Dept.,Leinberger Center ,2003,12,80,15,23,4,122
Yolo Sheriff's Dept.,Monroe Detention Center ,2003,12,239,39,9,3,290
Yuba Sheriff's Dept.,Yuba County Jail ,2003,12,279,82,40,11,412
