"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2015,3,240,0,42,0,282
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2015,3,526,0,93,0,619
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2015,3,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2015,3,700,80,156,15,951
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2015,3,36,4,209,28,277
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2015,3,208,26,187,23,444
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2015,3,0,0,70,15,85
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2015,3,517,9,178,2,706
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2015,3,0,0,32,0,32
San Mateo Sheriff's Dept.,Womens Correctional Center ,2015,3,0,47,0,30,77
San Mateo Sheriff's Dept.,Womens Transitional Fac,2015,3,0,0,0,11,11
Santa Ana Police Dept.,Santa Ana Police Facility,2015,3,220,95,0,0,315
Santa Barbara Sheriff's Dept.,Medium Security Facility,2015,3,121,1,60,0,182
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2015,3,393,77,130,26,626
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2015,3,12,0,9,0,21
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2015,3,1228,0,663,0,1891
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2015,3,0,308,0,164,472
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2015,3,1152,0,131,0,1283
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2015,3,0,2,0,8,10
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2015,3,207,25,62,2,296
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2015,3,32,0,51,0,83
Shasta Sheriff's Dept.,Shasta County Main Jail ,2015,3,226,36,52,15,329
Sierra Sheriff's Dept.,Sierra County Jail ,2015,3,0,0,1,0,1
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2015,3,85,6,2,0,93
Solano Sheriff's Dept.,Claybank Facility ,2015,3,153,39,77,17,286
Solano Sheriff's Dept.,Solano County Justice Center ,2015,3,407,44,137,14,602
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2015,3,364,88,237,86,775
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2015,3,69,0,170,0,239
Stanislaus Sheriff's Dept.,Public Safety Cntr Units 1 & 2,2015,3,128,10,100,15,253
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2015,3,318,70,58,19,465
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2015,3,272,0,78,0,350
Sutter Sheriff's Dept.,Sutter County Jail ,2015,3,132,21,38,23,214
Tehama Sheriff's Dept.,Tehama County Jail ,2015,3,76,12,80,13,181
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2015,3,35,2,7,0,44
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2015,3,351,84,176,60,671
Tulare Sheriff's Dept.,Men's Correctional Facility,2015,3,135,0,144,0,279
Tulare Sheriff's Dept.,Pre-Trial Facility,2015,3,209,24,93,26,352
Tulare Sheriff's Dept.,Tulare County Jail ,2015,3,116,0,86,0,202
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2015,3,92,25,26,2,145
Ventura Sheriff's Dept.,Todd Road Jail,2015,3,268,113,293,82,756
Ventura Sheriff's Dept.,Ventura County Main Jail ,2015,3,550,10,277,2,839
Ventura Work Furlough,Ventura County Work Furlough ,2015,3,0,0,49,9,58
Yolo Sheriff's Dept.,Leinberger Center ,2015,3,51,13,43,9,116
Yolo Sheriff's Dept.,Monroe Detention Center ,2015,3,177,43,54,8,282
Yuba Sheriff's Dept.,Yuba County Jail ,2015,3,292,40,52,11,395
Alameda Sheriff's Dept.,Glen Dyer Jail,2015,4,388,0,44,0,432
Alameda Sheriff's Dept.,Santa Rita Jail,2015,4,1683,181,511,55,2430
Amador Sheriff's Dept.,Amador County Jail,2015,4,37.56,5.17,29.33,12.27,84
Butte Sheriff's Dept.,Butte County Jail,2015,4,267,42,206,44,559
Calaveras Sheriff's Dept.,Calaveras Co. Adult Detention Facility,2015,4,45,7,28,7,87
Colusa Sheriff's Dept.,Colusa County Jail,2015,4,40,7,16,11,74
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2015,4,0,0,73,0,73
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2015,4,547,4,112,0,663
Contra Costa Sheriff's Dept.,West County Detention Facility ,2015,4,336,134,126,16,612
Del Norte Sheriff's Dept.,Del Norte County Jail,2015,4,38,6,47,8,99
El Dorado Sheriff's Dept.,El Dorado County Jail,2015,4,118,24,94,24,260
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2015,4,54,12,46,6,118
Fresno Sheriff's Dept.,Fresno County Main Jail,2015,4,628,15,230,2,875
Fresno Sheriff's Dept.,Fresno North Annex Jail,2015,4,847,0,422,0,1269
Fresno Sheriff's Dept.,Fresno South Annex Jail,2015,4,113,205,32,121,471
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2015,4,50,12,32,7,101
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2015,4,230,41,75,16,362
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2015,4,120,14,1,0,135
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2015,4,168,16,183,22,389
Inyo Sheriff's Dept.,Inyo County Jail,2015,4,29,2,37,7,75
Kern Sheriff's Dept.,Central Receiving Facility,2015,4,73,21,20,5,119
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2015,4,232,0,99,0,331
Kern Sheriff's Dept.,Lerdo Minimum,2015,4,163,25,396,59,643
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2015,4,691,110,299,48,1148
Kings Sheriff's Dept.,Kings County Branch Jail ,2015,4,84,22,16,2,124
Kings Sheriff's Dept.,Kings County Jail Facility,2015,4,308,54,7,4,373
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2015,4,119,14,95,30,258
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2015,4,37,14,41,13,105
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2015,4,0,1020,0,802,1822
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2015,4,2487,0,1718,0,4205
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2015,4,2290,0,1687,0,3977
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2015,4,0,0,76,0,76
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2015,4,895,0,621,0,1516
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2015,4,467,0,994,0,1461
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2015,4,2042,26,1197,312,3577
Madera Corrections Dept.,Madera Adult Correctional Fac,2015,4,317,37,57,5,416
Marin Sheriff's Dept.,Marin County Jail,2015,4,148,21,57,11,237
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2015,4,19,5,7,3,34
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2015,4,170,22,96,26,314
Merced Sheriff's Dept.,John Latorraca Correctional Center,2015,4,378,58,47,7,490
Merced Sheriff's Dept.,Merced County Jail ,2015,4,167,0,10,0,177
Modoc Sheriff's Dept.,Modoc County Jail,2015,4,11,2,7,1,21
Mono Sheriff's Dept.,Mono County Jail ,2015,4,7,0,12,2,21
Monterey Sheriff's Dept.,Monterey County Jail ,2015,4,394,67,166,40,667
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2015,4,141,0,106,0,247
Napa Corrections Dept.,Napa County Jail ,2015,4,121,18,45,4,188
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2015,4,125,33,46,9,213
Orange Sheriff's Dept.,Intake Release Center ,2015,4,289,156,106,138,689
Orange Sheriff's Dept.,James A Musick Facilities,2015,4,143,32,432,114,721
Orange Sheriff's Dept.,Orange County Mens Jail ,2015,4,582,0,214,0,796
Orange Sheriff's Dept.,Orange County Women's Jail,2015,4,0,127,0,127,254
Orange Sheriff's Dept.,Theo Lacy,2015,4,1694,0,1362,0,3056
Placer Sheriff's Dept.,Placer County Main Jail ,2015,4,296,40,54,9,399
Placer Sheriff's Dept.,So. Placer Minimum Security,2015,4,5,2,83,18,108
Placer Sheriff's Dept.,South Placer Jail,2015,4,81,11,15,3,110
Plumas Sheriff's Dept.,Plumas County Jail ,2015,4,26,5,13,3,47
Riverside Sheriff's Dept.,Blythe Jail ,2015,4,42,0,69,0,111
Riverside Sheriff's Dept.,Indio Jail ,2015,4,246,29,95,20,390
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2015,4,676,106,583,138,1503
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2015,4,470,107,151,70,798
Riverside Sheriff's Dept.,Southwest Detention Center,2015,4,659,4,466,0,1129
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2015,4,689,40,1141,160,2030
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2015,4,1034,168,722,60,1984
San Benito Sheriff's Dept.,San Benito Adult Detention ,2015,4,92,13,27,4,136
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2015,4,768,0,128,0,896
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2015,4,307,144,523,114,1088
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2015,4,389,138,103,65,695
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2015,4,1828,281,260,48,2417
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2015,4,145,0,578,0,723
San Diego Sheriff's Dept.,George Bailey Detention Facility,2015,4,736,0,705,0,1441
San Diego Sheriff's Dept.,Las Colinas Women's Detention,2015,4,0,316,0,351,667
San Diego Sheriff's Dept.,San Diego Central Detention ,2015,4,631,0,256,0,887
San Diego Sheriff's Dept.,San Diego Facility #8,2015,4,57,0,8,0,65
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2015,4,225,0,131,0,356
San Diego Sheriff's Dept.,Vista Facility ,2015,4,462,54,203,11,730
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2015,4,2,0,194,102,298
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2015,4,116,83,20,15,234
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2015,4,0,0,0,0,0
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2015,4,237,0,42,0,279
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2015,4,538,0,95,0,633
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2015,4,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2015,4,671,76,144,21,912
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2015,4,46,5,208,25,284
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2015,4,203,24,157,22,406
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2015,4,0,2,67,15,84
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2015,4,525,7,198,1,731
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2015,4,0,0,37,0,37
San Mateo Sheriff's Dept.,Womens Correctional Center ,2015,4,0,41,0,35,76
San Mateo Sheriff's Dept.,Womens Transitional Fac,2015,4,0,0,0,7,7
Santa Ana Police Dept.,Santa Ana Police Facility,2015,4,218,118,0,0,336
Santa Barbara Sheriff's Dept.,Medium Security Facility,2015,4,123,0,62,0,185
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2015,4,402,79,127,29,637
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2015,4,3,0,1,0,4
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2015,4,1185,0,652,0,1837
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2015,4,0,296,0,164,460
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2015,4,1145,0,147,0,1292
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2015,4,0,1,0,6,7
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2015,4,213,25,76,4,318
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2015,4,28,0,57,0,85
Shasta Sheriff's Dept.,Shasta County Main Jail ,2015,4,216,40,60,12,328
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2015,4,84,8,3,0,95
Solano Sheriff's Dept.,Claybank Facility ,2015,4,155,43,75,16,289
Solano Sheriff's Dept.,Solano County Justice Center ,2015,4,395,49,118,13,575
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2015,4,355,81,236,83,755
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2015,4,83,0,162,0,245
Stanislaus Sheriff's Dept.,Public Safety Cntr Units 1 & 2,2015,4,130,11,128,18,287
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2015,4,326,72,57,21,476
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2015,4,271,0,77,0,348
Sutter Sheriff's Dept.,Sutter County Jail ,2015,4,130,21,48,17,216
Tehama Sheriff's Dept.,Tehama County Jail ,2015,4,82,11,77,14,184
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2015,4,37,5,8,0,50
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2015,4,352,72,174,63,661
Tulare Sheriff's Dept.,Men's Correctional Facility,2015,4,129,0,144,0,273
Tulare Sheriff's Dept.,Pre-Trial Facility,2015,4,162,25,73,22,282
Tulare Sheriff's Dept.,Tulare County Jail ,2015,4,163,0,103,0,266
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2015,4,92,26,22,4,144
Ventura Sheriff's Dept.,Todd Road Jail,2015,4,268,112,276,86,742
Ventura Sheriff's Dept.,Ventura County Main Jail ,2015,4,560,9,269,2,840
Ventura Work Furlough,Ventura County Work Furlough ,2015,4,0,0,50,12,62
Yolo Sheriff's Dept.,Leinberger Center ,2015,4,55,12,43,11,121
Yolo Sheriff's Dept.,Monroe Detention Center ,2015,4,190,40,48,11,289
Yuba Sheriff's Dept.,Yuba County Jail ,2015,4,266,40,62,11,379
Alameda Sheriff's Dept.,Glen Dyer Jail,2015,5,392,0,39,0,431
Alameda Sheriff's Dept.,Santa Rita Jail,2015,5,1659,186,523,49,2417
Amador Sheriff's Dept.,Amador County Jail,2015,5,33.65,5.9,36.19,10.71,86
Butte Sheriff's Dept.,Butte County Jail,2015,5,283,43,208,42,576
Calaveras Sheriff's Dept.,Calaveras Co. Adult Detention Facility,2015,5,42,9,32,10,93
Colusa Sheriff's Dept.,Colusa County Jail,2015,5,42,6,18,9,75
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2015,5,0,0,74,0,74
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2015,5,526,8,122,0,656
Contra Costa Sheriff's Dept.,West County Detention Facility ,2015,5,363,102,123,35,623
Del Norte Sheriff's Dept.,Del Norte County Jail,2015,5,39,7,42,11,99
El Dorado Sheriff's Dept.,El Dorado County Jail,2015,5,127,24,92,24,267
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2015,5,50,10,50,5,115
Fresno Sheriff's Dept.,Fresno County Main Jail,2015,5,625,14,228,2,869
Fresno Sheriff's Dept.,Fresno North Annex Jail,2015,5,873,0,438,0,1311
Fresno Sheriff's Dept.,Fresno South Annex Jail,2015,5,110,202,36,131,479
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2015,5,44,10,30,7,91
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2015,5,211,36,84,17,348
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2015,5,83,5,1,0,89
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2015,5,170,19,171,19,379
Inyo Sheriff's Dept.,Inyo County Jail,2015,5,28,3,32,6,69
Kern Sheriff's Dept.,Central Receiving Facility,2015,5,86,25,19,5,135
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2015,5,254,0,86,0,340
Kern Sheriff's Dept.,Lerdo Minimum,2015,5,157,27,388,53,625
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2015,5,706,99,305,46,1156
Kings Sheriff's Dept.,Kings County Branch Jail ,2015,5,81,19,13,3,116
Kings Sheriff's Dept.,Kings County Jail Facility,2015,5,306,55,8,2,371
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2015,5,134,20,88,29,271
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2015,5,37.84,8.13,34.9,15.87,97
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2015,5,0,1129,0,767,1896
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2015,5,2466,0,1751,0,4217
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2015,5,2231,0,1708,0,3939
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2015,5,0,0,75,0,75
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2015,5,874,0,621,0,1495
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2015,5,468,0,977,0,1445
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2015,5,2040,32,1201,278,3551
Madera Corrections Dept.,Madera Adult Correctional Fac,2015,5,289,35,47,6,377
Marin Sheriff's Dept.,Marin County Jail,2015,5,158,29,56,9,252
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2015,5,22,2,9,3,36
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2015,5,148,18,106,25,297
Merced Sheriff's Dept.,John Latorraca Correctional Center,2015,5,367,59,46,8,480
Merced Sheriff's Dept.,Merced County Jail ,2015,5,172,0,12,5,189
Modoc Sheriff's Dept.,Modoc County Jail,2015,5,13,2,9,1,25
Mono Sheriff's Dept.,Mono County Jail ,2015,5,5,1,10,2,18
Monterey Sheriff's Dept.,Monterey County Jail ,2015,5,390,64,168,52,674
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2015,5,135,0,108,0,243
Napa Corrections Dept.,Napa County Jail ,2015,5,126,14,48,5,193
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2015,5,140,39,42,11,232
Orange Sheriff's Dept.,Intake Release Center ,2015,5,298,151,105,133,687
Orange Sheriff's Dept.,James A Musick Facilities,2015,5,144,36,429,100,709
Orange Sheriff's Dept.,Orange County Mens Jail ,2015,5,571,0,242,0,813
Orange Sheriff's Dept.,Orange County Women's Jail,2015,5,0,123,0,120,243
Orange Sheriff's Dept.,Theo Lacy,2015,5,1730,0,1382,0,3112
Placer Sheriff's Dept.,Placer County Main Jail ,2015,5,301,40,55,10,406
Placer Sheriff's Dept.,So. Placer Minimum Security,2015,5,7,0,100,0,107
Placer Sheriff's Dept.,South Placer Jail,2015,5,77,2,15,26,120
Plumas Sheriff's Dept.,Plumas County Jail ,2015,5,26,7,20,2,55
Riverside Sheriff's Dept.,Blythe Jail ,2015,5,34,0,76,0,110
Riverside Sheriff's Dept.,Indio Jail ,2015,5,224,24,91,22,361
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2015,5,671,114,573,131,1489
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2015,5,454,102,152,63,771
Riverside Sheriff's Dept.,Southwest Detention Center,2015,5,641,5,461,1,1108
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2015,5,626,48,1173,177,2024
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2015,5,1078,153,741,75,2047
San Benito Sheriff's Dept.,San Benito Adult Detention ,2015,5,77,10,23,7,117
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2015,5,772,0,129,0,901
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2015,5,286,101,474,108,969
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2015,5,427,147,93,79,746
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2015,5,1840,298,268,46,2452
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2015,5,122,0,576,0,698
San Diego Sheriff's Dept.,George Bailey Detention Facility,2015,5,692,0,729,0,1421
San Diego Sheriff's Dept.,Las Colinas Women's Detention,2015,5,0,315,0,360,675
San Diego Sheriff's Dept.,San Diego Central Detention ,2015,5,648,0,242,0,890
San Diego Sheriff's Dept.,San Diego Facility #8,2015,5,82,0,12,0,94
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2015,5,223,0,143,0,366
San Diego Sheriff's Dept.,Vista Facility ,2015,5,465,52,213,10,740
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2015,5,1,0,194,102,297
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2015,5,116,86,21,15,238
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2015,5,0,0,0,0,0
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2015,5,246,0,43,0,289
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2015,5,537,0,95,0,632
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2015,5,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2015,5,681,72,152,24,929
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2015,5,59,9,177,23,268
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2015,5,223,21,158,23,425
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2015,5,2,4,63,14,83
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2015,5,511,8,202,2,723
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2015,5,0,0,35,0,35
San Mateo Sheriff's Dept.,Womens Correctional Center ,2015,5,0,46,0,41,87
San Mateo Sheriff's Dept.,Womens Transitional Fac,2015,5,0,0,0,9,9
Santa Ana Police Dept.,Santa Ana Police Facility,2015,5,220,108,0,0,328
Santa Barbara Sheriff's Dept.,Medium Security Facility,2015,5,118,0,77,0,195
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2015,5,410,88,132,28,658
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2015,5,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2015,5,1214,0,660,0,1874
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2015,5,0,307,0,159,466
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2015,5,1134,0,156,0,1290
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2015,5,0,1,0,6,7
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2015,5,221,24,88,3,336
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2015,5,29,0,57,0,86
Shasta Sheriff's Dept.,Shasta County Main Jail ,2015,5,215,41,60,11,327
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2015,5,87,7,8,0,102
Solano Sheriff's Dept.,Claybank Facility ,2015,5,183,36,71,20,310
Solano Sheriff's Dept.,Solano County Justice Center ,2015,5,377,46,111,12,546
Solano Sheriff's Dept.,Stanton Correctional Facility,2015,5,0,0,16,0,16
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2015,5,362,72,254,75,763
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2015,5,80,0,172,0,252
Stanislaus Sheriff's Dept.,Public Safety Cntr Units 1 & 2,2015,5,113,13,121,21,268
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2015,5,331,67,59,27,484
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2015,5,277,0,68,0,345
Sutter Sheriff's Dept.,Sutter County Jail ,2015,5,146,21,40,16,223
Tehama Sheriff's Dept.,Tehama County Jail ,2015,5,89,14,76,14,193
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2015,5,33,4,12,0,49
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2015,5,339,78,183,62,662
Tulare Sheriff's Dept.,Men's Correctional Facility,2015,5,123,0,133,0,256
Tulare Sheriff's Dept.,Pre-Trial Facility,2015,5,168,21,73,26,288
Tulare Sheriff's Dept.,Tulare County Jail ,2015,5,166,0,98,0,264
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2015,5,87,24,29,5,145
Ventura Sheriff's Dept.,Todd Road Jail,2015,5,282,103,268,95,748
Ventura Sheriff's Dept.,Ventura County Main Jail ,2015,5,557,9,267,3,836
Ventura Work Furlough,Ventura County Work Furlough ,2015,5,0,0,46,9,55
Yolo Sheriff's Dept.,Leinberger Center ,2015,5,51,7,47,9,114
Yolo Sheriff's Dept.,Monroe Detention Center ,2015,5,179,37,58,9,283
Yuba Sheriff's Dept.,Yuba County Jail ,2015,5,282,41,61,10,394
Alameda Sheriff's Dept.,Glen Dyer Jail,2015,6,388,0,42,0,430
Alameda Sheriff's Dept.,Santa Rita Jail,2015,6,1679,184,477,55,2395
Amador Sheriff's Dept.,Amador County Jail,2015,6,39.13,6.47,28.6,10.8,85
Butte Sheriff's Dept.,Butte County Jail,2015,6,285,45,211,42,583
Calaveras Sheriff's Dept.,Calaveras Co. Adult Detention Facility,2015,6,42,7,33,12,94
Colusa Sheriff's Dept.,Colusa County Jail,2015,6,42,7,19,12,80
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2015,6,0,0,75,0,75
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2015,6,524,11,104,3,642
Contra Costa Sheriff's Dept.,West County Detention Facility ,2015,6,443,130,120,39,732
Del Norte Sheriff's Dept.,Del Norte County Jail,2015,6,40,7,32,7,86
El Dorado Sheriff's Dept.,El Dorado County Jail,2015,6,118,27,97,19,261
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2015,6,42,7,56,8,113
Fresno Sheriff's Dept.,Fresno County Main Jail,2015,6,655,17,232,2,906
Fresno Sheriff's Dept.,Fresno North Annex Jail,2015,6,903,0,431,0,1334
Fresno Sheriff's Dept.,Fresno South Annex Jail,2015,6,108,194,38,147,487
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2015,6,42,9,32,5,88
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2015,6,229,34,88,15,366
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2015,6,125,13,1,0,139
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2015,6,192,22,156,18,388
Inyo Sheriff's Dept.,Inyo County Jail,2015,6,25,2,34,7,68
Kern Sheriff's Dept.,Central Receiving Facility,2015,6,100,31,16,7,154
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2015,6,260,0,75,0,335
Kern Sheriff's Dept.,Lerdo Minimum,2015,6,164,27,358,64,613
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2015,6,694,96,303,54,1147
Kings Sheriff's Dept.,Kings County Branch Jail ,2015,6,94,25,13,4,136
Kings Sheriff's Dept.,Kings County Jail Facility,2015,6,313,52,10,1,376
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2015,6,146,23,92,31,292
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2015,6,37.27,5.97,26.77,14.34,84
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2015,6,0,1108,0,869,1977
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2015,6,2582,0,1661,0,4243
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2015,6,2290,0,1647,0,3937
