"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2016,6,45.3,9.2,46.2,11.2,112
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2016,6,0,1227,0,756,1983
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2016,6,2664,0,1516,0,4180
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2016,6,2332,0,1481,0,3813
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2016,6,0,0,76,0,76
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2016,6,896,0,555,0,1451
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2016,6,466,0,810,0,1276
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2016,6,2281,26,924,115,3346
Madera Corrections Dept.,Madera Adult Correctional Fac,2016,6,309,43,94,3,449
Marin Sheriff's Dept.,Marin County Jail,2016,6,211,33,53,16,313
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2016,6,21,2,23,0,46
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2016,6,110,55,112,25,302
Merced Sheriff's Dept.,John Latorraca Correctional Center,2016,6,412,57,56,5,530
Merced Sheriff's Dept.,Merced County Jail ,2016,6,182,0,7,0,189
Modoc Sheriff's Dept.,Modoc County Jail,2016,6,0,0,0,0,0
Mono Sheriff's Dept.,Mono County Jail ,2016,6,13,4,8,2,27
Monterey Sheriff's Dept.,Monterey County Jail ,2016,6,466,75,298,55,894
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2016,6,0,0,0,0,0
Napa Corrections Dept.,Napa County Jail ,2016,6,106,17,68,12,203
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2016,6,132,28,43,6,209
Orange Sheriff's Dept.,Intake Release Center ,2016,6,299,163,117,157,736
Orange Sheriff's Dept.,James A Musick Facilities,2016,6,116,28,442,132,718
Orange Sheriff's Dept.,Orange County Mens Jail ,2016,6,721,0,374,0,1095
Orange Sheriff's Dept.,Orange County Women's Jail,2016,6,0,134,0,174,308
Orange Sheriff's Dept.,Theo Lacy,2016,6,1663,0,1653,0,3316
Placer Sheriff's Dept.,Placer County Main Jail ,2016,6,326,44,60,10,440
Placer Sheriff's Dept.,So. Placer Minimum Security,2016,6,8,0,108,0,116
Placer Sheriff's Dept.,South Placer Jail,2016,6,85,5,14,44,148
Plumas Sheriff's Dept.,Plumas County Jail ,2016,6,34.03,8.13,7.37,2.07,52
Riverside Sheriff's Dept.,Blythe Jail ,2016,6,52,0,60,0,112
Riverside Sheriff's Dept.,Indio Jail ,2016,6,257,30,74,17,378
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2016,6,838,130,395,82,1445
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2016,6,436,117,169,48,770
Riverside Sheriff's Dept.,Southwest Detention Center,2016,6,736,4,374,0,1114
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2016,6,680,45,954,160,1839
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2016,6,1448,180,405,61,2094
San Benito Sheriff's Dept.,San Benito Adult Detention ,2016,6,75,14,25,5,119
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2016,6,492,185,53,84,814
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2016,6,139,109,378,100,726
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2016,6,1032,0,261,0,1293
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2016,6,2050,330,266,47,2693
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2016,6,189,0,570,0,759
San Diego Sheriff's Dept.,George Bailey Detention Facility,2016,6,733,0,871,0,1604
San Diego Sheriff's Dept.,Las Colinas Women's Detention,2016,6,0,372,0,409,781
San Diego Sheriff's Dept.,San Diego Central Detention ,2016,6,684,0,303,0,987
San Diego Sheriff's Dept.,San Diego Facility #8,2016,6,58,0,20,0,78
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2016,6,239,0,173,0,412
San Diego Sheriff's Dept.,Vista Facility ,2016,6,435,54,238,14,741
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2016,6,0,0,0,0,0
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2016,6,110,105,19,18,252
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2016,6,0,0,0,0,0
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2016,6,286,0,51,0,337
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2016,6,579,0,102,0,681
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2016,6,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2016,6,696,96,141,24,957
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2016,6,34,9,216,25,284
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2016,6,215,41,179,24,459
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2016,6,1,3,54,14,72
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2016,6,480,3,156,2,641
San Mateo Sheriff's Dept.,Maple Street Correctional Facility,2016,6,75,52,100,36,263
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2016,6,0,0,30,14,44
San Mateo Sheriff's Dept.,SM Transitional Facility,2016,6,0,0,0,0,0
San Mateo Sheriff's Dept.,Womens Correctional Center ,2016,6,0,0,0,0,0
San Mateo Sheriff's Dept.,Womens Transitional Fac,2016,6,0,0,0,0,0
Santa Ana Police Dept.,Santa Ana Police Facility,2016,6,257,78,0,0,335
Santa Barbara Sheriff's Dept.,Medium Security Facility,2016,6,117,25,86,11,239
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2016,6,520,74,160,24,778
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2016,6,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2016,6,1302,0,639,0,1941
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2016,6,0,254,0,139,393
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2016,6,1066,0,150,0,1216
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2016,6,0,5,0,0,5
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2016,6,198,24,80,11,313
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2016,6,29,0,56,0,85
Shasta Sheriff's Dept.,Shasta County Main Jail ,2016,6,229,43,58,7,337
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2016,6,80,8,10,0,98
Solano Sheriff's Dept.,Claybank Facility ,2016,6,195,35,81,28,339
Solano Sheriff's Dept.,Solano County Justice Center ,2016,6,327,56,81,13,477
Solano Sheriff's Dept.,Stanton Correctional Facility,2016,6,124,0,49,0,173
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2016,6,346,87,204,88,725
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2016,6,111,0,213,0,324
Stanislaus Sheriff's Dept.,Public Safety Cntr Units 1 & 2,2016,6,163,16,150,28,357
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2016,6,333,74,76,34,517
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2016,6,294,0,75,0,369
Sutter Sheriff's Dept.,Sutter County Jail ,2016,6,116,25,42,12,195
Tehama Sheriff's Dept.,Tehama County Jail ,2016,6,103,11,66,20,200
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2016,6,34,8,11,0,53
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2016,6,365,59,164,80,668
Tulare Sheriff's Dept.,Men's Correctional Facility,2016,6,123,0,154,0,277
Tulare Sheriff's Dept.,Pre-Trial Facility,2016,6,217,40,71,40,368
Tulare Sheriff's Dept.,Tulare County Jail ,2016,6,106,0,160,0,266
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2016,6,82,25,27,10,144
Ventura Sheriff's Dept.,Todd Road Jail,2016,6,320,114,298,91,823
Ventura Sheriff's Dept.,Ventura County Main Jail ,2016,6,555,6,255,6,822
Yolo Sheriff's Dept.,Leinberger Center ,2016,6,36,5,37,7,85
Yolo Sheriff's Dept.,Monroe Detention Center ,2016,6,193,26,52,4,275
Yuba Sheriff's Dept.,Yuba County Jail ,2016,6,287,34,50,12,383
Alameda Sheriff's Dept.,Glen Dyer Jail,2016,7,370,0,18,0,388
Alameda Sheriff's Dept.,Santa Rita Jail,2016,7,1488,172,375,49,2084
Amador Sheriff's Dept.,Amador County Jail,2016,7,46,8,23,9,86
Butte Sheriff's Dept.,Butte County Jail,2016,7,321,47,196,32,596
Calaveras Sheriff's Dept.,Calaveras Co. Adult Detention Facility,2016,7,37,9,32,11,89
Colusa Sheriff's Dept.,Colusa County Jail,2016,7,51,4,24,3,82
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2016,7,0,0,38,0,38
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2016,7,553,8,93,1,655
Contra Costa Sheriff's Dept.,West County Detention Facility ,2016,7,358,181,97,45,681
Del Norte Sheriff's Dept.,Del Norte County Jail,2016,7,34,10,53,11,108
El Dorado Sheriff's Dept.,El Dorado County Jail,2016,7,140,26,83,22,271
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2016,7,44,9,56,6,115
Fresno Sheriff's Dept.,Fresno County Main Jail,2016,7,692,19,234,1,946
Fresno Sheriff's Dept.,Fresno North Annex Jail,2016,7,990,0,521,0,1511
Fresno Sheriff's Dept.,Fresno South Annex Jail,2016,7,117,208,29,115,469
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2016,7,52,12,32,7,103
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2016,7,223,39,100,11,373
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2016,7,79,9,5,2,95
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2016,7,162,26,206,37,431
Inyo Sheriff's Dept.,Inyo County Jail,2016,7,21,6,30,5,62
Kern Sheriff's Dept.,Central Receiving Facility,2016,7,133,36,25,8,202
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2016,7,247,0,79,0,326
Kern Sheriff's Dept.,Lerdo Minimum,2016,7,222,28,364,64,678
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2016,7,780,110,243,34,1167
Kings Sheriff's Dept.,Kings County Branch Jail ,2016,7,52,15,55,10,132
Kings Sheriff's Dept.,Kings County Jail Facility,2016,7,220,27,75,16,338
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2016,7,155,24,94,26,299
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2016,7,42,6.2,44.2,14,106
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2016,7,0,1169,0,767,1936
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2016,7,2586,0,1558,0,4144
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2016,7,2371,0,1528,0,3899
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2016,7,0,0,79,0,79
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2016,7,892,0,595,0,1487
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2016,7,433,0,882,0,1315
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2016,7,2183,23,951,119,3276
Madera Corrections Dept.,Madera Adult Correctional Fac,2016,7,303,44,65,9,421
Marin Sheriff's Dept.,Marin County Jail,2016,7,210,24,40,17,291
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2016,7,21,4,16,0,41
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2016,7,133,30,102,37,302
Merced Sheriff's Dept.,John Latorraca Correctional Center,2016,7,396,56,55,4,511
Merced Sheriff's Dept.,Merced County Jail ,2016,7,171,0,9,0,180
Modoc Sheriff's Dept.,Modoc County Jail,2016,7,13,3,7,1,24
Mono Sheriff's Dept.,Mono County Jail ,2016,7,13,3,8,1,25
Monterey Sheriff's Dept.,Monterey County Jail ,2016,7,494,74,276,53,897
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2016,7,0,0,0,0,0
Napa Corrections Dept.,Napa County Jail ,2016,7,126,17,63,11,217
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2016,7,130,33,43,8,214
Orange Sheriff's Dept.,Intake Release Center ,2016,7,283,163,119,158,723
Orange Sheriff's Dept.,James A Musick Facilities,2016,7,128,29,454,119,730
Orange Sheriff's Dept.,Orange County Mens Jail ,2016,7,769,0,397,0,1166
Orange Sheriff's Dept.,Orange County Women's Jail,2016,7,0,135,0,169,304
Orange Sheriff's Dept.,Theo Lacy,2016,7,1659,0,1630,0,3289
Placer Sheriff's Dept.,Placer County Main Jail ,2016,7,323,44,59,10,436
Placer Sheriff's Dept.,So. Placer Minimum Security,2016,7,7,0,108,0,115
Placer Sheriff's Dept.,South Placer Jail,2016,7,87,5,14,45,151
Plumas Sheriff's Dept.,Plumas County Jail ,2016,7,34.55,7.9,6.35,0.45,49
Riverside Sheriff's Dept.,Blythe Jail ,2016,7,53,0,58,0,111
Riverside Sheriff's Dept.,Indio Jail ,2016,7,250,34,66,28,378
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2016,7,840,121,377,67,1405
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2016,7,463,119,162,53,797
Riverside Sheriff's Dept.,Southwest Detention Center,2016,7,756,4,344,0,1104
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2016,7,700,45,954,148,1847
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2016,7,1421,167,398,66,2052
San Benito Sheriff's Dept.,San Benito Adult Detention ,2016,7,74,15,22,6,117
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2016,7,488,185,46,76,795
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2016,7,142,120,354,104,720
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2016,7,1054,0,237,0,1291
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2016,7,2050,313,253,33,2649
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2016,7,150,0,579,0,729
San Diego Sheriff's Dept.,George Bailey Detention Facility,2016,7,730,0,848,0,1578
San Diego Sheriff's Dept.,Las Colinas Women's Detention,2016,7,0,386,0,421,807
San Diego Sheriff's Dept.,San Diego Central Detention ,2016,7,677,0,278,0,955
San Diego Sheriff's Dept.,San Diego Facility #8,2016,7,118,0,53,0,171
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2016,7,227,0,177,0,404
San Diego Sheriff's Dept.,Vista Facility ,2016,7,476,54,222,18,770
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2016,7,4.84,0.1,259.16,75.13,339
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2016,7,116,110,20,19,265
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2016,7,0,0,0,0,0
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2016,7,315,0,55,0,370
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2016,7,579,0,102,0,681
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2016,7,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2016,7,721,100,129,27,977
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2016,7,44,7,226,29,306
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2016,7,227,45,174,28,474
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2016,7,1,2,53,15,71
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2016,7,481,3,146,1,631
San Mateo Sheriff's Dept.,Maple Street Correctional Facility,2016,7,91,58,120,37,306
San Mateo Sheriff's Dept.,SM Transitional Facility,2016,7,0,0,30,13,43
Santa Ana Police Dept.,Santa Ana Police Facility,2016,7,0,0,0,0,0
Santa Barbara Sheriff's Dept.,Medium Security Facility,2016,7,116,21,86,10,233
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2016,7,530,66,159,23,778
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2016,7,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2016,7,1305,0,638,0,1943
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2016,7,0,260,0,137,397
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2016,7,1070,0,158,0,1228
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2016,7,0,0,0,6,6
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2016,7,212,26,83,17,338
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2016,7,28,0,58,0,86
Shasta Sheriff's Dept.,Shasta County Main Jail ,2016,7,235,41,50,7,333
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2016,7,82,8,9,0,99
Solano Sheriff's Dept.,Claybank Facility ,2016,7,212,35,74,26,347
Solano Sheriff's Dept.,Solano County Justice Center ,2016,7,270,51,70,13,404
Solano Sheriff's Dept.,Stanton Correctional Facility,2016,7,174,0,67,0,241
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2016,7,355,116,210,63,744
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2016,7,130,0,192,0,322
Stanislaus Sheriff's Dept.,Public Safety Cntr Units 1 & 2,2016,7,161,18,145,25,349
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2016,7,327,69,83,32,511
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2016,7,289,0,81,0,370
Sutter Sheriff's Dept.,Sutter County Jail ,2016,7,123,20,42,15,200
Tehama Sheriff's Dept.,Tehama County Jail ,2016,7,102,16,70,17,205
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2016,7,34,7,10,0,51
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2016,7,362,66,174,71,673
Tulare Sheriff's Dept.,Men's Correctional Facility,2016,7,123,0,160,0,283
Tulare Sheriff's Dept.,Pre-Trial Facility,2016,7,226,37,70,41,374
Tulare Sheriff's Dept.,Tulare County Jail ,2016,7,108,0,160,0,268
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2016,7,90,22,24,9,145
Ventura Sheriff's Dept.,Todd Road Jail,2016,7,298,116,309,103,826
Ventura Sheriff's Dept.,Ventura County Main Jail ,2016,7,543,8,270,5,826
Yolo Sheriff's Dept.,Leinberger Center ,2016,7,50,7,35,6,98
Yolo Sheriff's Dept.,Monroe Detention Center ,2016,7,192,27,49,7,275
Yuba Sheriff's Dept.,Yuba County Jail ,2016,7,294,31,50,12,387
Alameda Sheriff's Dept.,Glen Dyer Jail,2016,8,362,0,18,0,380
Alameda Sheriff's Dept.,Santa Rita Jail,2016,8,1533,173,339,50,2095
Amador Sheriff's Dept.,Amador County Jail,2016,8,48,9,26,8,91
Butte Sheriff's Dept.,Butte County Jail,2016,8,310,50,204,32,596
Calaveras Sheriff's Dept.,Calaveras Co. Adult Detention Facility,2016,8,50,10,32,10,102
Colusa Sheriff's Dept.,Colusa County Jail,2016,8,50,6,25,3,84
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2016,8,0,0,52,0,52
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2016,8,570,10,92,2,674
Contra Costa Sheriff's Dept.,West County Detention Facility ,2016,8,353,178,110,33,674
Del Norte Sheriff's Dept.,Del Norte County Jail,2016,8,33,7,54,12,106
El Dorado Sheriff's Dept.,El Dorado County Jail,2016,8,139,27,88,24,278
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2016,8,45,8,66,9,128
Fresno Sheriff's Dept.,Fresno County Main Jail,2016,8,700,16,228,2,946
Fresno Sheriff's Dept.,Fresno North Annex Jail,2016,8,966,0,547,0,1513
Fresno Sheriff's Dept.,Fresno South Annex Jail,2016,8,108,207,35,112,462
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2016,8,0,0,0,0,0
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2016,8,225,32,110,11,378
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2016,8,81,8,3,2,94
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2016,8,161,22,198,26,407
Inyo Sheriff's Dept.,Inyo County Jail,2016,8,16,5,28,5,54
Kern Sheriff's Dept.,Central Receiving Facility,2016,8,99,27,20,6,152
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2016,8,252,0,65,0,317
Kern Sheriff's Dept.,Lerdo Minimum,2016,8,230,34,368,57,689
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2016,8,818,122,196,27,1163
Kings Sheriff's Dept.,Kings County Branch Jail ,2016,8,50,15,59,14,138
Kings Sheriff's Dept.,Kings County Jail Facility,2016,8,209,29,69,13,320
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2016,8,159,24,103,21,307
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2016,8,43.5,5.3,31.7,12.7,93
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2016,8,0,1159,0,766,1925
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2016,8,2673,0,1473,0,4146
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2016,8,2470,0,1441,0,3911
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2016,8,1,0,75,0,76
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2016,8,899,0,587,0,1486
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2016,8,434,0,871,0,1305
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2016,8,2279,25,899,110,3313
Madera Corrections Dept.,Madera Adult Correctional Fac,2016,8,288,39,77,12,416
Marin Sheriff's Dept.,Marin County Jail,2016,8,229,26,51,18,324
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2016,8,21,5,17,2,45
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2016,8,134,30,103,38,305
Merced Sheriff's Dept.,John Latorraca Correctional Center,2016,8,410,60,39,5,514
Merced Sheriff's Dept.,Merced County Jail ,2016,8,181,0,7,0,188
Modoc Sheriff's Dept.,Modoc County Jail,2016,8,12,3,7,2,24
Mono Sheriff's Dept.,Mono County Jail ,2016,8,12,3,6,2,23
Monterey Sheriff's Dept.,Monterey County Jail ,2016,8,495,74,305,59,933
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2016,8,0,0,0,0,0
Napa Corrections Dept.,Napa County Jail ,2016,8,116,14,59,14,203
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2016,8,129,33,35,7,204
Orange Sheriff's Dept.,Intake Release Center ,2016,8,291,174,109,148,722
Orange Sheriff's Dept.,James A Musick Facilities,2016,8,104,24,410,122,660
Orange Sheriff's Dept.,Orange County Mens Jail ,2016,8,770,0,404,0,1174
Orange Sheriff's Dept.,Orange County Women's Jail,2016,8,0,138,0,166,304
Orange Sheriff's Dept.,Theo Lacy,2016,8,1666,0,1639,0,3305
Placer Sheriff's Dept.,Placer County Main Jail ,2016,8,325,44,59,11,439
Placer Sheriff's Dept.,So. Placer Minimum Security,2016,8,8,0,105,0,113
Placer Sheriff's Dept.,South Placer Jail,2016,8,82,5,13,43,143
Plumas Sheriff's Dept.,Plumas County Jail ,2016,8,34.26,6.81,8.06,1.13,50
Riverside Sheriff's Dept.,Blythe Jail ,2016,8,63,0,49,0,112
Riverside Sheriff's Dept.,Indio Jail ,2016,8,230,42,70,33,375
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2016,8,857,120,361,65,1403
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2016,8,447,111,165,50,773
Riverside Sheriff's Dept.,Southwest Detention Center,2016,8,767,4,337,1,1109
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2016,8,688,30,971,161,1850
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2016,8,1394,168,430,64,2056
San Benito Sheriff's Dept.,San Benito Adult Detention ,2016,8,82,15,28,6,131
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2016,8,500,188,49,65,802
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2016,8,138,133,377,104,752
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2016,8,1035,0,244,0,1279
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2016,8,2020,306,264,48,2638
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2016,8,161,0,566,0,727
San Diego Sheriff's Dept.,George Bailey Detention Facility,2016,8,749,0,831,0,1580
San Diego Sheriff's Dept.,Las Colinas Women's Detention,2016,8,0,386,0,421,807
San Diego Sheriff's Dept.,San Diego Central Detention ,2016,8,679,0,274,0,953
San Diego Sheriff's Dept.,San Diego Facility #8,2016,8,128,0,58,0,186
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2016,8,198,0,176,0,374
San Diego Sheriff's Dept.,Vista Facility ,2016,8,479,63,239,17,798
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2016,8,4,1,271.36,81.94,358
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2016,8,117,114,21,20,272
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2016,8,0,0,0,0,0
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2016,8,308,0,54,0,362
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2016,8,589,0,104,0,693
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2016,8,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2016,8,727,101,142,23,993
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2016,8,41,7,216,30,294
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2016,8,248,36,183,37,504
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2016,8,0,3,50,11,64
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2016,8,468,7,121,0,596
San Mateo Sheriff's Dept.,Maple Street Correctional Facility,2016,8,102,54,122,43,321
San Mateo Sheriff's Dept.,SM Transitional Facility,2016,8,0,0,30,13,43
Santa Ana Police Dept.,Santa Ana Police Facility,2016,8,280,65,0,0,345
Santa Barbara Sheriff's Dept.,Medium Security Facility,2016,8,116,15,81,10,222
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2016,8,546,75,137,24,782
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2016,8,0,0,0,0,0
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2016,8,1346,0,630,0,1976
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2016,8,0,274,0,131,405
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2016,8,1055,0,151,0,1206
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2016,8,0,0,0,6,6
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2016,8,217,22,76,15,330
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2016,8,27,0,56,0,83
Shasta Sheriff's Dept.,Shasta County Main Jail ,2016,8,237,44,51,10,342
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2016,8,77,10,11,0,98
Solano Sheriff's Dept.,Claybank Facility ,2016,8,211,37,79,21,348
Solano Sheriff's Dept.,Solano County Justice Center ,2016,8,194,56,69,9,328
