"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
San Diego Sheriff's Dept.,San Diego Facility #8,2010,3,80,0,75,0,155
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2010,3,276,0,107,0,383
San Diego Sheriff's Dept.,Vista Facility ,2010,3,107,13,530,46,696
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2010,3,2,1,142,53,198
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2010,3,93,159,16,60,328
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2010,3,318,0,64,0,382
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2010,3,317,0,66,0,383
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2010,3,595,0,139,0,734
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2010,3,72,0,39,0,111
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2010,3,662,95,141,19,917
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2010,3,28,5,280,54,367
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2010,3,234,31,156,32,453
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2010,3,0,0,46,0,46
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2010,3,662,4,233,1,900
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2010,3,0,0,34,0,34
San Mateo Sheriff's Dept.,Womens Correctional Center ,2010,3,0,74,0,41,115
San Mateo Sheriff's Dept.,Womens Transitional Fac,2010,3,0,0,0,0,0
Santa Ana Police Dept.,Santa Ana Police Facility,2010,3,426,60,6,0,492
Santa Barbara Sheriff's Dept.,Medium Security Facility,2010,3,157,26,86,16,285
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2010,3,476,88,156,16,736
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2010,3,17,1,3,0,21
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2010,3,1323,0,744,0,2067
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2010,3,0,355,0,166,521
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2010,3,1217,0,150,0,1367
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2010,3,0,0,0,22,22
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2010,3,209,25,97,12,343
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2010,3,0,0,75,0,75
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2010,3,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,2010,3,149,21,42,5,217
Sierra Sheriff's Dept.,Sierra County Jail ,2010,3,4,1,2,0,7
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2010,3,64,9,17,3,93
Solano Sheriff's Dept.,Claybank Facility ,2010,3,104,0,44,0,148
Solano Sheriff's Dept.,Solano County Justice Center ,2010,3,499,76,93,24,692
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2010,3,426,57,184,32,699
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2010,3,59,11,182,36,288
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2010,3,345,99,61,60,565
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2010,3,101,0,106,0,207
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2010,3,308,0,55,0,363
Sutter Sheriff's Dept.,Sutter County Jail ,2010,3,138,28,32,13,211
Tehama Sheriff's Dept.,Tehama County Jail ,2010,3,86,13,60,15,174
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2010,3,14,2,15,4,35
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2010,3,314,76,174,81,645
Tulare Sheriff's Dept.,Men's Correctional Facility,2010,3,49,0,194,0,243
Tulare Sheriff's Dept.,Pre-Trial Facility,2010,3,79,0,101,35,215
Tulare Sheriff's Dept.,Tulare County Jail ,2010,3,183,0,61,0,244
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2010,3,50,15,39,15,119
Ventura Sheriff's Dept.,Todd Road Jail,2010,3,520,0,177,0,697
Ventura Sheriff's Dept.,Ventura County Main Jail ,2010,3,365,121,124,78,688
Ventura Work Furlough,Ventura County Work Furlough ,2010,3,0,0,70,19,89
Yolo Sheriff's Dept.,Leinberger Center ,2010,3,67,0,38,0,105
Yolo Sheriff's Dept.,Monroe Detention Center ,2010,3,225,43,17,11,296
Yuba Sheriff's Dept.,Yuba County Jail ,2010,3,326,59,33,5,423
Alameda Sheriff's Dept.,Glen Dyer Jail,2010,4,729,6,86,0,821
Alameda Sheriff's Dept.,Santa Rita Jail,2010,4,2626,234,564,92,3516
Amador Sheriff's Dept.,Amador County Jail,2010,4,37,8,26,10,81
Butte Sheriff's Dept.,Butte County Jail,2010,4,355,48,125,24,552
Calaveras Sheriff's Dept.,Calaveras County Jail,2010,4,39,6,25,4,74
Colusa Sheriff's Dept.,Colusa County Jail,2010,4,30,4,8,3,45
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2010,4,0,0,54,0,54
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2010,4,576,15,78,1,670
Contra Costa Sheriff's Dept.,West County Detention Facility ,2010,4,457,141,136,42,776
Del Norte Sheriff's Dept.,Del Norte County Jail,2010,4,76,7,25,6,114
El Dorado Sheriff's Dept.,El Dorado County Jail,2010,4,83,25,94,19,221
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2010,4,61,3,42,6,112
Fresno Sheriff's Dept.,Fresno County Main Jail,2010,4,875,18,97,4,994
Fresno Sheriff's Dept.,Fresno North Annex Jail,2010,4,503,0,112,0,615
Fresno Sheriff's Dept.,Fresno South Annex Jail,2010,4,151,153,54,37,395
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2010,4,56,8,17,3,84
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2010,4,238,26,91,14,369
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2010,4,201,0,97,0,298
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2010,4,177,24,55,17,273
Inyo Sheriff's Dept.,Inyo County Jail,2010,4,22,4,31,7,64
Kern Sheriff's Dept.,Central Receiving Facility,2010,4,97,24,19,4,144
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2010,4,312,0,16,0,328
Kern Sheriff's Dept.,Lerdo Minimum,2010,4,379,41,224,51,695
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2010,4,856,126,77,23,1082
Kings Sheriff's Dept.,Kings County Jail Facility,2010,4,178,27,110,31,346
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2010,4,143,20,53,17,233
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2010,4,18,4,36,6,64
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2010,4,0,1113,0,759,1872
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2010,4,3324,0,1618,0,4942
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2010,4,2579,0,1289,0,3868
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2010,4,1249,0,445,0,1694
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2010,4,0,0,5,0,5
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2010,4,533,0,774,0,1307
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2010,4,2299,13,1024,9,3345
Madera Corrections Dept.,Madera Adult Correctional Fac,2010,4,252,33,45,19,349
Marin Sheriff's Dept.,Marin County Jail,2010,4,199,22,45,8,274
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2010,4,17,2,20,1,40
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2010,4,143,22,81,18,264
Merced Sheriff's Dept.,John Latorraca Correctional Center,2010,4,371,31,136,18,556
Merced Sheriff's Dept.,Merced County Jail ,2010,4,109,1,32,7,149
Modoc Sheriff's Dept.,Modoc County Jail,2010,4,9,1,5,0,15
Mono Sheriff's Dept.,Mono County Jail ,2010,4,8,1,14,1,24
Monterey Sheriff's Dept.,Monterey County Jail ,2010,4,517,86,69,26,698
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2010,4,132,0,166,0,298
Napa Corrections Dept.,Napa County Jail ,2010,4,147,15,61,13,236
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2010,4,54,15,78,14,161
Orange Sheriff's Dept.,Intake Release Center ,2010,4,119,278,50,213,660
Orange Sheriff's Dept.,James A Musick Facilities,2010,4,170,31,259,63,523
Orange Sheriff's Dept.,Orange County Mens Jail ,2010,4,606,0,332,0,938
Orange Sheriff's Dept.,Orange County Women's Jail,2010,4,0,0,0,0,0
Orange Sheriff's Dept.,Theo Lacy,2010,4,1660,0,904,0,2564
Placer Sheriff's Dept.,Placer County Main Jail ,2010,4,307,41,56,10,414
Placer Sheriff's Dept.,Placer County Minimum Security ,2010,4,7,3,107,22,139
Plumas Sheriff's Dept.,Plumas County Jail ,2010,4,17,4,21,6,48
Riverside Sheriff's Dept.,Blythe Jail ,2010,4,61,0,25,0,86
Riverside Sheriff's Dept.,Indio Jail ,2010,4,254,44,38,24,360
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2010,4,521,83,246,53,903
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2010,4,785,151,110,19,1065
Riverside Sheriff's Dept.,Southwest Detention Center,2010,4,880,4,172,0,1056
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2010,4,403,0,1171,0,1574
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2010,4,0,7,0,180,187
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2010,4,1694,203,131,21,2049
San Benito Sheriff's Dept.,San Benito Adult Detention ,2010,4,72,16,33,6,127
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2010,4,776,182,41,10,1009
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2010,4,259,96,405,150,910
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2010,4,651,0,72,0,723
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2010,4,2108,463,185,41,2797
San Diego Sheriff's Dept.,Descanso Detention Facility,2010,4,0,0,0,0,0
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2010,4,114,0,265,0,379
San Diego Sheriff's Dept.,George Bailey Detention Facility,2010,4,1061,0,474,0,1535
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2010,4,0,363,0,244,607
San Diego Sheriff's Dept.,San Diego Central Detention ,2010,4,648,0,156,0,804
San Diego Sheriff's Dept.,San Diego Facility #8,2010,4,88,0,85,0,173
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2010,4,280,0,110,0,390
San Diego Sheriff's Dept.,Vista Facility ,2010,4,578,48,114,11,751
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2010,4,11,0,135,47,193
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2010,4,72,147,6,44,269
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2010,4,291,0,38,0,329
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2010,4,251,0,73,0,324
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2010,4,591,0,128,0,719
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2010,4,43,0,11,0,54
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2010,4,678,91,131,20,920
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2010,4,29,8,273,53,363
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2010,4,222,26,146,37,431
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2010,4,0,0,51,0,51
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2010,4,673,6,231,2,912
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2010,4,0,0,33,0,33
San Mateo Sheriff's Dept.,Womens Correctional Center ,2010,4,0,72,0,43,115
San Mateo Sheriff's Dept.,Womens Transitional Fac,2010,4,0,0,0,0,0
Santa Ana Police Dept.,Santa Ana Police Facility,2010,4,403,59,6,0,468
Santa Barbara Sheriff's Dept.,Medium Security Facility,2010,4,142,19,82,15,258
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2010,4,495,56,81,35,667
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2010,4,18,1,3,0,22
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2010,4,1304,0,711,0,2015
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2010,4,0,361,0,164,525
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2010,4,1260,0,160,0,1420
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2010,4,0,0,0,16,16
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2010,4,204,29,90,17,340
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2010,4,0,0,67,0,67
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2010,4,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,2010,4,147,19,42,7,215
Sierra Sheriff's Dept.,Sierra County Jail ,2010,4,5,1,1,0,7
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2010,4,61,6,17,3,87
Solano Sheriff's Dept.,Claybank Facility ,2010,4,96,0,48,0,144
Solano Sheriff's Dept.,Solano County Justice Center ,2010,4,519,85,90,24,718
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2010,4,418,53,165,31,667
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2010,4,49,13,173,39,274
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2010,4,396,91,67,57,611
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2010,4,64,0,109,0,173
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2010,4,315,0,61,0,376
Sutter Sheriff's Dept.,Sutter County Jail ,2010,4,137,26,36,13,212
Tehama Sheriff's Dept.,Tehama County Jail ,2010,4,92,14,59,14,179
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2010,4,10,3,15,5,33
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2010,4,340,81,149,75,645
Tulare Sheriff's Dept.,Men's Correctional Facility,2010,4,50,0,193,0,243
Tulare Sheriff's Dept.,Pre-Trial Facility,2010,4,72,1,95,28,196
Tulare Sheriff's Dept.,Tulare County Jail ,2010,4,177,0,59,0,236
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2010,4,49,14,37,14,114
Ventura Sheriff's Dept.,Todd Road Jail,2010,4,507,0,206,0,713
Ventura Sheriff's Dept.,Ventura County Main Jail ,2010,4,354,119,145,82,700
Ventura Work Furlough,Ventura County Work Furlough ,2010,4,0,0,65,15,80
Yolo Sheriff's Dept.,Leinberger Center ,2010,4,76,0,37,0,113
Yolo Sheriff's Dept.,Monroe Detention Center ,2010,4,227,40,14,13,294
Yuba Sheriff's Dept.,Yuba County Jail ,2010,4,340,52,36,6,434
Alameda Sheriff's Dept.,Glen Dyer Jail,2010,5,728,5,81,0,814
Alameda Sheriff's Dept.,Santa Rita Jail,2010,5,2649,264,520,86,3519
Amador Sheriff's Dept.,Amador County Jail,2010,5,36,9,29,5,79
Butte Sheriff's Dept.,Butte County Jail,2010,5,357,49,110,26,542
Calaveras Sheriff's Dept.,Calaveras County Jail,2010,5,39,8,27,3,77
Colusa Sheriff's Dept.,Colusa County Jail,2010,5,23,3,13,3,42
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2010,5,0,0,66,0,66
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2010,5,519,14,77,1,611
Contra Costa Sheriff's Dept.,West County Detention Facility ,2010,5,494,137,147,40,818
Del Norte Sheriff's Dept.,Del Norte County Jail,2010,5,76,7,31,5,119
El Dorado Sheriff's Dept.,El Dorado County Jail,2010,5,94,15,101,23,233
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2010,5,58,9,41,5,113
Fresno Sheriff's Dept.,Fresno County Main Jail,2010,5,880,16,89,3,988
Fresno Sheriff's Dept.,Fresno North Annex Jail,2010,5,349,4,82,0,435
Fresno Sheriff's Dept.,Fresno South Annex Jail,2010,5,145,141,49,23,358
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2010,5,57,9,21,3,90
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2010,5,215,34,93,14,356
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2010,5,190,0,97,0,287
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2010,5,182,30,57,17,286
Inyo Sheriff's Dept.,Inyo County Jail,2010,5,26,4,34,7,71
Kern Sheriff's Dept.,Central Receiving Facility,2010,5,93,24,22,6,145
Kern Sheriff's Dept.,Lerdo Maximum/Medium,2010,5,308,0,10,0,318
Kern Sheriff's Dept.,Lerdo Minimum,2010,5,389,45,220,47,701
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2010,5,892,118,78,26,1114
Kings Sheriff's Dept.,Kings County Jail Facility,2010,5,186,22,106,36,350
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2010,5,131,17,49,21,218
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2010,5,31.19,4.71,17.51,6.45,60
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2010,5,0,1552,0,403,1955
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2010,5,3282,0,1276,0,4558
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2010,5,2670,0,1176,0,3846
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2010,5,1278,0,416,0,1694
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2010,5,0,0,5,0,5
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),2010,5,508,0,761,0,1269
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2010,5,2477,25,912,6,3420
Madera Corrections Dept.,Madera Adult Correctional Fac,2010,5,203,39,106,20,368
Marin Sheriff's Dept.,Marin County Jail,2010,5,197,23,35,12,267
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2010,5,18,4,21,3,46
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2010,5,144,21,83,21,269
Merced Sheriff's Dept.,John Latorraca Correctional Center,2010,5,364,35,137,19,555
Merced Sheriff's Dept.,Merced County Jail ,2010,5,108,7,33,2,150
Modoc Sheriff's Dept.,Modoc County Jail,2010,5,9,1,4,1,15
Mono Sheriff's Dept.,Mono County Jail ,2010,5,13,3,13,0,29
Monterey Sheriff's Dept.,Monterey County Jail ,2010,5,479,98,67,28,672
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2010,5,132,0,179,0,311
Napa Corrections Dept.,Napa County Jail ,2010,5,152,23,68,14,257
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2010,5,59,11,71,16,157
Orange Sheriff's Dept.,Intake Release Center ,2010,5,155,283,65,194,697
Orange Sheriff's Dept.,James A Musick Facilities,2010,5,148,37,277,81,543
Orange Sheriff's Dept.,Orange County Mens Jail ,2010,5,486,0,227,0,713
Orange Sheriff's Dept.,Orange County Women's Jail,2010,5,0,0,0,0,0
Orange Sheriff's Dept.,Theo Lacy,2010,5,1746,0,1012,0,2758
Placer Sheriff's Dept.,Placer County Main Jail ,2010,5,301,41,55,9,406
Placer Sheriff's Dept.,Placer County Minimum Security ,2010,5,7,3,113,24,147
Plumas Sheriff's Dept.,Plumas County Jail ,2010,5,18,4,19,3,44
Riverside Sheriff's Dept.,Blythe Jail ,2010,5,62,0,21,0,83
Riverside Sheriff's Dept.,Indio Jail ,2010,5,254,41,34,21,350
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2010,5,519,79,252,55,905
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2010,5,760,141,115,18,1034
Riverside Sheriff's Dept.,Southwest Detention Center,2010,5,866,4,169,0,1039
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2010,5,419,0,1255,0,1674
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2010,5,0,7,0,182,189
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2010,5,1795,234,140,28,2197
San Benito Sheriff's Dept.,San Benito Adult Detention ,2010,5,75,11,33,8,127
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2010,5,764,168,41,9,982
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2010,5,268,85,447,141,941
San Bernardino Sheriff's Dept.,San Bernardino High Desert Detention Center,2010,5,657,0,72,0,729
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2010,5,2155,506,173,40,2874
San Diego Sheriff's Dept.,Descanso Detention Facility,2010,5,0,0,0,0,0
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2010,5,113,0,289,0,402
San Diego Sheriff's Dept.,George Bailey Detention Facility,2010,5,1016,0,492,0,1508
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2010,5,0,356,0,270,626
San Diego Sheriff's Dept.,San Diego Central Detention ,2010,5,654,0,168,0,822
San Diego Sheriff's Dept.,San Diego Facility #8,2010,5,92,0,104,0,196
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2010,5,270,0,113,0,383
San Diego Sheriff's Dept.,Vista Facility ,2010,5,573,45,126,12,756
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2010,5,6,0,132,47,185
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2010,5,77,158,7,47,289
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2010,5,239,0,31,0,270
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2010,5,241,0,70,0,311
San Francisco Sheriff's Dept.,San Francisco County Jail #5,2010,5,591,0,128,0,719
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2010,5,0,0,0,0,0
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2010,5,675,87,151,25,938
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2010,5,26,6,294,63,389
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2010,5,186,28,145,37,396
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2010,5,0,0,44,0,44
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2010,5,690,6,249,3,948
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2010,5,0,0,32,0,32
San Mateo Sheriff's Dept.,Womens Correctional Center ,2010,5,0,80,0,43,123
San Mateo Sheriff's Dept.,Womens Transitional Fac,2010,5,0,0,0,0,0
Santa Ana Police Dept.,Santa Ana Police Facility,2010,5,422,60,4,0,486
Santa Barbara Sheriff's Dept.,Medium Security Facility,2010,5,135,19,77,13,244
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2010,5,492,72,85,19,668
Santa Barbara Sheriff's Dept.,Santa Maria Branch Jail,2010,5,19,1,3,0,23
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2010,5,1269,0,717,0,1986
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2010,5,0,351,0,174,525
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2010,5,1164,0,150,0,1314
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2010,5,0,0,0,22,22
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2010,5,208,25,92,14,339
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2010,5,0,0,65,0,65
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2010,5,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,2010,5,153,24,43,5,225
Sierra Sheriff's Dept.,Sierra County Jail ,2010,5,4,2,2,1,9
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2010,5,66,2,14,2,84
Solano Sheriff's Dept.,Claybank Facility ,2010,5,103,0,44,0,147
Solano Sheriff's Dept.,Solano County Justice Center ,2010,5,505,87,80,25,697
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2010,5,439,56,175,28,698
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2010,5,41,7,177,35,260
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2010,5,412,92,76,56,636
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2010,5,72,0,96,0,168
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2010,5,305,0,72,0,377
Sutter Sheriff's Dept.,Sutter County Jail ,2010,5,133,23,27,16,199
Tehama Sheriff's Dept.,Tehama County Jail ,2010,5,101,15,53,10,179
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2010,5,12,3,16,4,35
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2010,5,329,91,127,85,632
Tulare Sheriff's Dept.,Men's Correctional Facility,2010,5,57,0,200,0,257
Tulare Sheriff's Dept.,Pre-Trial Facility,2010,5,77,0,93,24,194
Tulare Sheriff's Dept.,Tulare County Jail ,2010,5,169,0,60,0,229
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2010,5,48,14,36,12,110
Ventura Sheriff's Dept.,Todd Road Jail,2010,5,497,0,203,0,700
Ventura Sheriff's Dept.,Ventura County Main Jail ,2010,5,388,116,147,77,728
Ventura Work Furlough,Ventura County Work Furlough ,2010,5,0,0,57,18,75
Yolo Sheriff's Dept.,Leinberger Center ,2010,5,74,0,34,0,108
Yolo Sheriff's Dept.,Monroe Detention Center ,2010,5,216,42,13,11,282
Yuba Sheriff's Dept.,Yuba County Jail ,2010,5,324,52,36,6,418
Alameda Sheriff's Dept.,Glen Dyer Jail,2010,6,735,5,77,0,817
Alameda Sheriff's Dept.,Santa Rita Jail,2010,6,2617,253,495,86,3451
Amador Sheriff's Dept.,Amador County Jail,2010,6,43,8,34,5,90
Butte Sheriff's Dept.,Butte County Jail,2010,6,365,56,113,19,553
Calaveras Sheriff's Dept.,Calaveras County Jail,2010,6,40,6,22,3,71
Colusa Sheriff's Dept.,Colusa County Jail,2010,6,24,5,8,3,40
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2010,6,0,0,49,0,49
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2010,6,572,13,77,1,663
Contra Costa Sheriff's Dept.,West County Detention Facility ,2010,6,519,153,146,42,860
Del Norte Sheriff's Dept.,Del Norte County Jail,2010,6,75,8,28,8,119
El Dorado Sheriff's Dept.,El Dorado County Jail,2010,6,102,13,97,22,234
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2010,6,62,8,35,5,110
Fresno Sheriff's Dept.,Fresno County Main Jail,2010,6,863.3,20.9,88.2,1.5,974
Fresno Sheriff's Dept.,Fresno North Annex Jail,2010,6,359.1,0,62.7,0,422
Fresno Sheriff's Dept.,Fresno South Annex Jail,2010,6,146.5,125.2,46.8,22.8,341
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2010,6,62,9,16,4,91
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2010,6,229,34,83,16,362
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2010,6,212,0,83,0,295
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2010,6,171,33,57,18,279
Inyo Sheriff's Dept.,Inyo County Jail,2010,6,29,1,36,5,71
Kern Sheriff's Dept.,Central Receiving Facility,2010,6,104,23,22,6,155
