"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
Riverside Sheriff's Dept.,Southwest Detention Center,1996,3,301,0,143,0,444
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,1996,3,122,0,1182,0,1304
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,1996,3,0,6,0,233,239
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,1996,3,1417,211,166,0,1794
San Benito Sheriff's Dept.,San Benito Adult Detention ,1996,3,39,4,57,6,106
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,1996,3,435,23,79,2,539
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,1996,3,0,35,790,122,947
San Bernardino Sheriff's Dept.,West Valley Detention Center ,1996,3,1901,204,403,95,2603
San Diego Probation Dept.,Barrett Honor Camp / Barrett Juvenile ,1996,3,0,0,197,0,197
San Diego Probation Dept.,Camp West Fork ,1996,3,0,0,224,0,224
San Diego Sheriff's Dept.,Descanso Detention Facility,1996,3,2,0,364,0,366
San Diego Sheriff's Dept.,East Mesa Reentry Facility,1996,3,0,0,697,0,697
San Diego Sheriff's Dept.,George Bailey Detention Facility,1996,3,1176,0,487,0,1663
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,1996,3,0,285,0,227,512
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,1996,3,297,0,47,0,344
San Diego Sheriff's Dept.,Vista Facility ,1996,3,584,88,167,94,933
San Francisco Sheriff's Dept.,San Francisco County Jail #2,1996,3,146,116,84,70,416
San Francisco Sheriff's Dept.,San Francisco County Jail #3,1996,3,268,46,13,2,329
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,1996,3,465,d,26,d,491
San Francisco Sheriff's Dept.,San Francisco County Jail #4,1996,3,261,34,33,8,336
San Francisco Sheriff's Dept.,San Francisco County Jail #6,1996,3,110,d,224,d,334
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,1996,3,467,58,130,25,680
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,1996,3,100,10,186,29,325
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,1996,3,0,0,78,0,78
San Mateo Sheriff's Dept.,Maguire Correctional Facility,1996,3,470,0,316,0,786
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,1996,3,0,0,163,0,163
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,1996,3,0,0,0,25,25
San Mateo Sheriff's Dept.,Womens Correctional Center ,1996,3,0,28,0,49,77
Santa Barbara Sheriff's Dept.,Female Honor Farm,1996,3,d,d,d,23,23
Santa Barbara Sheriff's Dept.,Medium Security Facility,1996,3,26,d,174,d,200
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,1996,3,344,0,266,0,610
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,1996,3,d,d,25,0,25
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,1996,3,d,d,14,d,14
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,1996,3,1163,0,1163,0,2326
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,1996,3,0,244,0,235,479
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,1996,3,1302,0,229,0,1531
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,1996,3,0,0,264,0,264
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,1996,3,0,0,0,20,20
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,1996,3,196,12,131,10,349
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,1996,3,0,0,0,0,0
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,1996,3,0,0,160,0,160
Scapular House,Scapular House ,1996,3,0,0,93,12,105
Shasta Sheriff's Dept.,Shasta County Detention Annex,1996,3,0,0,59,9,68
Shasta Sheriff's Dept.,Shasta County Main Jail ,1996,3,205,31,83,16,335
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,1996,3,38,5,40,9,92
Solano Sheriff's Dept.,Claybank Facility ,1996,3,68,1,168,29,266
Solano Sheriff's Dept.,Solano County Justice Center ,1996,3,364,58,73,11,506
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,1996,3,268.6,10.3,93,2.5,374.4
Sonoma Sheriff's Dept.,Sonoma-North County Facility,1996,3,157.2,43.1,270,37.1,507.4
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,1996,3,128,38,95,76,337
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,1996,3,37,0,234,0,271
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,1996,3,264,0,54,0,318
Sutter Sheriff's Dept.,Sutter County Jail ,1996,3,39,17,128,19,203
Tehama Sheriff's Dept.,Tehama County Jail ,1996,3,42,8,101,15,166
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,1996,3,13,1,18,2,34
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,1996,3,313,75,214,86,688
Tulare Sheriff's Dept.,Tulare Correctional Center ,1996,3,0,0,324,0,324
Tulare Sheriff's Dept.,Tulare County Jail ,1996,3,211,0,53,0,264
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,1996,3,45,7,50,15,117
Ventura Sheriff's Dept.,Ventura County Branch- Medium,1996,3,152,0,348,0,500
Ventura Sheriff's Dept.,Ventura County Branch- Women ,1996,3,0,58,0,78,136
Ventura Sheriff's Dept.,Ventura County Main Jail ,1996,3,398,5,194,3,600
Ventura Sheriff's Dept.,Ventura County Ojai -Women,1996,3,2,0,145,0,147
Ventura Work Furlough,Ventura County Work Furlough ,1996,3,0,0,173,25,198
Yolo Sheriff's Dept.,Leinberger Center ,1996,3,43,19,55,7,124
Yolo Sheriff's Dept.,Monroe Detention Center ,1996,3,211,36,36,2,285
Yuba Sheriff's Dept.,Yuba County Jail ,1996,3,185,28,87,19,319
Alameda Sheriff's Dept.,Glen Dyer Jail,1996,4,308,16,66,17,407
Alameda Sheriff's Dept.,Santa Rita Jail,1996,4,2249,200,841,158,3448
Amador Sheriff's Dept.,Amador County Jail,1996,4,17.63,3.47,31.53,3.57,56.2
Butte Sheriff's Dept.,Butte County Jail,1996,4,208,26,147,19,400
Calaveras Sheriff's Dept.,Calaveras County Jail,1996,4,23.4,3.6,23.2,4.8,55
Colusa Sheriff's Dept.,Colusa County Jail,1996,4,27,2,35,6,70
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,1996,4,0,0,271,0,271
Contra Costa Sheriff's Dept.,Martinez Detention Facility,1996,4,507,0,208,0,715
Contra Costa Sheriff's Dept.,West County Detention Facility ,1996,4,373,0,229,0,602
Del Norte Sheriff's Dept.,Del Norte County Jail,1996,4,69.13,16.87,0,0,86
El Dorado Sheriff's Dept.,El Dorado County Jail,1996,4,35,3,107,13,158
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,1996,4,31,3,54,3,91
Fresno Sheriff's Dept.,Fresno County Main Jail,1996,4,632,141,99,75,947
Fresno Sheriff's Dept.,Fresno County Satellite Jail,1996,4,0,0,115,0,115
Fresno Sheriff's Dept.,Fresno North Annex Jail,1996,4,394,0,11,0,405
Fresno Sheriff's Dept.,Fresno South Annex Jail,1996,4,390,0,210,0,600
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,1996,4,38,1,30,5,74
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,1996,4,178,19,20,1,218
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,1996,4,192,0,102,0,294
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,1996,4,134,29,47,7,217
Inyo Sheriff's Dept.,Inyo County Jail,1996,4,22.6,1.5,30.7,2.9,57.7
Kern Sheriff's Dept.,Kern County- Female Minimum ,1996,4,d,0,d,95,95
Kern Sheriff's Dept.,Lerdo Maximum/Medium,1996,4,602,d,277,d,879
Kern Sheriff's Dept.,Lerdo Minimum,1996,4,0,0,0,0,0
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,1996,4,700,200,169,21,1090
Kings Sheriff's Dept.,Kings County Branch Jail ,1996,4,38,7,80,9,134
Kings Sheriff's Dept.,Kings County Main Jail,1996,4,117,7,44,9,177
Lake Sheriff's Dept.,Lake County Facility,1996,4,32,4,65,2,103
Lake Sheriff's Dept.,Lake County Hill Road Facility ,1996,4,35,21,18,3,77
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,1996,4,26,8,47,9,90
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,1996,4,858,0,541,0,1399
Los Angeles Sheriff's Dept.,LA Men's Central Jail,1996,4,4364,0,1768,0,6132
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,1996,4,2288,0,1247,0,3535
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,1996,4,1424,0,230,0,1654
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,1996,4,1323,0,303,0,1626
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),1996,4,915,0,642,0,1557
Los Angeles Sheriff's Dept.,Sybil Brand Institute,1996,4,0,1460,0,653,2113
Madera Corrections Dept.,Madera Adult Correctional Fac,1996,4,147.34,15.11,132.06,10.1,304.61
Marin Sheriff's Dept.,Marin County Jail,1996,4,185,28,52,10,275
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,1996,4,21.8,2.8,17.2,1,42.8
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,1996,4,108,10,80,11,209
Merced Sheriff's Dept.,John Latorraca Correctional Center,1996,4,151,26,132,27,336
Merced Sheriff's Dept.,Merced County Jail ,1996,4,127,0,15,0,142
Modoc Sheriff's Dept.,Modoc County Jail,1996,4,11,2,29,4,46
Mono Sheriff's Dept.,Mono County Jail ,1996,4,13.43,1.3,20.3,1.03,36.06
Monterey Sheriff's Dept.,Monterey County Jail ,1996,4,428,64,40,35,567
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,1996,4,168,0,270,0,438
Napa Corrections Dept.,Napa County Jail ,1996,4,103,11,83,12,209
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,1996,4,80,10,71,7,168
Orange Sheriff's Dept.,Intake Release Center ,1996,4,412,40,228,92,772
Orange Sheriff's Dept.,James A Musick Facilities,1996,4,113,10,897,102,1122
Orange Sheriff's Dept.,Orange County Mens Jail ,1996,4,683,0,563,0,1246
Orange Sheriff's Dept.,Orange County Women's Jail,1996,4,0,112,0,202,314
Orange Sheriff's Dept.,Theo Lacy,1996,4,621,0,893,0,1514
Placer Sheriff's Dept.,Placer County Main Jail ,1996,4,160,15,83,12,270
Placer Sheriff's Dept.,Placer County Minimum Security ,1996,4,4,3,108,26,141
Plumas Sheriff's Dept.,Plumas County Jail ,1996,4,12.3,2.56,28.1,2.93,45.89
Riverside Sheriff's Dept.,Blythe Jail ,1996,4,58,1,32,1,92
Riverside Sheriff's Dept.,Indio Jail ,1996,4,231,14,65,1,311
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,1996,4,68,41,330,56,495
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,1996,4,823,147,197,56,1223
Riverside Sheriff's Dept.,Southwest Detention Center,1996,4,309,1,133,0,443
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,1996,4,112,0,1160,0,1272
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,1996,4,0,7,0,237,244
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,1996,4,1388,215,176,0,1779
San Benito Sheriff's Dept.,San Benito Adult Detention ,1996,4,47,6,56,6,115
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,1996,4,174,42,238,7,461
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,1996,4,0,49,791,142,982
San Bernardino Sheriff's Dept.,West Valley Detention Center ,1996,4,1934,247,402,107,2690
San Diego Probation Dept.,Barrett Honor Camp / Barrett Juvenile ,1996,4,0,0,180,0,180
San Diego Probation Dept.,Camp West Fork ,1996,4,0,0,191,0,191
San Diego Sheriff's Dept.,Descanso Detention Facility,1996,4,1,0,311,0,312
San Diego Sheriff's Dept.,East Mesa Reentry Facility,1996,4,0,0,487,0,487
San Diego Sheriff's Dept.,George Bailey Detention Facility,1996,4,1153,0,513,0,1666
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,1996,4,0,280,0,239,519
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,1996,4,294,0,57,0,351
San Diego Sheriff's Dept.,Vista Facility ,1996,4,560,85,177,96,918
San Francisco Sheriff's Dept.,San Francisco County Jail #2,1996,4,147,116,85,69,417
San Francisco Sheriff's Dept.,San Francisco County Jail #3,1996,4,282,49,13,3,347
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,1996,4,465,d,26,d,491
San Francisco Sheriff's Dept.,San Francisco County Jail #4,1996,4,263,34,33,9,339
San Francisco Sheriff's Dept.,San Francisco County Jail #6,1996,4,111,d,225,d,336
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,1996,4,452,61,136,19,668
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,1996,4,105,14,139,28,286
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,1996,4,0,0,70,0,70
San Mateo Sheriff's Dept.,Maguire Correctional Facility,1996,4,293,0,499,0,792
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,1996,4,0,0,160,0,160
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,1996,4,0,0,0,19,19
San Mateo Sheriff's Dept.,Womens Correctional Center ,1996,4,0,32,0,54,86
Santa Barbara Sheriff's Dept.,Female Honor Farm,1996,4,d,d,d,25,25
Santa Barbara Sheriff's Dept.,Medium Security Facility,1996,4,24,d,178,d,202
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,1996,4,362,0,234,0,596
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,1996,4,d,d,22,2,24
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,1996,4,d,d,14,d,14
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,1996,4,1172,0,1220,0,2392
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,1996,4,0,224,0,231,455
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,1996,4,1196,0,237,0,1433
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,1996,4,0,0,342,0,342
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,1996,4,0,0,0,17,17
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,1996,4,189,18,137,10,354
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,1996,4,0,0,0,0,0
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,1996,4,0,0,143,0,143
Scapular House,Scapular House ,1996,4,0,0,92,16,108
Shasta Sheriff's Dept.,Shasta County Detention Annex,1996,4,0,0,59,9,68
Shasta Sheriff's Dept.,Shasta County Main Jail ,1996,4,194,34,89,18,335
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,1996,4,40,5,38,8,91
Solano Sheriff's Dept.,Claybank Facility ,1996,4,68,1,162,31,262
Solano Sheriff's Dept.,Solano County Justice Center ,1996,4,357,57,79,15,508
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,1996,4,280.2,8.4,86.4,1.9,376.9
Sonoma Sheriff's Dept.,Sonoma-North County Facility,1996,4,151.3,45.3,298.3,34,528.9
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,1996,4,119,40,75,55,289
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,1996,4,25,0,257,0,282
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,1996,4,245,0,82,0,327
Sutter Sheriff's Dept.,Sutter County Jail ,1996,4,108,20,84,21,233
Tehama Sheriff's Dept.,Tehama County Jail ,1996,4,42,8,100,15,165
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,1996,4,16,0,15,4,35
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,1996,4,296,73,235,80,684
Tulare Sheriff's Dept.,Tulare Correctional Center ,1996,4,0,0,326,0,326
Tulare Sheriff's Dept.,Tulare County Jail ,1996,4,203,0,61,0,264
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,1996,4,39,6,56,14,115
Ventura Sheriff's Dept.,Ventura County Branch- Medium,1996,4,173,0,326,0,499
Ventura Sheriff's Dept.,Ventura County Branch- Women ,1996,4,0,58,0,73,131
Ventura Sheriff's Dept.,Ventura County Main Jail ,1996,4,394,5,194,1,594
Ventura Sheriff's Dept.,Ventura County Ojai -Women,1996,4,0,0,129,0,129
Ventura Work Furlough,Ventura County Work Furlough ,1996,4,0,0,147,30,177
Yolo Sheriff's Dept.,Leinberger Center ,1996,4,48,17,57,8,130
Yolo Sheriff's Dept.,Monroe Detention Center ,1996,4,202,9,39,1,251
Yuba Sheriff's Dept.,Yuba County Jail ,1996,4,128,23,105,15,271
Alameda Sheriff's Dept.,Glen Dyer Jail,1996,5,302,36,70,26,434
Alameda Sheriff's Dept.,Santa Rita Jail,1996,5,2291,182,856,168,3497
Amador Sheriff's Dept.,Amador County Jail,1996,5,17.71,5.06,26.75,3.13,52.65
Butte Sheriff's Dept.,Butte County Jail,1996,5,215,32,147,24,418
Calaveras Sheriff's Dept.,Calaveras County Jail,1996,5,16.9,2.7,29.7,6,55.3
Colusa Sheriff's Dept.,Colusa County Jail,1996,5,28,3,35,8,74
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,1996,5,0,0,293,0,293
Contra Costa Sheriff's Dept.,Martinez Detention Facility,1996,5,493,0,207,0,700
Contra Costa Sheriff's Dept.,West County Detention Facility ,1996,5,355,0,240,0,595
Del Norte Sheriff's Dept.,Del Norte County Jail,1996,5,76.26,16.74,0,0,93
El Dorado Sheriff's Dept.,El Dorado County Jail,1996,5,41,4,105,10,160
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,1996,5,32,5,57,4,98
Fresno Sheriff's Dept.,Fresno County Main Jail,1996,5,643,147,77,70,937
Fresno Sheriff's Dept.,Fresno County Satellite Jail,1996,5,0,0,117,0,117
Fresno Sheriff's Dept.,Fresno North Annex Jail,1996,5,404,0,5,0,409
Fresno Sheriff's Dept.,Fresno South Annex Jail,1996,5,395,0,196,0,591
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,1996,5,37,3,27,7,74
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,1996,5,164,26,26,1,217
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,1996,5,196.35,0,102.54,0,298.89
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,1996,5,136.45,31.2,48.26,5.2,221.11
Inyo Sheriff's Dept.,Inyo County Jail,1996,5,17.6,2.1,42,3.1,64.8
Kern Sheriff's Dept.,Kern County- Female Minimum ,1996,5,u,0,u,95,95
Kern Sheriff's Dept.,Lerdo Maximum/Medium,1996,5,600,u,277,u,877
Kern Sheriff's Dept.,Lerdo Minimum,1996,5,0,0,0,0,0
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,1996,5,685,190,203,13,1091
Kings Sheriff's Dept.,Kings County Branch Jail ,1996,5,41,4,83,10,138
Kings Sheriff's Dept.,Kings County Main Jail,1996,5,110,6,44,9,169
Lake Sheriff's Dept.,Lake County Facility,1996,5,52,0,20,0,72
Lake Sheriff's Dept.,Lake County Hill Road Facility ,1996,5,16,9,81,15,121
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,1996,5,24,7,49,9,89
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,1996,5,782,0,645,0,1427
Los Angeles Sheriff's Dept.,LA Men's Central Jail,1996,5,4360,0,1788,0,6148
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,1996,5,2184,0,1367,0,3551
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,1996,5,1439,0,220,0,1659
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,1996,5,1219,0,349,0,1568
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),1996,5,735,0,828,0,1563
Los Angeles Sheriff's Dept.,Sybil Brand Institute,1996,5,0,1451,0,607,2058
Madera Corrections Dept.,Madera Adult Correctional Fac,1996,5,142.65,13.9,117.32,10.13,284
Marin Sheriff's Dept.,Marin County Jail,1996,5,203,31,54,16,304
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,1996,5,13.8,2.8,19.5,1.2,37.3
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,1996,5,101,14,86,14,215
Merced Sheriff's Dept.,John Latorraca Correctional Center,1996,5,143,28,145,25,341
Merced Sheriff's Dept.,Merced County Jail ,1996,5,130,0,15,0,145
Modoc Sheriff's Dept.,Modoc County Jail,1996,5,4,6,19,7,36
Mono Sheriff's Dept.,Mono County Jail ,1996,5,13.65,1.35,19,1.87,35.87
Monterey Sheriff's Dept.,Monterey County Jail ,1996,5,425,59,45,36,565
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,1996,5,160,0,258,0,418
Napa Corrections Dept.,Napa County Jail ,1996,5,103,15,67,9,194
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,1996,5,65,5,64,7,141
Orange Sheriff's Dept.,Intake Release Center ,1996,5,415,49,228,99,791
Orange Sheriff's Dept.,James A Musick Facilities,1996,5,130,17,903,106,1156
Orange Sheriff's Dept.,Orange County Mens Jail ,1996,5,723,0,554,0,1277
Orange Sheriff's Dept.,Orange County Women's Jail,1996,5,0,129,0,208,337
Orange Sheriff's Dept.,Theo Lacy,1996,5,599,0,915,0,1514
Placer Sheriff's Dept.,Placer County Main Jail ,1996,5,157,16,100,8,281
Placer Sheriff's Dept.,Placer County Minimum Security ,1996,5,3,1,105,26,135
Plumas Sheriff's Dept.,Plumas County Jail ,1996,5,15.9,1.64,20.68,3.09,41.31
Riverside Sheriff's Dept.,Blythe Jail ,1996,5,58,1,30,0,89
Riverside Sheriff's Dept.,Indio Jail ,1996,5,239,13,62,2,316
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,1996,5,77,39,300,58,474
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,1996,5,835,118,204,54,1211
Riverside Sheriff's Dept.,Southwest Detention Center,1996,5,318,1,136,0,455
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,1996,5,107,0,1040,0,1147
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,1996,5,0,5,0,236,241
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,1996,5,1388,212,173,0,1773
San Benito Sheriff's Dept.,San Benito Adult Detention ,1996,5,39,5,54,9,107
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,1996,5,275,23,62,3,363
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,1996,5,0,52,778,151,981
San Bernardino Sheriff's Dept.,West Valley Detention Center ,1996,5,2102,265,433,98,2898
San Diego Probation Dept.,Barrett Honor Camp / Barrett Juvenile ,1996,5,0,0,199,0,199
San Diego Probation Dept.,Camp West Fork ,1996,5,0,0,211,0,211
San Diego Sheriff's Dept.,Descanso Detention Facility,1996,5,3,0,299,0,302
San Diego Sheriff's Dept.,East Mesa Reentry Facility,1996,5,0,0,500,0,500
San Diego Sheriff's Dept.,George Bailey Detention Facility,1996,5,1153,0,460,0,1613
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,1996,5,0,280,0,237,517
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,1996,5,294,0,67,0,361
San Diego Sheriff's Dept.,Vista Facility ,1996,5,560,85,179,95,919
San Francisco Sheriff's Dept.,San Francisco County Jail #2,1996,5,142,113,82,67,404
San Francisco Sheriff's Dept.,San Francisco County Jail #3,1996,5,280,51,13,4,348
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,1996,5,478,d,27,d,505
San Francisco Sheriff's Dept.,San Francisco County Jail #4,1996,5,276,36,35,10,357
San Francisco Sheriff's Dept.,San Francisco County Jail #6,1996,5,109,d,228,d,337
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,1996,5,39,6,399,80,524
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,1996,5,99,13,134,32,278
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,1996,5,0,0,63,0,63
San Mateo Sheriff's Dept.,Maguire Correctional Facility,1996,5,312,0,462,0,774
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,1996,5,0,0,158,0,158
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,1996,5,0,0,0,20,20
San Mateo Sheriff's Dept.,Womens Correctional Center ,1996,5,0,34,0,55,89
Santa Barbara Sheriff's Dept.,Female Honor Farm,1996,5,d,d,d,17,17
Santa Barbara Sheriff's Dept.,Medium Security Facility,1996,5,21,d,181,d,202
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,1996,5,355,0,227,0,582
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,1996,5,d,d,17,2,19
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,1996,5,d,d,16,d,16
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,1996,5,1145,0,1209,0,2354
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,1996,5,0,223,0,223,446
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,1996,5,1192,0,247,0,1439
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,1996,5,0,0,258,40,298
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,1996,5,0,0,0,25,25
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,1996,5,207,23,121,14,365
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,1996,5,0,0,0,0,0
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,1996,5,0,0,145,0,145
Scapular House,Scapular House ,1996,5,0,0,85,12,97
Shasta Sheriff's Dept.,Shasta County Detention Annex,1996,5,0,0,59,10,69
Shasta Sheriff's Dept.,Shasta County Main Jail ,1996,5,186,28,85,23,322
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,1996,5,36,9,35,5,85
Solano Sheriff's Dept.,Claybank Facility ,1996,5,70,0,156,33,259
Solano Sheriff's Dept.,Solano County Justice Center ,1996,5,340,56,84,13,493
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,1996,5,287.9,10.7,80.6,1.8,381
Sonoma Sheriff's Dept.,Sonoma-North County Facility,1996,5,138.4,42,295.5,37,512.9
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,1996,5,110,47,72,77,306
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,1996,5,261,0,22,0,283
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,1996,5,288,0,68,0,356
Sutter Sheriff's Dept.,Sutter County Jail ,1996,5,94,16,113,22,245
Tehama Sheriff's Dept.,Tehama County Jail ,1996,5,44,7,103,11,165
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,1996,5,13,1,14,2,30
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,1996,5,192,0,69,0,261
Tulare Sheriff's Dept.,Tulare Correctional Center ,1996,5,284,63,260,82,689
Tulare Sheriff's Dept.,Tulare County Jail ,1996,5,0,0,327,0,327
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,1996,5,42,6,60,8,116
