"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
Orange Sheriff's Dept.,Orange County Women's Jail,1998,3,0,132,0,211,343
Orange Sheriff's Dept.,Theo Lacy,1998,3,695,0,973,0,1668
Placer Sheriff's Dept.,Placer County Main Jail ,1998,3,211,19,77,7,314
Placer Sheriff's Dept.,Placer County Minimum Security ,1998,3,5,5,119,24,153
Plumas Sheriff's Dept.,Plumas County Jail ,1998,3,20.05,4.05,22.05,3.85,50
Riverside Sheriff's Dept.,Blythe Jail ,1998,3,54,4,38,2,98
Riverside Sheriff's Dept.,Indio Jail ,1998,3,261,14,72,2,349
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,1998,3,207,48,305,72,632
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,1998,3,826,141,251,54,1272
Riverside Sheriff's Dept.,Southwest Detention Center,1998,3,404,9,96,0,509
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,1998,3,182,0,1247,0,1429
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,1998,3,0,4,0,251,255
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,1998,3,1534,318,123,0,1975
San Benito Sheriff's Dept.,San Benito Adult Detention ,1998,3,37,5,59,7,108
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,1998,3,751,128,63,5,947
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,1998,3,12,12,872,171,1067
San Bernardino Sheriff's Dept.,West Valley Detention Center ,1998,3,2349,304,294,77,3024
San Diego Probation Dept.,Barrett Honor Camp / Barrett Juvenile ,1998,3,0,0,123,0,123
San Diego Probation Dept.,Camp West Fork ,1998,3,0,0,229,0,229
San Diego Sheriff's Dept.,Descanso Detention Facility,1998,3,54,0,338,0,392
San Diego Sheriff's Dept.,East Mesa Reentry Facility,1998,3,0,0,494,0,494
San Diego Sheriff's Dept.,George Bailey Detention Facility,1998,3,928,0,753,0,1681
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,1998,3,0,372,0,407,779
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,1998,3,369,0,56,0,425
San Diego Sheriff's Dept.,Vista Facility ,1998,3,612,65,206,16,899
San Diego Work Furlough,Pacific Work Furlough Facility ,1998,3,4.87,0,54.16,16.52,75.55
San Francisco Sheriff's Dept.,San Francisco County Jail #2,1998,3,180,0,146,0,326
San Francisco Sheriff's Dept.,San Francisco County Jail #3,1998,3,227,36,48,9,320
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,1998,3,247,24,65,17,353
San Francisco Sheriff's Dept.,San Francisco County Jail #4,1998,3,209,83,73,60,425
San Francisco Sheriff's Dept.,San Francisco County Jail #6,1998,3,276,0,127,0,403
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,1998,3,466,68,148,29,711
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,1998,3,125,20,162,41,348
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,1998,3,0,0,61,0,61
San Mateo Sheriff's Dept.,Maguire Correctional Facility,1998,3,326,0,488,0,814
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,1998,3,0,0,235,0,235
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,1998,3,0,0,0,21,21
San Mateo Sheriff's Dept.,Womens Correctional Center ,1998,3,0,45,0,73,118
Santa Ana Police Dept.,Santa Ana Police Facility,1998,3,343,62,0,0,405
Santa Barbara Sheriff's Dept.,Female Honor Farm,1998,3,0,0,0,30,30
Santa Barbara Sheriff's Dept.,Medium Security Facility,1998,3,27,0,176,0,203
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,1998,3,370,66,307,32,775
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,1998,3,0,0,13,1,14
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,1998,3,0,0,17,0,17
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,1998,3,2530,0,1640,0,4170
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,1998,3,0,257,0,260,517
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,1998,3,0,0,0,0,0
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,1998,3,0,0,259,0,259
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,1998,3,0,0,0,36,36
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,1998,3,224,21,136,15,396
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,1998,3,0,0,48,0,48
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,1998,3,0,0,183,0,183
Scapular House,Scapular House ,1998,3,0,0,185,11,196
Shasta Sheriff's Dept.,Shasta County Detention Annex,1998,3,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,1998,3,204.3,32.9,93.7,21.8,352.7
Sierra Sheriff's Dept.,Sierra County Jail ,1998,3,3,0,3,0,6
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,1998,3,44,8,30,5,87
Solano Sheriff's Dept.,Claybank Facility ,1998,3,71,0,185,36,292
Solano Sheriff's Dept.,Solano County Justice Center ,1998,3,372,54,97,16,539
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,1998,3,394,74,111,13,592
Sonoma Sheriff's Dept.,Sonoma-North County Facility,1998,3,55,14,287,56,412
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,1998,3,136,65,121,91,413
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,1998,3,102,0,227,0,329
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,1998,3,263,0,119,0,382
Sutter Sheriff's Dept.,Sutter County Jail ,1998,3,118,22,89,23,252
Tehama Sheriff's Dept.,Tehama County Jail ,1998,3,0,0,182,23,205
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,1998,3,31,4,20,5,60
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,1998,3,344,90,139,61,634
Tulare Sheriff's Dept.,Tulare Correctional Center ,1998,3,229,0,28,0,257
Tulare Sheriff's Dept.,Tulare County Jail ,1998,3,0,0,401,0,401
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,1998,3,44,9,45,17,115
Ventura Sheriff's Dept.,Ventura County Branch- Medium,1998,3,202,0,312,0,514
Ventura Sheriff's Dept.,Ventura County Branch- Women ,1998,3,0,61,0,91,152
Ventura Sheriff's Dept.,Ventura County Main Jail ,1998,3,409,8,181,8,606
Ventura Sheriff's Dept.,Ventura County Ojai -Women,1998,3,1,0,130,0,131
Ventura Work Furlough,Ventura County Work Furlough ,1998,3,0,0,144,39,183
Yolo Sheriff's Dept.,Leinberger Center ,1998,3,70,16,41,10,137
Yolo Sheriff's Dept.,Monroe Detention Center ,1998,3,178,28,36,3,245
Yuba Sheriff's Dept.,Yuba County Jail ,1998,3,230,28,61,12,331
Alameda Sheriff's Dept.,Glen Dyer Jail,1998,4,604,66,72,11,753
Alameda Sheriff's Dept.,Santa Rita Jail,1998,4,1999,197,1042,247,3485
Amador Sheriff's Dept.,Amador County Jail,1998,4,19.86,2.96,23.2,6.23,52.25
Butte Sheriff's Dept.,Butte County Jail,1998,4,230,40,163,28,461
Calaveras Sheriff's Dept.,Calaveras County Jail,1998,4,15.6,1.4,27.8,4.6,49.4
Colusa Sheriff's Dept.,Colusa County Jail,1998,4,25,5,39,5,74
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,1998,4,0,0,236,0,236
Contra Costa Sheriff's Dept.,Martinez Detention Facility,1998,4,488,80,161,26,755
Contra Costa Sheriff's Dept.,West County Detention Facility ,1998,4,326,68,215,45,654
Del Norte Sheriff's Dept.,Del Norte County Jail,1998,4,70.91,8.47,30.39,3.63,113.4
El Dorado Sheriff's Dept.,El Dorado County Jail,1998,4,80,8,114,16,218
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,1998,4,48,6,51,3,108
Fresno Sheriff's Dept.,Fresno County Main Jail,1998,4,692,186,89,50,1017
Fresno Sheriff's Dept.,Fresno County Satellite Jail,1998,4,0,0,117,0,117
Fresno Sheriff's Dept.,Fresno North Annex Jail,1998,4,399,0,12,0,411
Fresno Sheriff's Dept.,Fresno South Annex Jail,1998,4,462,0,177,0,639
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,1998,4,51,5,23,8,87
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,1998,4,309,31,12,0,352
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,1998,4,88.75,88.75,88.75,88.75,355
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,1998,4,65.25,65.25,65.25,65.25,261
Inyo Sheriff's Dept.,Inyo County Jail,1998,4,22.1,1.5,39.2,6.6,69.4
Kern Sheriff's Dept.,Kern County- Female Minimum ,1998,4,0,0,0,95,95
Kern Sheriff's Dept.,Lerdo Maximum/Medium,1998,4,0,0,0,0,0
Kern Sheriff's Dept.,Lerdo Minimum,1998,4,607,0,265,0,872
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,1998,4,675,185,157,29,1046
Kings Sheriff's Dept.,Kings County Branch Jail ,1998,4,71,11,66,13,161
Kings Sheriff's Dept.,Kings County Main Jail,1998,4,89,16,55,5,165
Lake Sheriff's Dept.,Lake County Facility,1998,4,0,0,0,0,0
Lake Sheriff's Dept.,Lake County Hill Road Facility ,1998,4,79,8,83,18,188
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,1998,4,47,12,43,15,117
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,1998,4,929,0,820,0,1749
Los Angeles Sheriff's Dept.,LA Men's Central Jail,1998,4,4284,0,2389,0,6673
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,1998,4,1344,0,2178,0,3522
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,1998,4,1787,1232,2344,1428,6791
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,1998,4,1025,0,270,0,1295
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),1998,4,705,0,911,0,1616
Los Angeles Sheriff's Dept.,Sybil Brand Institute,1998,4,23,3,10,1,37
Madera Corrections Dept.,Madera Adult Correctional Fac,1998,4,127.77,18.53,146.47,15,307.77
Marin Sheriff's Dept.,Marin County Jail,1998,4,179,31,60,6,276
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,1998,4,32,4.8,22,2.3,61.1
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,1998,4,127,14,79,14,234
Merced Sheriff's Dept.,John Latorraca Correctional Center,1998,4,150,25,152,33,360
Merced Sheriff's Dept.,Merced County Jail ,1998,4,126,0,33,0,159
Modoc Sheriff's Dept.,Modoc County Jail,1998,4,11,3,24,3,41
Mono Sheriff's Dept.,Mono County Jail ,1998,4,13.43,0.9,11.27,3.2,28.8
Monterey Sheriff's Dept.,Monterey County Jail ,1998,4,487,70,78,53,688
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,1998,4,141,0,228,0,369
Napa Corrections Dept.,Napa County Jail ,1998,4,126,9,55,14,204
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,1998,4,77,15,53,17,162
Orange Sheriff's Dept.,Intake Release Center ,1998,4,414,80,234,105,833
Orange Sheriff's Dept.,James A Musick Facilities,1998,4,103,17,839,150,1109
Orange Sheriff's Dept.,Orange County Mens Jail ,1998,4,760,0,541,0,1301
Orange Sheriff's Dept.,Orange County Women's Jail,1998,4,0,132,0,203,335
Orange Sheriff's Dept.,Theo Lacy,1998,4,697,0,972,0,1669
Placer Sheriff's Dept.,Placer County Main Jail ,1998,4,202,18,73,7,300
Placer Sheriff's Dept.,Placer County Minimum Security ,1998,4,5,5,121,25,156
Plumas Sheriff's Dept.,Plumas County Jail ,1998,4,20.77,6.2,25.43,4.9,57.3
Riverside Sheriff's Dept.,Blythe Jail ,1998,4,43,6,38,2,89
Riverside Sheriff's Dept.,Indio Jail ,1998,4,268,20,55,1,344
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,1998,4,194,57,293,66,610
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,1998,4,836,130,238,48,1252
Riverside Sheriff's Dept.,Southwest Detention Center,1998,4,376,9,117,0,502
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,1998,4,181,0,1222,0,1403
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,1998,4,0,3,0,247,250
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,1998,4,1512,302,120,0,1934
San Benito Sheriff's Dept.,San Benito Adult Detention ,1998,4,41,4,59,7,111
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,1998,4,750,118,63,5,936
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,1998,4,6,30,880,212,1128
San Bernardino Sheriff's Dept.,West Valley Detention Center ,1998,4,2357,304,322,78,3061
San Diego Probation Dept.,Barrett Honor Camp / Barrett Juvenile ,1998,4,0,0,117,0,117
San Diego Probation Dept.,Camp West Fork ,1998,4,0,0,224,0,224
San Diego Sheriff's Dept.,Descanso Detention Facility,1998,4,57,0,267,0,324
San Diego Sheriff's Dept.,East Mesa Reentry Facility,1998,4,0,0,499,0,499
San Diego Sheriff's Dept.,George Bailey Detention Facility,1998,4,897,0,759,0,1656
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,1998,4,0,340,0,396,736
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,1998,4,355,0,65,0,420
San Diego Sheriff's Dept.,Vista Facility ,1998,4,562,65,234,17,878
San Diego Work Furlough,Pacific Work Furlough Facility ,1998,4,4.17,1.73,47.2,22.1,75.2
San Francisco Sheriff's Dept.,San Francisco County Jail #2,1998,4,178,0,159,0,337
San Francisco Sheriff's Dept.,San Francisco County Jail #3,1998,4,264,33,73,12,382
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,1998,4,291,0,146,0,437
San Francisco Sheriff's Dept.,San Francisco County Jail #4,1998,4,215,83,78,61,437
San Francisco Sheriff's Dept.,San Francisco County Jail #6,1998,4,274,23,76,15,388
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,1998,4,483,69,138,27,717
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,1998,4,121,21,155,44,341
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,1998,4,0,0,64,0,64
San Mateo Sheriff's Dept.,Maguire Correctional Facility,1998,4,454,0,371,0,825
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,1998,4,0,0,242,0,242
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,1998,4,0,0,0,21,21
San Mateo Sheriff's Dept.,Womens Correctional Center ,1998,4,0,60,0,55,115
Santa Ana Police Dept.,Santa Ana Police Facility,1998,4,357,57,0,0,414
Santa Barbara Sheriff's Dept.,Female Honor Farm,1998,4,0,0,0,24,24
Santa Barbara Sheriff's Dept.,Medium Security Facility,1998,4,27,0,181,0,208
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,1998,4,351,63,274,30,718
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,1998,4,0,0,14,1,15
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,1998,4,0,0,17,0,17
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,1998,4,1365,0,1466,0,2831
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,1998,4,0,256,0,246,502
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,1998,4,1106,0,246,0,1352
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,1998,4,0,0,258,0,258
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,1998,4,0,0,0,37,37
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,1998,4,205,22,132,19,378
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,1998,4,0,0,44,0,44
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,1998,4,0,0,162,0,162
Scapular House,Scapular House ,1998,4,0,0,141,12,153
Shasta Sheriff's Dept.,Shasta County Detention Annex,1998,4,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,1998,4,195,34.8,97.2,21.7,348.7
Sierra Sheriff's Dept.,Sierra County Jail ,1998,4,2.4,0,2.7,0,5.1
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,1998,4,45,8,31,5,89
Solano Sheriff's Dept.,Claybank Facility ,1998,4,49,4,182,31,266
Solano Sheriff's Dept.,Solano County Justice Center ,1998,4,360,60,111,17,548
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,1998,4,410,70,106,15,601
Sonoma Sheriff's Dept.,Sonoma-North County Facility,1998,4,60,11,301,59,431
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,1998,4,135,54,116,94,399
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,1998,4,91,0,263,0,354
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,1998,4,254,0,111,0,365
Sutter Sheriff's Dept.,Sutter County Jail ,1998,4,117,19,84,23,243
Tehama Sheriff's Dept.,Tehama County Jail ,1998,4,0,0,188,24,212
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,1998,4,28,7,22,3,60
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,1998,4,326,82,128,74,610
Tulare Sheriff's Dept.,Tulare Correctional Center ,1998,4,0,0,404,0,404
Tulare Sheriff's Dept.,Tulare County Jail ,1998,4,228,0,27,0,255
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,1998,4,42,6,49,20,117
Ventura Sheriff's Dept.,Ventura County Branch- Medium,1998,4,192,0,323,0,515
Ventura Sheriff's Dept.,Ventura County Branch- Women ,1998,4,0,62,0,99,161
Ventura Sheriff's Dept.,Ventura County Main Jail ,1998,4,405,15,181,5,606
Ventura Sheriff's Dept.,Ventura County Ojai -Women,1998,4,0,0,131,0,131
Ventura Work Furlough,Ventura County Work Furlough ,1998,4,0,0,119,35,154
Yolo Sheriff's Dept.,Leinberger Center ,1998,4,65,14,45,14,138
Yolo Sheriff's Dept.,Monroe Detention Center ,1998,4,172,35,35,9,251
Yuba Sheriff's Dept.,Yuba County Jail ,1998,4,230,31,62,10,333
Alameda Sheriff's Dept.,Glen Dyer Jail,1998,5,539,59,65,10,673
Alameda Sheriff's Dept.,Santa Rita Jail,1998,5,2085,193,1011,254,3543
Amador Sheriff's Dept.,Amador County Jail,1998,5,16.41,1.35,25.16,5.77,48.69
Butte Sheriff's Dept.,Butte County Jail,1998,5,225,34,146,32,437
Calaveras Sheriff's Dept.,Calaveras County Jail,1998,5,15.3,0.9,28.7,5.4,50.3
Colusa Sheriff's Dept.,Colusa County Jail,1998,5,25,5,39,5,74
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,1998,5,0,0,217,0,217
Contra Costa Sheriff's Dept.,Martinez Detention Facility,1998,5,501,64,167,22,754
Contra Costa Sheriff's Dept.,West County Detention Facility ,1998,5,330,75,191,44,640
Del Norte Sheriff's Dept.,Del Norte County Jail,1998,5,70.65,6.82,30.27,2.92,110.66
El Dorado Sheriff's Dept.,El Dorado County Jail,1998,5,82,9,109,17,217
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,1998,5,50,9,32,4,95
Fresno Sheriff's Dept.,Fresno County Main Jail,1998,5,708,195,79,45,1027
Fresno Sheriff's Dept.,Fresno County Satellite Jail,1998,5,0,0,101,0,101
Fresno Sheriff's Dept.,Fresno North Annex Jail,1998,5,406,0,10,0,416
Fresno Sheriff's Dept.,Fresno South Annex Jail,1998,5,475,0,167,0,642
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,1998,5,51,1,17,7,76
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,1998,5,299,31,17,2,349
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,1998,5,92.75,92.75,92.75,92.75,371
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,1998,5,72,72,72,72,288
Inyo Sheriff's Dept.,Inyo County Jail,1998,5,23.4,2.7,39.7,7.9,73.7
Kern Sheriff's Dept.,Kern County- Female Minimum ,1998,5,0,0,0,95,95
Kern Sheriff's Dept.,Lerdo Maximum/Medium,1998,5,0,0,0,0,0
Kern Sheriff's Dept.,Lerdo Minimum,1998,5,612,0,280,0,892
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,1998,5,693,190,157,31,1071
Kings Sheriff's Dept.,Kings County Branch Jail ,1998,5,64,14,79,14,171
Kings Sheriff's Dept.,Kings County Main Jail,1998,5,83,11,67,9,170
Lake Sheriff's Dept.,Lake County Facility,1998,5,0,0,0,0,0
Lake Sheriff's Dept.,Lake County Hill Road Facility ,1998,5,89,10,82,22,203
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,1998,5,47,10,42,17,116
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,1998,5,944,0,812,0,1756
Los Angeles Sheriff's Dept.,LA Men's Central Jail,1998,5,4192,0,2394,0,6586
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,1998,5,1299,0,2134,0,3433
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,1998,5,1864,1192,2380,1441,6877
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,1998,5,1020,0,252,0,1272
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),1998,5,759,0,889,0,1648
Los Angeles Sheriff's Dept.,Sybil Brand Institute,1998,5,22,5,9,2,38
Madera Corrections Dept.,Madera Adult Correctional Fac,1998,5,138.53,12.4,145.67,15.87,312.47
Marin Sheriff's Dept.,Marin County Jail,1998,5,182,30,49,5,266
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,1998,5,24.2,3.6,20.6,4.7,53.1
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,1998,5,131,14,88,8,241
Merced Sheriff's Dept.,John Latorraca Correctional Center,1998,5,152,30,159,25,366
Merced Sheriff's Dept.,Merced County Jail ,1998,5,134,0,32,0,166
Modoc Sheriff's Dept.,Modoc County Jail,1998,5,8,3,18,5,34
Mono Sheriff's Dept.,Mono County Jail ,1998,5,9.13,0.47,11.7,2.57,23.87
Monterey Sheriff's Dept.,Monterey County Jail ,1998,5,480,78,83,45,686
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,1998,5,142,0,226,0,368
Napa Corrections Dept.,Napa County Jail ,1998,5,121,11,70,14,216
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,1998,5,75,14,51,11,151
Orange Sheriff's Dept.,Intake Release Center ,1998,5,405,80,241,105,831
Orange Sheriff's Dept.,James A Musick Facilities,1998,5,146,27,849,136,1158
Orange Sheriff's Dept.,Orange County Mens Jail ,1998,5,760,0,545,0,1305
Orange Sheriff's Dept.,Orange County Women's Jail,1998,5,0,135,0,207,342
Orange Sheriff's Dept.,Theo Lacy,1998,5,690,0,982,0,1672
Placer Sheriff's Dept.,Placer County Main Jail ,1998,5,200,17,59,11,287
Placer Sheriff's Dept.,Placer County Minimum Security ,1998,5,10,6,116,25,157
Plumas Sheriff's Dept.,Plumas County Jail ,1998,5,23.81,3.26,23.96,5.16,56.19
Riverside Sheriff's Dept.,Blythe Jail ,1998,5,43,6,38,2,89
Riverside Sheriff's Dept.,Indio Jail ,1998,5,268,20,55,1,344
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,1998,5,194,57,293,66,610
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,1998,5,836,130,238,48,1252
Riverside Sheriff's Dept.,Southwest Detention Center,1998,5,376,9,117,0,502
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,1998,5,160,0,1188,0,1348
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,1998,5,0,4,0,246,250
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,1998,5,1519,297,118,0,1934
San Benito Sheriff's Dept.,San Benito Adult Detention ,1998,5,46,5,54,9,114
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,1998,5,715,121,64,4,904
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,1998,5,0,26,917,228,1171
San Bernardino Sheriff's Dept.,West Valley Detention Center ,1998,5,2342,330,345,75,3092
San Diego Probation Dept.,Barrett Honor Camp / Barrett Juvenile ,1998,5,0,0,111,0,111
San Diego Probation Dept.,Camp West Fork ,1998,5,0,0,212,0,212
San Diego Sheriff's Dept.,Descanso Detention Facility,1998,5,60,0,250,0,310
San Diego Sheriff's Dept.,East Mesa Reentry Facility,1998,5,0,0,495,0,495
San Diego Sheriff's Dept.,George Bailey Detention Facility,1998,5,895,0,785,0,1680
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,1998,5,0,351,0,352,703
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,1998,5,363,0,72,0,435
San Diego Sheriff's Dept.,Vista Facility ,1998,5,584,56,237,17,894
San Diego Work Furlough,Pacific Work Furlough Facility ,1998,5,2.52,1,49.03,20.16,72.71
San Francisco Sheriff's Dept.,San Francisco County Jail #2,1998,5,208,72,86,71,437
San Francisco Sheriff's Dept.,San Francisco County Jail #3,1998,5,262,39,76,12,389
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,1998,5,299,0,152,0,451
San Francisco Sheriff's Dept.,San Francisco County Jail #4,1998,5,267,25,85,14,391
San Francisco Sheriff's Dept.,San Francisco County Jail #6,1998,5,174,0,165,0,339
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,1998,5,490,67,137,32,726
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,1998,5,112,21,158,39,330
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,1998,5,0,0,69,0,69
San Mateo Sheriff's Dept.,Maguire Correctional Facility,1998,5,439,0,421,0,860
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,1998,5,0,0,241,0,241
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,1998,5,0,0,0,22,22
San Mateo Sheriff's Dept.,Womens Correctional Center ,1998,5,0,44,0,66,110
Santa Ana Police Dept.,Santa Ana Police Facility,1998,5,369,56,0,0,425
Santa Barbara Sheriff's Dept.,Female Honor Farm,1998,5,0,0,0,30,30
Santa Barbara Sheriff's Dept.,Medium Security Facility,1998,5,29,0,169,0,198
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,1998,5,319,64,270,28,681
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,1998,5,0,0,11,1,12
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,1998,5,0,0,19,0,19
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,1998,5,1341,0,1364,0,2705
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,1998,5,0,266,0,255,521
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,1998,5,1108,0,250,0,1358
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,1998,5,0,0,257,0,257
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,1998,5,0,0,0,35,35
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,1998,5,239,25,125,12,401
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,1998,5,0,0,48,0,48
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,1998,5,0,0,165,0,165
Scapular House,Scapular House ,1998,5,0,0,141,12,153
