"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
Orange Sheriff's Dept.,Orange County Women's Jail,1999,3,0,131,0,201,332
Orange Sheriff's Dept.,Theo Lacy,1999,3,643,0,918,0,1561
Placer Sheriff's Dept.,Placer County Main Jail ,1999,3,161,14,47,8,230
Placer Sheriff's Dept.,Placer County Minimum Security ,1999,3,10,6,107,23,146
Plumas Sheriff's Dept.,Plumas County Jail ,1999,3,30.06,1.77,25.66,2.48,59.97
Riverside Sheriff's Dept.,Blythe Jail ,1999,3,33,2,54,2,91
Riverside Sheriff's Dept.,Indio Jail ,1999,3,248,21,60,0,329
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,1999,3,143,61,256,59,519
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,1999,3,859,114,214,43,1230
Riverside Sheriff's Dept.,Southwest Detention Center,1999,3,396,8,108,0,512
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,1999,3,50,0,1082,0,1132
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,1999,3,0,4,0,246,250
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,1999,3,1456,299,134,0,1889
San Benito Sheriff's Dept.,San Benito Adult Detention ,1999,3,42,4,46,2,94
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,1999,3,689,116,63,5,873
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,1999,3,105,24,775,153,1057
San Bernardino Sheriff's Dept.,West Valley Detention Center ,1999,3,2297,335,275,73,2980
San Diego Probation Dept.,Barrett Honor Camp / Barrett Juvenile ,1999,3,0,0,100,0,100
San Diego Probation Dept.,Camp West Fork ,1999,3,0,0,169,0,169
San Diego Sheriff's Dept.,Descanso Detention Facility,1999,3,83,0,280,0,363
San Diego Sheriff's Dept.,East Mesa Reentry Facility,1999,3,0,0,474,0,474
San Diego Sheriff's Dept.,George Bailey Detention Facility,1999,3,1028,0,598,0,1626
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,1999,3,0,336,0,356,692
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,1999,3,0,323,0,61,384
San Diego Sheriff's Dept.,Vista Facility ,1999,3,522,53,201,23,799
San Diego Work Furlough,Pacific Work Furlough Facility ,1999,3,0.1,1.55,64.39,38.32,104.36
San Francisco Sheriff's Dept.,San Francisco County Jail #2,1999,3,205,0,138,0,343
San Francisco Sheriff's Dept.,San Francisco County Jail #3,1999,3,273,37,57,12,379
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,1999,3,365,0,180,0,545
San Francisco Sheriff's Dept.,San Francisco County Jail #4,1999,3,235,84,59,57,435
San Francisco Sheriff's Dept.,San Francisco County Jail #6,1999,3,281,20,69,20,390
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,1999,3,18,8,400,83,509
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,1999,3,100,15,164,36,315
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,1999,3,0,0,56,0,56
San Mateo Sheriff's Dept.,Maguire Correctional Facility,1999,3,518,0,391,0,909
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,1999,3,0,0,215,0,215
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,1999,3,0,0,0,25,25
San Mateo Sheriff's Dept.,Womens Correctional Center ,1999,3,0,50,0,76,126
Santa Ana Police Dept.,Santa Ana Police Facility,1999,3,344,42,5,1,392
Santa Barbara Sheriff's Dept.,Female Honor Farm,1999,3,0,2,0,19,21
Santa Barbara Sheriff's Dept.,Medium Security Facility,1999,3,33,0,160,0,193
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,1999,3,341,61,251,35,688
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,1999,3,0,0,15,4,19
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,1999,3,0,0,20,0,20
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,1999,3,1157,0,1485,0,2642
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,1999,3,0,223,0,270,493
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,1999,3,1047,0,275,0,1322
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,1999,3,0,0,229,0,229
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,1999,3,0,0,0,34,34
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,1999,3,198,23,83,16,320
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,1999,3,0,0,69,0,69
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,1999,3,0,0,171,0,171
Scapular House,Scapular House ,1999,3,0,0,213,32,245
Shasta Sheriff's Dept.,Shasta County Detention Annex,1999,3,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,1999,3,167.9,29.5,124.7,18.8,340.9
Sierra Sheriff's Dept.,Sierra County Jail ,1999,3,1.35,0,1.58,0,2.93
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,1999,3,40,11,36,3,90
Solano Sheriff's Dept.,Claybank Facility ,1999,3,1,0,152,0,153
Solano Sheriff's Dept.,Solano County Justice Center ,1999,3,409,80,106,32,627
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,1999,3,401,69,144,9,623
Sonoma Sheriff's Dept.,Sonoma-North County Facility,1999,3,103,2,353,60,518
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,1999,3,154,56,133,91,434
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,1999,3,6,0,225,0,231
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,1999,3,249,0,107,0,356
Sutter Sheriff's Dept.,Sutter County Jail ,1999,3,94,20,90,20,224
Tehama Sheriff's Dept.,Tehama County Jail ,1999,3,0,0,193,21,214
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,1999,3,15,5,20,4,44
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,1999,3,290,67,166,84,607
Tulare Sheriff's Dept.,Tulare Correctional Center ,1999,3,0,0,296,0,296
Tulare Sheriff's Dept.,Tulare County Jail ,1999,3,216,0,30,0,246
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,1999,3,30,7,70,13,120
Ventura Sheriff's Dept.,Ventura County Branch- Medium,1999,3,227,0,286,0,513
Ventura Sheriff's Dept.,Ventura County Branch- Women ,1999,3,0,65,0,81,146
Ventura Sheriff's Dept.,Ventura County Main Jail ,1999,3,453,11,177,8,649
Ventura Sheriff's Dept.,Ventura County Ojai -Women,1999,3,0,0,116,0,116
Ventura Work Furlough,Ventura County Work Furlough ,1999,3,0,0,120,27,147
Yolo Sheriff's Dept.,Leinberger Center ,1999,3,47,13,57,13,130
Yolo Sheriff's Dept.,Monroe Detention Center ,1999,3,181,42,45,6,274
Yuba Sheriff's Dept.,Yuba County Jail ,1999,3,245,21,33,3,302
Alameda Sheriff's Dept.,Glen Dyer Jail,1999,4,577,23,75,0,675
Alameda Sheriff's Dept.,Santa Rita Jail,1999,4,2211,232,974,190,3607
Amador Sheriff's Dept.,Amador County Jail,1999,4,12.77,2.6,23.57,3.1,42.04
Butte Sheriff's Dept.,Butte County Jail,1999,4,237,32,135,31,435
Calaveras Sheriff's Dept.,Calaveras County Jail,1999,4,18.7,1.8,30.7,3.3,54.5
Colusa Sheriff's Dept.,Colusa County Jail,1999,4,21,1,42,6,70
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,1999,4,0,0,206,0,206
Contra Costa Sheriff's Dept.,Martinez Detention Facility,1999,4,469,56,134,16,675
Contra Costa Sheriff's Dept.,West County Detention Facility ,1999,4,369,82,173,84,708
Del Norte Sheriff's Dept.,Del Norte County Jail,1999,4,54.52,10.32,27.26,5.16,97.26
El Dorado Sheriff's Dept.,El Dorado County Jail,1999,4,69,11,117,11,208
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,1999,4,51,5,42,6,104
Fresno Sheriff's Dept.,Fresno County Main Jail,1999,4,673,191,120,49,1033
Fresno Sheriff's Dept.,Fresno County Satellite Jail,1999,4,509,0,89,0,598
Fresno Sheriff's Dept.,Fresno North Annex Jail,1999,4,397,0,17,0,414
Fresno Sheriff's Dept.,Fresno South Annex Jail,1999,4,0,0,200,0,200
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,1999,4,49,22,15,5,91
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,1999,4,206,29,80,14,329
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,1999,4,81,81,81,81,324
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,1999,4,62.25,62.25,62.25,62.25,249
Inyo Sheriff's Dept.,Inyo County Jail,1999,4,18.6,5.1,40,12.4,76.1
Kern Sheriff's Dept.,Kern County- Female Minimum ,1999,4,0,0,0,96,96
Kern Sheriff's Dept.,Lerdo Maximum/Medium,1999,4,90,30,30,9,159
Kern Sheriff's Dept.,Lerdo Minimum,1999,4,529,0,353,0,882
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,1999,4,550,100,154,94,898
Kings Sheriff's Dept.,Kings County Branch Jail ,1999,4,30,5,89,14,138
Kings Sheriff's Dept.,Kings County Main Jail,1999,4,50,7,104,19,180
Lake Sheriff's Dept.,Lake County Facility,1999,4,0,0,0,0,0
Lake Sheriff's Dept.,Lake County Hill Road Facility ,1999,4,80,9,78,16,183
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,1999,4,44,9,55,15,123
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,1999,4,1070,0,679,0,1749
Los Angeles Sheriff's Dept.,LA Men's Central Jail,1999,4,3702,0,2082,0,5784
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,1999,4,1858,0,1550,0,3408
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,1999,4,1755,1206,2018,1242,6221
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,1999,4,640,0,747,0,1387
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),1999,4,404,0,1174,0,1578
Los Angeles Sheriff's Dept.,Sybil Brand Institute,1999,4,29,0,8,0,37
Madera Corrections Dept.,Madera Adult Correctional Fac,1999,4,116.8,16.23,110.91,6.73,250.67
Marin Sheriff's Dept.,Marin County Jail,1999,4,181,35,52,13,281
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,1999,4,33.5,3.4,17.9,3.5,58.3
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,1999,4,104,13,78,17,212
Merced Sheriff's Dept.,John Latorraca Correctional Center,1999,4,138,22,166,29,355
Merced Sheriff's Dept.,Merced County Jail ,1999,4,136,0,34,0,170
Modoc Sheriff's Dept.,Modoc County Jail,1999,4,15,3,9,7,34
Mono Sheriff's Dept.,Mono County Jail ,1999,4,8.97,0.3,13.37,1.83,24.47
Monterey Sheriff's Dept.,Monterey County Jail ,1999,4,425,52,103,32,612
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,1999,4,116,0,222,0,338
Napa Corrections Dept.,Napa County Jail ,1999,4,88,15,73,7,183
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,1999,4,80,14,50,6,150
Orange Sheriff's Dept.,Intake Release Center ,1999,4,372,57,228,100,757
Orange Sheriff's Dept.,James A Musick Facilities,1999,4,124,20,794,127,1065
Orange Sheriff's Dept.,Orange County Mens Jail ,1999,4,680,0,576,0,1256
Orange Sheriff's Dept.,Orange County Women's Jail,1999,4,0,129,0,190,319
Orange Sheriff's Dept.,Theo Lacy,1999,4,634,0,901,0,1535
Placer Sheriff's Dept.,Placer County Main Jail ,1999,4,173,15,51,9,248
Placer Sheriff's Dept.,Placer County Minimum Security ,1999,4,10,6,109,24,149
Plumas Sheriff's Dept.,Plumas County Jail ,1999,4,24.64,1.63,22.73,3.5,52.5
Riverside Sheriff's Dept.,Blythe Jail ,1999,4,28,1,60,0,89
Riverside Sheriff's Dept.,Indio Jail ,1999,4,253,21,61,1,336
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,1999,4,154,53,264,62,533
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,1999,4,870,109,198,41,1218
Riverside Sheriff's Dept.,Southwest Detention Center,1999,4,396,7,100,0,503
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,1999,4,39,0,1117,0,1156
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,1999,4,0,6,240,0,246
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,1999,4,1431,274,137,0,1842
San Benito Sheriff's Dept.,San Benito Adult Detention ,1999,4,41,4,56,4,105
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,1999,4,701,124,64,3,892
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,1999,4,757,155,110,31,1053
San Bernardino Sheriff's Dept.,West Valley Detention Center ,1999,4,2292,311,273,80,2956
San Diego Probation Dept.,Barrett Honor Camp / Barrett Juvenile ,1999,4,0,0,101,0,101
San Diego Probation Dept.,Camp West Fork ,1999,4,0,0,187,0,187
San Diego Sheriff's Dept.,Descanso Detention Facility,1999,4,62,0,275,0,337
San Diego Sheriff's Dept.,East Mesa Reentry Facility,1999,4,40,0,423,0,463
San Diego Sheriff's Dept.,George Bailey Detention Facility,1999,4,1007,0,505,0,1512
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,1999,4,0,302,0,333,635
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,1999,4,287,0,57,0,344
San Diego Sheriff's Dept.,Vista Facility ,1999,4,479,56,216,22,773
San Diego Work Furlough,Pacific Work Furlough Facility ,1999,4,1.4,0.73,61.33,34.9,98.36
San Francisco Sheriff's Dept.,San Francisco County Jail #2,1999,4,234,89,64,55,442
San Francisco Sheriff's Dept.,San Francisco County Jail #3,1999,4,276,39,61,14,390
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,1999,4,378,0,170,0,548
San Francisco Sheriff's Dept.,San Francisco County Jail #4,1999,4,287,20,57,22,386
San Francisco Sheriff's Dept.,San Francisco County Jail #6,1999,4,209,0,134,0,343
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,1999,4,420,66,157,44,687
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,1999,4,100,13,168,39,320
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,1999,4,0,0,59,0,59
San Mateo Sheriff's Dept.,Maguire Correctional Facility,1999,4,507,0,383,0,890
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,1999,4,0,0,191,0,191
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,1999,4,0,0,0,23,23
San Mateo Sheriff's Dept.,Womens Correctional Center ,1999,4,0,52,0,77,129
Santa Ana Police Dept.,Santa Ana Police Facility,1999,4,335,55,7,1,398
Santa Barbara Sheriff's Dept.,Female Honor Farm,1999,4,0,3,0,23,26
Santa Barbara Sheriff's Dept.,Medium Security Facility,1999,4,31,0,158,0,189
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,1999,4,336,58,236,37,667
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,1999,4,0,0,11,1,12
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,1999,4,0,0,18,0,18
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,1999,4,1165,0,1446,0,2611
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,1999,4,0,220,0,279,499
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,1999,4,1013,0,261,0,1274
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,1999,4,0,0,235,0,235
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,1999,4,0,0,0,34,34
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,1999,4,183,24,86,15,308
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,1999,4,0,0,60,0,60
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,1999,4,0,0,172,0,172
Scapular House,Scapular House ,1999,4,0,0,154,22,176
Shasta Sheriff's Dept.,Shasta County Detention Annex,1999,4,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,1999,4,157.6,28.5,120.2,21.3,327.6
Sierra Sheriff's Dept.,Sierra County Jail ,1999,4,2.7,0,1,0,3.7
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,1999,4,42,4,36,6,88
Solano Sheriff's Dept.,Claybank Facility ,1999,4,1,0,147,0,148
Solano Sheriff's Dept.,Solano County Justice Center ,1999,4,430,77,109,39,655
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,1999,4,394,70,143,15,622
Sonoma Sheriff's Dept.,Sonoma-North County Facility,1999,4,98,1,366,52,517
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,1999,4,155,57,133,78,423
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,1999,4,10,0,222,0,232
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,1999,4,257,0,103,0,360
Sutter Sheriff's Dept.,Sutter County Jail ,1999,4,97,21,82,36,236
Tehama Sheriff's Dept.,Tehama County Jail ,1999,4,0,0,192,17,209
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,1999,4,11,5,15,5,36
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,1999,4,289,77,161,73,600
Tulare Sheriff's Dept.,Tulare Correctional Center ,1999,4,0,0,292,0,292
Tulare Sheriff's Dept.,Tulare County Jail ,1999,4,215,0,33,0,248
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,1999,4,29,10,63,12,114
Ventura Sheriff's Dept.,Ventura County Branch- Medium,1999,4,292,215,0,0,507
Ventura Sheriff's Dept.,Ventura County Branch- Women ,1999,4,0,65,0,91,156
Ventura Sheriff's Dept.,Ventura County Main Jail ,1999,4,435,12,173,7,627
Ventura Sheriff's Dept.,Ventura County Ojai -Women,1999,4,0,0,107,0,107
Ventura Work Furlough,Ventura County Work Furlough ,1999,4,0,0,132,24,156
Yolo Sheriff's Dept.,Leinberger Center ,1999,4,44,8,62,15,129
Yolo Sheriff's Dept.,Monroe Detention Center ,1999,4,180,40,50,7,277
Yuba Sheriff's Dept.,Yuba County Jail ,1999,4,243,17,46,6,312
Alameda Sheriff's Dept.,Glen Dyer Jail,1999,5,577,23,75,0,675
Alameda Sheriff's Dept.,Santa Rita Jail,1999,5,2211,232,974,190,3607
Amador Sheriff's Dept.,Amador County Jail,1999,5,13.04,1.81,20.17,5.46,40.48
Butte Sheriff's Dept.,Butte County Jail,1999,5,242,40,125,23,430
Calaveras Sheriff's Dept.,Calaveras County Jail,1999,5,19.5,2.8,25.6,3.5,51.4
Colusa Sheriff's Dept.,Colusa County Jail,1999,5,27,1,34,4,66
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,1999,5,0,0,229,0,229
Contra Costa Sheriff's Dept.,Martinez Detention Facility,1999,5,411,60,128,18,617
Contra Costa Sheriff's Dept.,West County Detention Facility ,1999,5,387,80,168,35,670
Del Norte Sheriff's Dept.,Del Norte County Jail,1999,5,25.98,4.73,51.96,9.44,92.11
El Dorado Sheriff's Dept.,El Dorado County Jail,1999,5,79,6,108,20,213
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,1999,5,46,7,53,7,113
Fresno Sheriff's Dept.,Fresno County Main Jail,1999,5,674,188,125,48,1035
Fresno Sheriff's Dept.,Fresno County Satellite Jail,1999,5,520,0,86,0,606
Fresno Sheriff's Dept.,Fresno North Annex Jail,1999,5,401,0,17,0,418
Fresno Sheriff's Dept.,Fresno South Annex Jail,1999,5,0,0,200,0,200
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,1999,5,55,32,16,4,107
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,1999,5,189,28,91,18,326
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,1999,5,86.75,86.75,86.75,86.75,347
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,1999,5,61.25,61.25,61.25,61.25,245
Inyo Sheriff's Dept.,Inyo County Jail,1999,5,23.8,4,39.2,10.8,77.8
Kern Sheriff's Dept.,Kern County- Female Minimum ,1999,5,0,0,0,96,96
Kern Sheriff's Dept.,Lerdo Maximum/Medium,1999,5,98,31,36,11,176
Kern Sheriff's Dept.,Lerdo Minimum,1999,5,498,0,322,0,820
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,1999,5,551,95,156,89,891
Kings Sheriff's Dept.,Kings County Branch Jail ,1999,5,20,5,106,16,147
Kings Sheriff's Dept.,Kings County Main Jail,1999,5,51,5,109,17,182
Lake Sheriff's Dept.,Lake County Facility,1999,5,0,0,0,0,0
Lake Sheriff's Dept.,Lake County Hill Road Facility ,1999,5,70,10,82,20,182
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,1999,5,34,8,71,14,127
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,1999,5,945,0,524,0,1469
Los Angeles Sheriff's Dept.,LA Men's Central Jail,1999,5,4072,0,2009,0,6081
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,1999,5,1769,0,1656,0,3425
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,1999,5,2435,1242,1374,1244,6295
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,1999,5,572,0,794,0,1366
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),1999,5,289,0,1212,0,1501
Los Angeles Sheriff's Dept.,Sybil Brand Institute,1999,5,28,0,10,0,38
Madera Corrections Dept.,Madera Adult Correctional Fac,1999,5,126.45,21.1,120.74,10.81,279.1
Marin Sheriff's Dept.,Marin County Jail,1999,5,183,40,54,13,290
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,1999,5,28.2,3.4,22.7,3.3,57.6
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,1999,5,113,9,72,15,209
Merced Sheriff's Dept.,John Latorraca Correctional Center,1999,5,145,31,163,27,366
Merced Sheriff's Dept.,Merced County Jail ,1999,5,136,0,34,0,170
Modoc Sheriff's Dept.,Modoc County Jail,1999,5,19,2,12,5,38
Mono Sheriff's Dept.,Mono County Jail ,1999,5,8.97,0.3,13.37,1.83,24.47
Monterey Sheriff's Dept.,Monterey County Jail ,1999,5,412,56,101,36,605
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,1999,5,130,0,242,0,372
Napa Corrections Dept.,Napa County Jail ,1999,5,116,19,55,4,194
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,1999,5,86,12,47,7,152
Orange Sheriff's Dept.,Intake Release Center ,1999,5,360,57,241,101,759
Orange Sheriff's Dept.,James A Musick Facilities,1999,5,118,15,739,112,984
Orange Sheriff's Dept.,Orange County Mens Jail ,1999,5,663,0,599,0,1262
Orange Sheriff's Dept.,Orange County Women's Jail,1999,5,0,135,0,183,318
Orange Sheriff's Dept.,Theo Lacy,1999,5,620,0,885,0,1505
Placer Sheriff's Dept.,Placer County Main Jail ,1999,5,169,15,49,9,242
Placer Sheriff's Dept.,Placer County Minimum Security ,1999,5,10,6,110,24,150
Plumas Sheriff's Dept.,Plumas County Jail ,1999,5,28.39,2.1,20.94,2.61,54.04
Riverside Sheriff's Dept.,Blythe Jail ,1999,5,30,2,57,1,90
Riverside Sheriff's Dept.,Indio Jail ,1999,5,267,18,59,2,346
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,1999,5,140,64,247,56,507
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,1999,5,897,106,194,48,1245
Riverside Sheriff's Dept.,Southwest Detention Center,1999,5,426,8,80,0,514
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,1999,5,35,0,1128,0,1163
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,1999,5,0,8,0,241,249
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,1999,5,1191,229,135,267,1822
San Benito Sheriff's Dept.,San Benito Adult Detention ,1999,5,44,3,54,5,106
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,1999,5,694,116,64,3,877
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,1999,5,111,44,722,162,1039
San Bernardino Sheriff's Dept.,West Valley Detention Center ,1999,5,2304,319,283,71,2977
San Diego Probation Dept.,Barrett Honor Camp / Barrett Juvenile ,1999,5,0,0,104,0,104
San Diego Probation Dept.,Camp West Fork ,1999,5,0,0,191,0,191
San Diego Sheriff's Dept.,Descanso Detention Facility,1999,5,60,0,253,0,313
San Diego Sheriff's Dept.,East Mesa Reentry Facility,1999,5,31,0,395,0,426
San Diego Sheriff's Dept.,George Bailey Detention Facility,1999,5,1002,0,499,0,1501
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,1999,5,0,325,0,336,661
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,1999,5,285,0,44,0,329
San Diego Sheriff's Dept.,Vista Facility ,1999,5,459,55,199,19,732
San Diego Work Furlough,Pacific Work Furlough Facility ,1999,5,1.06,1,58.26,29.26,89.58
San Francisco Sheriff's Dept.,San Francisco County Jail #2,1999,5,256,92,70,50,468
San Francisco Sheriff's Dept.,San Francisco County Jail #3,1999,5,288,44,55,14,401
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,1999,5,392,0,159,0,551
San Francisco Sheriff's Dept.,San Francisco County Jail #4,1999,5,282,21,52,24,379
San Francisco Sheriff's Dept.,San Francisco County Jail #6,1999,5,205,0,131,0,336
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,1999,5,403,76,159,37,675
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,1999,5,99,12,183,35,329
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,1999,5,0,0,55,0,55
San Mateo Sheriff's Dept.,Maguire Correctional Facility,1999,5,508,0,384,0,892
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,1999,5,0,0,181,0,181
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,1999,5,0,0,0,25,25
San Mateo Sheriff's Dept.,Womens Correctional Center ,1999,5,0,50,0,76,126
Santa Ana Police Dept.,Santa Ana Police Facility,1999,5,349,56,5,1,411
Santa Barbara Sheriff's Dept.,Female Honor Farm,1999,5,0,6,0,22,28
Santa Barbara Sheriff's Dept.,Medium Security Facility,1999,5,31,0,145,0,176
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,1999,5,334,62,235,35,666
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,1999,5,0,0,10,1,11
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,1999,5,0,0,19,0,19
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,1999,5,1197,0,1464,0,2661
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,1999,5,0,241,0,276,517
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,1999,5,1020,0,245,0,1265
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,1999,5,0,0,245,0,245
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,1999,5,0,0,0,34,34
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,1999,5,203,22,85,11,321
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,1999,5,0,0,63,0,63
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,1999,5,0,0,160,0,160
Scapular House,Scapular House ,1999,5,0,0,175,25,200
